-0.79785,0.88379,0.20557,2.5039,0.3855,-1.0322,-0.11676,0.5083,-0.76025,-0.97314,186.62
0.022491,0.59082,1.6514,-0.39404,0.15186,0.65723,1.6416,-0.69385,-0.93262,-0.77295,224.12
-0.48218,-1.2832,0.059601,0.43115,-1.1025,-2.0801,-0.57275,-0.70654,-0.28027,1.0908,-269.0
0.72021,-0.3584,-0.26196,-0.41113,0.57227,0.23096,0.229,-0.13013,0.43042,0.16064,-5.8125
0.18201,-1.2959,1.5684,-0.3562,-1.3389,0.5791,-0.86963,0.65527,-1.1445,-0.70361,-134.5
-0.48682,1.1738,0.60742,-0.39771,-0.69238,1.0996,-1.5225,-0.025787,-0.96436,-0.12512,-36.219
0.28418,1.5322,-1.2393,0.15015,0.76416,1.0049,-1.1855,1.7334,-1.5469,1.2715,27.844
0.66211,-0.66064,1.165,-0.50684,-1.3984,1.541,1.0146,1.1289,0.012878,-1.3535,133.5
-0.40234,-0.646,1.6133,0.037018,-0.63574,-0.020081,-0.69824,-2.248,-0.46362,0.062378,-99.125
-1.4766,0.38843,0.24182,0.40649,0.20117,-0.51123,2.1914,-1.1045,0.26367,1.0488,202.88
0.39551,0.75537,1.0098,-0.48804,-0.49829,-0.81836,1.2129,-1.1641,0.34326,-2.0332,90.5
-0.71484,-0.41919,0.15344,-0.15137,-0.62451,0.13916,-1.3379,-1.2373,1.5684,-0.71045,-137.25
-1.1094,0.51416,-0.081909,0.1521,0.92578,0.050415,-1.7812,-0.81641,-0.14111,1.2627,-105.56
0.51611,0.26294,-0.8667,-0.66211,-1.1348,-0.50146,1.5303,-0.065308,0.45068,-1.0205,8.2734
0.1593,-0.91699,-0.88086,-0.94531,0.15747,0.1416,-0.24597,0.24036,-1.085,-0.95312,-215.38
0.73486,0.78955,0.52832,1.6699,-1.2422,0.030853,-0.9082,-0.67139,0.14417,2.4766,107.81
-0.43408,1.1191,0.69922,-1.1475,-0.62451,-0.29102,-1.915,-0.081116,0.059692,1.1104,-172.62
1.1221,1.2129,-0.93408,-0.42725,0.32202,-1.7412,0.49536,-0.14893,-0.74219,-0.6167,-61.75
1.9697,-0.63574,-0.043671,1.5391,1.1357,-0.73389,-0.22021,-0.28662,-0.051514,-0.043091,54.406
-0.51465,-0.5459,0.45605,0.52344,2.1152,0.51074,-0.37109,-0.86719,-1.3311,1.6426,20.281
0.86377,0.3064,-1.1699,0.51855,0.46802,1.1523,0.17151,-0.99854,0.5376,-1.2178,98.875
0.19104,-1.4502,-0.22217,-2.1328,1.1416,0.54883,-0.37036,1.3584,-0.93555,-0.68506,-248.38
-0.15295,1.4961,1.002,1.2695,1.8447,0.16382,0.56934,0.68262,1.417,0.66846,408.5
-0.20337,-1.083,0.6543,-2.0723,-0.72168,0.84326,0.50684,-2.0,-0.1394,0.24304,-177.38
0.55029,-0.72266,-0.4043,-1.2627,-0.34277,-0.58789,-1.5469,-0.82959,-1.877,0.13342,-404.5
1.1621,2.3301,-0.048553,-0.9126,-0.10736,0.25781,-1.3633,-0.1665,1.2715,0.30469,29.344
1.3232,1.7305,1.6045,-0.42993,-2.9473,0.22083,-0.033081,0.54004,0.88916,-0.042816,145.25
1.2578,0.67871,0.81006,0.13477,2.0527,2.3359,1.1914,1.7021,0.10938,0.32373,428.0
0.31396,-0.88135,-2.041,0.22888,-0.85303,-1.5049,-0.85889,0.51367,-0.59473,-1.0391,-326.0
0.58691,-0.61572,-2.3145,-0.073853,0.66895,0.017014,-1.3477,-1.8691,-1.2227,-0.80469,-321.75
-0.36816,-0.085205,1.5225,-0.28613,-1.8936,-0.048401,0.75195,0.20264,0.039154,1.0537,60.438
-0.0038605,0.095154,-0.97949,-0.62939,0.79443,-1.209,0.20837,-1.7227,-1.3447,-0.28418,-195.25
-1.1855,-1.8867,-0.31201,1.042,0.54443,-1.7021,0.74707,-0.12866,-0.12054,0.020187,-100.0
1.1016,0.28516,-0.55273,0.57129,-1.5332,0.48486,0.41699,0.31299,-0.61963,-1.1035,56.406
0.74609,-0.65869,1.5273,0.11658,1.1943,0.69385,0.90088,0.21631,0.86035,-2.1055,214.62
0.50537,-1.0762,-0.38379,-0.5459,0.20056,-0.54443,1.374,0.11365,0.35645,0.75781,-28.359
-0.50488,-1.0176,-0.63916,-0.10748,1.4922,0.51221,2.6016,-0.53613,-0.27051,2.002,154.75
0.7417,0.15588,-0.7207,-0.93701,0.50293,0.40601,-0.20557,-0.7085,-1.1719,-2.2559,-124.62
-1.2637,0.10828,0.088562,-0.74023,-0.14514,-0.35278,-0.21753,-0.1665,-2.5645,0.65137,-177.12
0.16992,1.5146,0.64014,-0.03125,-0.5332,0.63672,0.70166,-0.21802,-0.11963,-0.4751,205.62
0.43115,0.088257,0.6582,-1.9453,1.7158,-0.68115,0.11108,1.3691,-1.0801,1.2158,-100.19
-0.7627,-0.10724,-0.40186,-1.0771,1.6992,-0.5957,1.0361,1.2207,-0.019867,0.90039,1.7832
0.50098,-2.4023,-0.66992,0.90674,1.8584,-1.4863,-0.72363,0.061188,-1.6465,0.92969,-264.0
0.38184,-0.5083,1.9922,1.125,-0.38159,0.067749,1.9736,0.2605,1.0742,-0.15698,347.25
-0.1073,-0.33374,0.14294,0.36963,-1.1943,-1.5713,0.44775,1.1729,0.69678,-1.127,-29.406
0.68018,0.85205,0.25049,-2.5684,-1.1855,-2.1191,-2.0195,-0.038452,0.45117,0.99805,-429.0
-0.19751,0.78516,-1.7158,-0.55713,-0.81152,1.1201,-2.1562,-0.53076,-0.75146,0.1759,-242.12
-0.38232,-0.37231,1.1807,1.0342,0.14868,0.98242,-0.5957,0.40723,-0.80615,0.61279,104.94
-0.43408,-0.8252,-0.72021,-0.10876,0.9624,0.83057,-1.1416,-1.1436,-0.20935,1.7725,-151.38
-0.17224,0.0096283,-0.23608,-0.64062,0.42627,1.0566,-0.33276,-0.4834,-1.5088,1.3281,-70.438
-1.9678,0.11713,-0.77734,-0.47778,0.28662,-0.21387,-0.25781,-2.0352,-1.0088,1.1719,-177.75
1.1123,-0.22644,0.77979,-1.3975,0.1615,-0.74316,-0.64014,-0.38696,-1.7822,1.3018,-226.62
-0.55322,-2.2305,0.5,-0.56152,-0.34058,1.1738,0.6958,0.22668,-1.7812,-0.27246,-109.94
-0.78613,-0.15247,-2.1523,0.95654,-1.1035,-1.8359,-1.3311,0.70801,0.13354,0.50781,-270.5
-1.3408,0.15881,-0.60596,0.063354,0.036102,0.55322,0.22473,-0.44995,0.63379,0.08197,35.875
0.60107,0.42432,0.7749,0.29077,-0.57129,0.46509,0.14697,-0.10077,-0.33691,-0.37207,106.12
-0.27612,-1.3965,-1.0615,0.94092,0.21753,0.43433,1.8428,1.1191,-1.3623,0.21179,89.625
0.46069,-0.14587,1.2246,1.2168,-1.0703,0.15186,0.46216,-1.25,0.26782,-1.2275,149.88
-1.5439,1.3887,0.36743,-1.9102,0.35669,-1.6074,-0.028702,-1.3145,0.26782,0.32642,-153.0
-0.019318,0.8916,0.80127,-1.8135,-0.68506,1.167,0.10162,-0.15466,1.6016,1.5889,61.844
-0.74609,-0.70459,-1.8398,-0.86377,0.27051,1.167,0.81836,-1.8008,-0.75049,-1.2412,-129.5
0.31055,0.82471,0.28394,0.40771,-0.53955,-0.55811,-0.46826,0.73926,1.6543,0.80615,85.062
-1.7061,-0.96729,-1.8711,-1.4307,-1.5195,0.20752,-0.27954,-0.4248,1.4561,-1.1504,-301.0
0.5,0.20007,0.16296,-0.56445,-1.5635,0.056488,0.85303,0.26831,0.92773,2.4922,53.094
1.6738,0.17688,-1.1484,-0.27173,0.81152,-1.2998,1.3408,-0.54688,-0.72168,0.82959,-22.531
1.0166,-0.6543,-0.12512,-0.95459,0.044067,0.44604,0.72559,0.32422,-0.29541,-0.45874,-33.188
0.65576,-1.71,1.6777,0.23926,0.65479,-0.070923,0.062988,-2.1582,-0.41431,-0.80469,-48.875
-0.33862,1.3691,-1.0889,0.17944,0.37109,-0.1676,0.74365,-0.16968,1.4561,0.22107,153.62
-0.40015,-0.6748,-1.0508,-0.83301,1.1709,-0.40552,1.8906,0.49561,0.41821,-0.79883,17.984
-0.73389,2.0859,-0.38647,-0.28442,0.60352,0.3916,-0.49561,0.65283,0.83154,1.7842,132.0
0.87109,0.20251,1.3457,-0.90967,0.013359,-1.2812,-0.37598,0.19238,0.69141,-0.14709,-64.812
0.62988,1.6797,-1.0322,0.43066,1.2021,1.6807,-0.45923,1.7676,-0.1405,-0.63721,221.38
0.67334,-0.33643,-1.5293,1.4473,-2.0801,0.047119,0.95801,-0.17346,-0.38721,-1.3994,34.688
-0.43701,1.7061,-1.2119,1.0264,-0.63525,0.86426,-0.85205,0.36572,0.70459,0.87793,126.69
-0.013794,0.12024,0.97949,-0.50586,0.37573,0.93945,0.43262,1.1836,-0.91064,-0.74121,109.25
0.56592,1.042,-0.77734,1.0186,-1.6348,1.958,-0.9209,-0.67773,0.229,-0.45752,105.25
-1.2031,-0.40356,0.56836,-0.37842,-1.7949,0.025528,-0.41577,0.95654,-0.84912,0.61816,-124.5
1.666,-1.8867,-0.26196,-0.97021,0.60254,-0.0896,-0.19092,-1.2295,-0.81543,1.1016,-254.25
-0.34473,-0.010918,0.38574,-0.70215,0.11157,-0.13147,0.64209,0.29712,0.86133,-1.1045,37.375
-0.3335,-0.43726,0.302,-1.3955,0.38574,-0.78418,0.31958,0.94775,-2.4902,0.0073738,-191.38
1.2666,0.98975,-0.48145,1.3389,-0.52197,0.27832,-1.1641,0.90332,0.23682,-1.3887,88.75
1.0342,-1.5732,-1.5977,-0.49536,1.0518,0.47314,0.24438,-0.038177,0.11389,-0.19141,-137.88
