0.014938,0.56104,0.68066,0.84521,-0.66748,0.041504,1.001,187.88
-0.77246,0.16467,2.3242,-0.12482,-1.0547,-0.73291,-0.55127,-62.812
-0.87939,0.47485,-0.56787,1.4238,-1.9404,0.023621,-0.82275,-151.38
1.5254,0.16431,-0.57373,0.26636,0.11517,1.0801,-1.2881,20.297
-0.050201,-1.1123,-1.4482,-0.23462,0.038239,-0.29956,2.6211,98.188
0.27368,0.13306,0.95264,0.14246,0.9624,-1.0654,-1.6689,-55.594
-0.067139,-1.0977,-0.023499,-0.80859,0.26709,-0.049072,0.71436,-24.328
-0.73438,-0.58105,0.21814,-0.59766,-1.3506,-1.0293,-0.96582,-318.75
0.081299,0.26758,0.065735,0.68555,0.31274,-0.26831,0.48462,129.25
0.41504,0.35669,-0.95068,-0.19434,-0.65576,0.19238,1.3398,61.656
-1.8311,2.0234,1.041,-0.05896,-1.8174,1.2549,-1.043,-158.62
-0.59277,0.71826,-0.22009,1.6084,-0.12512,-0.31323,-0.36865,49.406
0.69775,-0.31958,-0.23511,-0.53076,0.26514,0.34644,-1.2529,-113.06
-0.33862,0.043823,-0.51318,-0.67578,0.17017,-1.0312,0.69824,-73.938
0.72461,2.6543,-0.29932,-0.61377,0.21631,0.027283,1.1553,182.12
1.0391,-0.16406,0.83789,-0.00023544,0.63135,-0.79932,-0.53369,66.75
0.97021,-0.61914,0.33594,-0.46118,-2.252,-0.27295,-1.0986,-225.5
1.0205,0.88672,0.64844,-0.99561,-0.32178,0.097778,1.6533,191.75
0.6123,-1.1191,2.6875,-0.58252,0.43579,0.38232,-0.25391,136.25
-1.1719,2.3379,0.40137,-0.00040913,-1.0264,0.479,0.96826,68.938
-1.0488,-0.79004,1.335,0.625,0.13782,-0.37476,-0.66553,-30.422
-1.4541,-0.10077,-1.2549,-0.21362,1.3369,-1.9541,0.68359,-126.38
-0.20227,2.0527,-1.2627,-0.4519,-1.3428,-0.10907,-0.47583,-196.25
-0.22461,1.5059,-0.26782,0.77979,-0.7041,0.427,-1.168,-56.594
-1.5186,0.5249,0.054352,-0.35645,0.36206,0.76318,1.6523,101.56
0.51074,1.9941,0.83203,0.92529,0.92969,-1.1338,-1.3848,97.0
-0.24341,-0.12494,1.6631,1.6416,0.065796,-0.16003,0.056519,221.38
-0.0672,0.65771,0.30078,0.97949,-1.5391,-0.86084,0.95459,80.0
-0.23572,-0.7583,-1.2539,1.7949,0.32275,-0.12878,-1.6875,-110.19
0.51855,0.6377,1.1641,-0.604,-0.99023,-0.1582,0.41089,45.625
-0.4585,-0.74268,-1.666,-1.3486,0.063354,0.37305,0.50342,-198.5
-2.0547,2.4727,0.40894,-1.8232,-0.63086,0.09375,-0.22961,-245.25
0.053528,0.23206,-0.75391,0.14209,-1.3086,1.5537,0.93018,52.312
0.94434,1.1104,-1.4492,-0.23535,1.1084,1.3965,1.6045,266.0
0.30273,0.58691,1.1104,0.028885,1.2705,1.1777,-0.92969,141.88
-0.10938,-0.86084,0.7959,1.5518,-0.28638,2.1934,-2.0137,25.781
0.77734,1.5215,-1.6309,-2.9902,-0.18689,1.2061,0.46655,-170.38
-0.92041,-2.0781,-0.67432,-0.63623,0.28955,-1.21,0.88428,-164.25
0.88965,1.0869,1.5596,0.24084,0.13708,-0.74561,-0.53027,131.12
-0.19177,-1.0791,-0.61572,-1.6553,-0.64111,0.68799,-0.96729,-324.25
0.47729,-0.37695,-0.037262,-0.604,1.2441,-1.3682,-0.80127,-92.25
1.0234,0.37695,-0.62744,-1.2969,0.90576,-0.84229,-0.8833,-134.25
-0.48169,-0.087585,-1.0068,-0.479,0.52832,0.57568,-0.59473,-136.75
0.20325,-1.5625,0.40039,-1.291,1.2168,-0.72461,-0.23804,-98.25
0.21082,-0.87842,-0.7041,-0.20508,-0.033447,-0.94043,1.0645,-10.789
-0.74512,-0.14453,-0.88184,1.0703,-0.02652,-0.16309,-0.67529,-88.875
2.1875,-0.096619,0.83496,-0.43164,-0.89648,0.75342,0.17688,148.12
-0.64941,-0.076538,1.1504,1.1094,-0.15344,-0.32959,0.4209,135.62
-0.58154,-0.56982,-1.4385,0.019043,1.1855,0.12708,1.6396,93.812
0.64355,-0.18604,1.4727,-0.44043,-0.68994,0.54736,-0.3916,31.5
0.40527,1.0605,0.12396,-0.77734,1.6895,-1.1709,1.4395,191.12
0.61426,-0.53027,-0.1123,-0.69971,0.21399,-0.22095,0.75732,34.906
2.0469,0.625,0.4231,3.9414,-1.2041,-0.57129,-1.3535,284.5
-1.2852,-0.2688,1.0137,1.1465,-0.40039,-0.17603,-3.5332,-305.0
-0.75195,1.3066,0.62695,-0.51074,-0.24536,0.51221,-0.77441,-83.25
-0.30396,-0.053223,-0.18018,0.068848,-0.55957,0.49268,-1.1221,-147.38
-0.36011,-0.93506,0.28467,-0.26123,-0.74023,0.99756,0.26074,-34.562
0.8291,-0.54102,0.71631,0.55518,0.91113,1.3604,1.748,406.25
0.18701,-0.66504,-0.94385,1.1348,2.2559,-1.6201,0.9541,191.0
1.0508,1.4609,0.63623,-0.72998,0.37036,-0.41284,0.1991,113.25
-0.44653,0.68945,0.49023,1.2588,-0.20105,0.92041,-1.3057,27.641
1.6963,-0.10187,-0.81055,1.5732,0.49121,1.2197,-1.9463,84.5
0.67236,-0.40308,-1.5781,-1.6182,-0.63281,-0.22839,-0.6543,-309.5
-0.35815,0.52881,0.93604,-1.0811,0.023651,0.099121,1.2568,83.688
0.56543,-0.521,-1.3252,-0.23889,0.0025043,0.096741,-1.4658,-215.0
0.70264,-1.2441,0.24219,1.1025,-0.65137,-1.8877,1.9551,186.88
0.17188,-0.0755,0.04895,-2.0371,0.46338,0.40894,0.9541,-23.547
-0.10229,-0.396,-0.32129,-0.19238,-0.037476,0.53955,-0.60693,-92.312
-1.4033,0.30908,1.498,-0.14929,-0.038239,-1.1045,3.0,235.12
-0.95361,-0.90234,0.17017,-0.44971,-1.5439,0.60645,-0.26489,-209.88
-0.14294,-0.0054131,-1.2754,-0.7998,-1.8086,0.87402,-0.50635,-274.25
0.302,0.080139,0.25635,2.2598,0.72119,1.3633,-0.50586,279.0
-1.21,0.16797,-0.75049,0.85742,0.21338,1.2402,-0.95752,-74.688
0.50098,1.001,0.2384,1.1621,-0.92725,0.9751,0.18958,178.0
0.26221,-1.5078,0.0031605,0.91113,-1.5039,1.2783,1.3555,141.88
-0.25903,1.8818,-0.22461,-0.037262,0.5376,0.69482,-0.14551,69.75
1.1836,-1.2041,-0.73486,1.1572,-0.17151,0.95605,-1.165,12.023
-0.16052,1.668,1.3506,0.53809,0.71777,0.88379,-1.123,137.62
-0.80225,-0.80322,-1.3125,0.16284,1.4951,0.39404,-0.50439,-84.312
0.24817,-1.4365,-1.2773,-1.082,-1.3418,-0.44604,-0.6875,-359.5
0.70947,0.77979,-0.11804,-1.2871,-1.4951,-0.032715,1.4756,4.9766
1.0518,-0.38403,0.65039,0.41846,1.4014,-1.5029,-0.99805,57.531
0.26099,-1.6484,0.47754,-2.0605,-1.3604,-0.94385,0.031067,-294.75
-0.71484,0.11652,-1.3848,0.25732,0.51221,-1.4785,0.24365,-111.62
-1.7598,-0.21924,-0.44409,0.21729,-1.2949,-0.68018,0.23816,-212.5
-1.7607,-2.7305,0.85596,-1.792,-0.48267,-1.834,-1.4336,-539.0
-0.42236,-1.2305,0.32812,0.17041,0.45142,1.2207,0.81836,125.62
0.87891,-0.27856,-0.17944,0.17627,0.35376,0.028015,-0.45874,31.391
1.8604,1.8789,1.1729,0.56787,0.16162,0.27002,0.69678,383.75
-0.24255,0.44775,1.7129,-1.3604,-1.1094,0.045959,-1.1992,-194.0
1.1895,0.61475,1.9268,0.81445,0.82178,-0.20508,0.57812,376.75
0.49219,-0.38477,0.91602,1.8164,-0.11255,-0.060242,-2.3223,-3.3984
1.0967,0.49438,-1.0049,0.42749,0.82031,-1.2969,1.9414,244.12
-1.1602,-1.1357,0.38257,1.2324,0.19946,1.9629,-0.38818,72.812
-1.9668,-1.1035,-0.83936,1.0723,-0.36499,-1.0449,2.0566,11.047
0.52734,-0.77393,1.8584,0.014977,-0.0012217,0.4165,0.059723,147.0
0.23682,-0.41064,1.1953,0.62793,1.5381,0.9585,0.7207,328.75
-1.4746,0.054993,-1.126,-0.53857,-0.72021,-0.04129,0.94678,-161.62
1.3721,1.6533,-1.4873,0.23279,0.70068,0.8291,0.63037,206.12
0.24487,0.57373,-1.417,1.5977,0.21667,0.36523,-0.60352,52.938
1.0752,-1.1113,-0.78125,-0.19214,-0.14856,0.14319,0.31421,1.0029
0.43213,-1.1162,-0.25732,0.43872,-0.39941,0.85156,-0.31836,-3.0254
0.76562,-0.023132,-0.52197,0.4043,-0.83936,0.97168,1.0928,146.88
-0.35474,-0.6709,1.1406,-0.44409,0.4165,0.070496,2.3203,238.62
-1.751,0.082458,0.28003,-0.5166,-1.0234,-2.6738,-0.17749,-327.25
0.13586,-0.07373,0.39795,-0.55664,-0.48828,-1.4531,-1.6855,-267.5
0.65234,1.5527,1.459,-0.040802,-1.6006,1.1133,0.40674,162.5
1.0742,-1.3223,-2.8867,-2.543,-1.4062,-0.34399,-1.8906,-637.0
0.34375,1.2793,1.0332,-0.72266,-0.63525,0.81396,-2.1777,-151.62
0.47314,0.2262,-0.35352,0.6416,-1.0498,-1.1152,0.038422,-34.656
-0.035919,-0.85693,0.29248,-0.20117,1.3271,-0.074585,-1.0293,-49.906
-1.333,0.33325,-0.87744,-0.047791,-0.72656,0.33276,-0.24731,-187.38
0.55127,-0.24194,1.0801,-1.5088,1.3594,0.73926,1.248,198.12
-0.17639,-1.3574,-1.8232,-0.28491,1.1006,-1.25,0.35376,-137.62
0.61523,-0.1405,0.52002,-1.6719,2.7109,0.20996,0.70947,165.25
0.3186,-1.0303,-0.57129,1.585,-1.0889,-0.94775,-0.33984,-47.688
0.41748,0.17871,-0.66748,1.5537,0.039795,0.36011,0.081116,148.5
-0.48828,1.5918,-1.877,-0.86865,1.4922,-1.6064,0.19202,-128.75
-1.1777,-0.62207,0.26929,-0.26001,-0.87988,-0.21582,1.4697,-21.734
1.8281,-0.0037327,-1.6777,-1.1758,0.35303,-2.1953,1.0469,-49.688
-1.1748,1.0342,-0.85352,0.72852,-0.0672,-0.84033,-0.10706,-84.625
-0.26562,0.39941,-0.77393,0.79883,0.38916,1.1865,-0.521,37.75
0.58936,-0.90137,0.36865,1.3916,0.16992,0.62451,-0.021286,184.88
0.48218,0.31763,-1.0049,-0.80273,0.67529,0.45483,-0.4126,-67.5
-0.50146,0.63965,1.165,0.12305,1.1855,-1.5029,-1.1338,-33.156
0.46851,-0.24731,-0.46484,2.4043,0.21716,-1.1768,1.7832,333.75
1.3789,-1.2393,-0.53174,0.33765,-0.034302,-0.27002,-2.3145,-186.0
-0.76611,-0.69238,0.56689,0.19678,2.709,0.97607,1.5527,331.25
-0.88135,0.11023,0.048767,-0.64502,0.63135,0.45117,-0.24109,-72.438
-0.0896,0.60254,1.666,-1.2295,-0.97021,-0.19092,1.1016,48.469
-0.78613,0.14282,0.53223,0.32959,1.2441,-0.9834,0.30981,76.25
0.017227,1.1416,-1.0811,-1.2119,0.67676,0.82373,1.334,70.812
0.63525,1.001,0.44702,-0.86572,0.80566,0.77051,-0.88721,20.156
-1.5879,1.1289,-2.0742,-0.082275,-1.5674,-0.56982,-1.8691,-498.25
-0.40015,1.4053,0.67334,-0.11365,1.5996,0.30518,-0.58301,99.125
-0.58887,-0.60791,0.2168,1.4766,-1.168,-1.0977,-0.8374,-114.69
-0.33813,-0.28296,-1.8037,-1.2266,0.62695,1.9248,-0.86475,-208.38
-0.16284,-1.002,0.60303,0.63818,-0.32861,-0.54395,0.040924,11.203
-0.14783,-0.76807,1.3125,0.35132,0.028351,0.69629,0.21631,127.0
-0.12109,-0.87695,-0.98926,-0.16858,0.39185,0.032013,-0.73779,-153.88
0.099487,0.22644,0.9082,-2.1934,-0.84229,0.4314,-0.60498,-207.75
-0.0039711,-0.54443,0.090698,0.32031,-1.6758,1.4541,-0.65088,-86.875
0.55615,2.1641,-0.25073,1.501,-0.32275,1.3281,0.45581,292.0
-1.2959,-1.0361,-0.30176,-1.2012,0.14099,-0.14771,0.302,-203.75
0.14612,0.29541,-0.35742,0.056793,0.17749,1.1299,0.048431,63.625
0.16248,3.0391,0.27124,1.0322,-1.1201,-0.13196,1.6514,291.0
-0.20422,0.8418,-0.54004,0.302,0.069336,0.65674,0.30054,65.0
0.71143,-1.5342,0.1203,-1.0674,-0.14233,0.51465,-1.125,-177.62
-0.95557,-1.3418,-0.94824,-1.082,-0.87842,-1.3867,-0.19788,-379.5
0.39062,-1.0498,-1.1602,1.1729,0.73828,-0.66504,0.271,66.062
-1.4072,-0.097595,-0.076172,-0.36108,-0.39502,-0.32861,-0.54639,-219.5
0.73926,0.31055,1.6543,-1.5098,-0.40088,0.82471,0.40771,78.812
-0.69531,0.3186,0.13843,0.28174,1.166,-0.1344,0.37402,96.375
0.88037,-2.2207,-1.3887,0.69531,0.01535,-0.52051,-0.43262,-95.938
1.7305,2.0137,2.1719,0.19641,-0.18689,-0.2063,0.29614,329.0
1.2598,1.0928,2.2715,0.24756,2.1191,0.32715,1.2012,528.0
-0.39941,-0.39136,-0.40088,0.12598,0.50684,1.2998,-1.959,-155.38
0.44678,0.17041,-0.98242,-0.6582,0.45361,0.05899,-0.34253,-83.562
1.2949,-0.63086,-0.20715,0.5918,-0.38135,1.2705,-0.28223,105.62
-2.7344,0.29663,1.1885,-2.0078,-0.9165,-1.2695,1.8311,-199.0
-1.2178,-1.2402,-0.53955,0.54785,-0.16638,1.001,-1.374,-203.5
-0.12842,-0.26343,0.42896,-0.38696,1.7383,0.33887,-0.068298,88.312
-0.60889,-0.041504,0.082031,-0.49487,-0.9624,-0.15039,-1.1758,-254.5
-2.1875,-2.0977,0.64648,0.071106,0.93359,-0.75537,-0.17554,-153.0
-0.82275,0.81787,1.3643,0.66748,-0.028214,0.6626,-1.0391,34.844
1.1201,0.6167,-0.59766,0.99365,0.15857,-0.97705,0.26514,134.12
-0.92041,0.89941,-3.1641,1.2734,0.2262,1.1748,-0.55908,-107.5
-1.4395,-0.39478,-1.1826,-1.2832,0.18604,-0.10968,1.0947,-173.38
-2.0527,-1.293,-2.2598,-0.7168,-0.1189,0.76904,0.66943,-280.0
0.78418,0.88818,2.5137,0.80078,-1.0518,-0.54053,1.9863,402.0
-0.46582,0.80811,0.12549,0.98438,0.72803,0.20544,1.9453,323.25
1.0195,0.68457,-0.37915,2.5195,0.12671,0.10114,-0.049622,283.75
-1.0938,-0.031555,-0.38403,-0.81104,0.96875,-0.13745,-1.6934,-274.25
-0.57227,0.14185,0.76416,0.11047,1.5156,-1.2412,1.2559,182.12
0.062347,0.78857,1.7998,-2.3027,-0.96484,0.016235,-0.56445,-169.5
0.62402,0.085083,-0.87891,-0.39331,0.12292,2.1875,-0.032166,51.906
-0.22156,1.8203,-0.58447,-0.29907,0.80908,-0.74951,-1.1768,-115.81
1.0117,0.12537,1.5332,-0.064087,0.95166,0.68701,-0.21741,220.88
-0.001792,0.83008,0.55371,0.81934,0.52637,0.69141,-0.012077,186.0
-1.1445,-0.50781,1.0664,-1.3525,1.6602,-1.1445,1.834,88.188
-0.20581,-0.4939,-0.52539,1.752,1.4512,-2.3555,-1.0137,-19.734
0.045563,-0.30298,0.52783,1.3828,0.10291,-1.0264,0.97217,199.38
-0.68896,-1.4639,-0.67383,-0.27271,-1.8535,0.044342,0.48511,-214.88
0.60107,-0.68262,-1.0176,0.04364,-1.293,0.9917,1.3867,58.094
1.0908,-1.8545,0.3396,-1.0898,-0.19092,-2.3086,0.81592,-84.188
1.5352,1.5742,0.48267,-0.54443,0.94678,0.61865,0.70947,280.75
0.60645,-0.096436,0.011925,0.86035,-0.25269,-0.98584,-1.4707,-87.125
-0.94629,0.21033,0.76318,1.9824,2.3926,0.06842,0.90479,390.5
-0.22546,0.11542,0.81348,0.55908,1.6104,1.6064,-0.60938,188.88
1.5059,0.33765,0.31958,-0.75195,0.0061188,0.48438,-1.3037,-40.531
-2.7461,-0.8457,-0.56104,-0.38062,-0.37598,-0.4895,0.40503,-274.25
-0.20532,-0.52637,-1.5312,-0.85156,0.0062714,1.1504,1.1182,-37.688
-0.17859,-1.3291,-0.44775,0.1153,3.4453,0.96387,-0.54053,125.5
0.44189,1.1758,-0.12561,-0.7207,0.40405,2.8984,-1.8623,-39.25
-0.203,-0.063538,-0.62549,1.2236,1.0967,-1.3193,-0.7998,-15.242
-0.76709,-0.92285,0.039917,-0.35986,-0.24768,-1.1426,-1.7852,-339.0
-2.0215,-0.59863,-1.3584,-0.13208,-0.52393,-1.0801,-0.10126,-328.25
-1.2666,-0.96924,0.45728,0.78467,0.90869,-0.18298,-1.1611,-82.812
-1.3115,-0.81689,0.34448,-0.99658,-1.168,-0.030579,-0.51953,-294.5
0.27417,0.57422,-0.29614,0.74658,0.021774,0.80957,0.99707,210.75
0.69775,-0.68457,-0.35596,-1.3027,0.45215,0.02919,-1.2324,-196.25
1.4023,0.203,-1.1924,1.0547,1.6455,0.077332,-0.2074,196.75
-0.83057,0.39917,-0.86475,-0.17456,-0.73535,-0.89014,-0.76074,-262.75
0.16846,-1.0068,0.33838,0.19434,-0.35327,-0.29541,1.3174,110.75
0.41577,-0.42554,1.5508,-1.0898,-1.1211,1.7822,-2.0312,-172.88
-2.8379,-0.10583,-0.30957,-0.51221,0.055878,1.1465,-0.016617,-201.25
-0.19153,0.14648,1.0166,0.26807,-0.98242,0.72559,-0.8877,-38.531
-0.20068,-0.047394,0.73877,0.30859,0.9668,0.47998,-1.6592,-25.766
0.90576,0.6958,-2.2656,0.76562,-0.15393,-0.57178,-1.4385,-162.38
0.80225,-1.416,-0.25977,-0.31836,-0.78125,1.5986,0.8623,69.562
-2.25,0.9458,0.9043,-1.8574,-0.49463,0.7793,0.20068,-199.0
-0.58496,-1.2314,-0.092957,0.17993,-0.15369,-0.49683,0.029068,-92.438
-0.83887,-0.30884,0.63867,0.55713,-0.1582,-2.5488,0.55615,-40.031
-1.7861,-2.1914,0.22913,-0.71045,-0.2334,-0.80713,0.44946,-232.62
-0.3335,0.87891,0.4187,1.1406,-1.1807,-0.013969,0.88525,139.62
0.83936,0.12262,1.2666,0.81494,-0.87354,0.0052376,0.30957,181.0
-0.024689,-0.0026627,-0.13989,1.0654,-0.75635,-0.58496,0.066223,16.656
-0.9292,-0.16956,-0.68701,1.792,-0.37061,0.88086,0.39209,95.938
-0.38599,0.59131,-0.31641,-0.90479,-0.45459,-1.0537,-1.4521,-313.0
0.74512,0.47876,1.1592,-1.1523,1.2578,-1.292,1.6035,211.38
0.41431,0.104,-1.3223,0.25049,-0.46338,-1.2305,-1.1074,-213.0
0.271,0.14429,0.20142,1.4287,0.14783,1.4248,0.43384,263.75
0.84912,-0.0095062,-0.52881,-2.3672,-0.019073,-0.83691,-0.64746,-274.25
-0.2915,1.2783,0.77441,1.2148,0.015144,0.36572,-0.43408,142.5
0.19275,-0.2074,0.67383,0.29102,0.6665,-0.92773,1.459,213.12
1.5596,-1.2461,0.75879,0.31885,-1.6592,-1.1123,-0.048767,-12.93
0.25586,1.252,-0.14026,0.54443,-1.0947,-0.33545,-1.1191,-95.125
-1.4463,0.45068,0.16309,-0.99805,-0.99658,-0.42822,-0.35059,-266.25
1.5332,-0.60889,-0.10614,1.8359,0.053955,-1.4277,-0.073059,167.62
-1.7686,-1.1914,-0.020035,1.3652,0.95068,-0.19922,-0.084412,3.293
1.2637,-0.98975,0.62109,0.86035,1.9199,0.28955,-0.21948,268.5
-0.51465,-0.060394,0.38843,-1.5186,-2.6309,-0.094849,0.24353,-278.25
1.3408,-1.6035,-1.2822,-1.2764,0.47363,2.668,0.38501,30.344
-1.6436,-0.78027,-0.39624,-1.2061,-1.4854,-0.22852,0.49072,-307.5
2.6953,-0.5957,-0.61279,0.8291,-1.0664,-1.0098,0.63525,146.75
-1.042,-1.1914,-0.24292,-0.27002,-0.036041,1.2773,-0.75439,-163.0
0.73486,1.4805,0.19348,-0.6123,-1.1104,0.62305,1.1514,122.19
-0.28809,-0.81396,-0.49072,0.0070152,-0.77881,-0.50439,-1.0752,-242.75
-0.61279,0.92236,0.87842,-0.26904,-1.1455,-0.0034428,-1.002,-147.12
-0.37305,2.7422,-0.2959,-0.048889,0.29321,1.3398,-1.707,-55.156
-0.80811,-1.1338,-0.0030708,0.14844,1.9727,-1.1719,1.0244,93.625
-0.81641,0.033997,0.65234,-0.42407,-0.28711,-1.1006,-1.6064,-265.75
2.3008,-0.21106,-0.5498,-0.014503,-1.8984,-1.7012,-0.35547,-108.31
-0.49658,-0.096252,2.2441,0.12988,0.23206,0.48633,-1.2012,29.125
-2.0391,0.71777,-1.7588,0.68604,1.0586,-1.1836,-0.26929,-170.88
0.83398,-0.092468,-0.072266,1.0781,-0.94678,-1.0996,-0.2146,15.578
0.44116,0.88525,1.0068,-1.5596,0.68262,-0.57227,-0.35327,-32.312
-0.99463,-1.1826,0.67188,-1.2695,0.66895,0.38428,0.24951,-87.25
-0.60645,0.072388,-0.12268,0.64014,0.077698,0.97803,-1.7832,-117.0
0.59131,0.64697,1.793,-0.50244,2.0215,-2.3027,-0.74316,77.875
0.9458,0.26953,0.64209,0.61914,-1.0938,1.7061,0.57031,220.38
0.88574,0.28369,-0.69971,-0.85254,0.046722,-1.542,0.46338,-64.0
1.3838,1.5742,-2.2598,0.97998,-0.80566,0.10687,0.61084,99.188
0.64697,-0.30103,-0.53906,0.89453,-0.43774,-1.4902,-0.38989,-48.875
-0.25439,2.0742,0.46021,-0.20227,2.4219,1.6953,1.3652,402.25
-0.021362,-1.0684,-0.1048,0.19495,0.57373,1.2012,0.81934,139.38
0.63525,0.61035,0.28931,-0.74805,0.29175,-0.17017,-1.0264,-74.062
-1.1211,0.87598,0.66748,-1.1299,0.31323,-1.7949,0.88818,-72.188
0.80859,-0.17969,1.5039,-1.7139,-1.2188,-0.65479,0.58887,-50.219
-0.40625,-0.62695,-1.2979,1.041,-0.73779,0.8125,-0.31641,-76.5
0.35425,0.24475,-1.9189,1.54,-0.95801,-0.10455,1.3242,110.56
-0.70898,-0.52588,-1.7939,-1.1533,-1.6875,-1.3555,1.9531,-236.5
2.7676,-1.9258,-0.83594,0.21912,-0.47534,-1.0957,-0.25146,-6.5078
2.4395,0.25781,1.8301,-1.585,0.35791,0.61768,-0.92822,101.06
0.57959,-0.6543,0.2832,-1.6201,0.34839,-0.93652,-1.4902,-262.25
-0.50928,0.90674,-0.03418,-0.014748,-1.2852,2.1152,0.19482,19.719
-2.2559,-0.79102,-0.67676,-1.7021,-2.0195,-1.2998,0.74268,-458.5
-0.27197,-1.7324,0.80322,-0.80029,0.93945,-0.098145,-2.1582,-244.0
0.77686,-0.25513,0.10925,-0.68506,-0.97363,1.4932,-1.2334,-123.19
0.79004,-0.067139,0.62354,2.4258,-0.52783,1.9395,-0.30054,311.25
1.8389,-0.73145,-0.062683,-0.47168,1.5049,-0.055176,-0.64551,80.438
-0.36182,-1.0596,0.64258,1.3848,0.5752,1.1729,2.1348,387.75
-1.8633,-0.48486,-0.54395,0.1571,0.068665,0.82568,-0.53467,-168.75
0.8457,1.7012,0.19653,0.11639,-0.13989,1.1992,0.028076,171.62
-0.33105,-2.0605,-1.873,-1.3027,1.2139,0.14514,-1.5166,-372.75
-1.0977,0.88477,-0.87305,0.28979,0.19287,0.62256,0.79346,40.281
-1.8369,-1.0811,0.020004,0.67432,0.17603,1.8857,-1.0381,-105.62
0.10938,0.18591,0.49438,-0.85303,1.5762,-0.27686,0.90332,140.12
-1.1348,0.65967,-0.65381,-1.0117,-1.0947,-0.55762,-0.73291,-337.75
-0.024292,0.9082,0.58057,-0.35205,0.32471,1.209,1.6387,257.5
1.1279,0.19299,0.4165,1.3594,-0.52832,0.19739,1.1602,307.0
-0.53516,0.37817,1.3633,-0.50684,1.5439,0.28564,-1.5166,-25.891
1.627,-2.2754,0.053497,0.43726,0.45776,1.2666,-1.1504,47.344
0.32275,-0.13123,-1.4834,0.84082,-0.79883,0.58838,0.5708,30.297
-2.2188,-0.85156,0.32788,-0.25488,-0.12549,0.085876,-0.22986,-198.25
-0.79443,0.01403,-2.0234,0.11151,-1.0088,0.31641,1.0947,-105.75
-1.9258,0.69775,1.04,-1.04,-0.68994,1.1494,-0.54102,-175.88
-1.9512,-0.39966,1.417,1.3223,-0.85938,1.624,0.092407,81.75
-0.21863,-0.080872,0.13196,-1.3369,-0.41187,-0.45459,-0.09137,-173.62
0.94043,-1.8779,0.96533,-1.3809,0.6709,0.11743,2.6504,246.25
0.28052,-0.9292,1.3682,0.75391,0.88867,0.24219,-0.36377,164.5
-0.21216,0.077454,0.60205,2.4121,1.5166,0.072021,-0.95215,230.25
0.21082,-0.47437,1.0312,0.97461,1.3457,0.4668,2.0391,439.25
0.77344,0.092957,-1.5469,-0.36426,-0.32056,-0.67383,-0.87549,-201.5
3.0957,0.14197,0.74707,-0.61084,0.10669,-1.3213,0.028564,154.38
-0.045563,0.51709,-0.15234,0.7666,0.1853,0.0026226,-0.20911,59.125
-1.7139,-1.1045,-0.5,1.1455,1.0615,-1.3184,0.13013,-56.844
-0.87695,-1.748,-0.53369,-0.061005,0.5,1.2207,1.7119,97.938
