-0.61914,0.95654,-0.61719,-64.5
-1.2334,0.25244,-1.5752,-228.88
-0.72266,-2.1758,0.035309,-155.0
-1.2617,0.033447,-0.85205,-180.62
-0.39795,-1.2334,0.57471,-40.719
0.9165,0.54736,1.708,246.62
-2.082,0.55322,0.24292,-139.38
1.2812,-0.38452,0.62549,148.38
-0.51562,1.3682,0.12256,24.031
-1.6689,0.13306,0.27368,-118.62
0.86133,0.25122,1.1055,178.88
0.77637,0.073303,0.14392,83.625
1.5576,0.99268,-0.80908,113.06
-0.78418,0.68848,-1.0703,-128.38
0.10236,-0.62988,-2.1445,-196.62
-0.077515,-0.97021,-2.2168,-233.25
0.43677,0.4043,0.19897,72.562
0.0031986,-0.5249,-0.088623,-29.828
0.37012,0.42651,0.51221,93.688
1.7666,1.0391,0.65967,255.62
-0.24243,0.9624,0.071655,26.281
-0.060028,0.38525,-0.18958,-4.3711
-0.023392,-2.3828,-0.59277,-154.62
-0.38135,-0.1842,1.8975,116.31
-0.0030422,1.9072,-1.5645,-47.75
-0.30518,1.2168,0.84033,95.75
-0.53174,2.6328,-0.49097,26.312
-0.18579,-1.1123,-0.52881,-108.62
0.033234,0.35864,-0.66699,-37.031
1.1133,0.14001,-0.25269,83.188
-1.7012,0.37402,-0.24072,-153.75
-1.5449,-0.36328,0.66699,-96.438
-0.36694,-0.39038,0.50537,-7.2422
-0.18604,1.3115,-1.5967,-92.438
1.1758,-1.4248,0.14502,53.969
0.59033,0.34497,0.35474,96.5
0.42627,-0.98047,0.011368,-3.957
0.71289,0.5415,0.78418,151.5
-0.98096,-0.771,-1.7764,-267.5
-0.081726,-0.4043,-0.44653,-61.875
0.15039,0.3418,-0.75928,-35.094
1.998,-0.97461,-0.44775,96.688
-1.3115,-1.0654,0.010353,-161.0
-0.17175,-0.14661,0.7915,44.344
-0.12494,-0.21521,0.056519,-15.633
0.017273,0.13074,-1.1152,-85.625
0.74268,0.48218,0.075928,92.688
-0.14929,-2.5664,0.062164,-119.19
0.51709,0.36084,-0.51855,18.078
0.71777,1.502,-0.26929,105.94
2.3184,0.5835,-0.65283,175.25
-0.63184,0.29126,0.8291,25.922
2.1289,-2.5996,0.66211,130.12
-0.40405,2.0352,1.376,167.0
-0.09259,1.0303,-1.4902,-87.5
0.47949,0.53955,0.37817,97.125
0.21191,1.0107,-0.32397,35.5
-0.75146,0.62061,-1.0273,-124.81
0.31909,1.7617,0.78027,169.38
0.35938,0.41528,0.36792,80.312
-0.54932,-0.11676,0.91553,22.641
-0.65869,0.17395,0.50635,-8.3828
-0.67871,0.99951,-1.1445,-111.75
1.5303,1.4355,-0.80029,130.5
0.55762,-0.10797,0.91846,120.88
-0.23083,-0.79688,-0.22791,-73.812
-2.3848,-0.56543,0.97803,-153.38
-0.58789,-0.18652,1.4551,61.156
0.50146,0.24829,1.0283,140.62
0.85596,-1.6836,2.3691,199.5
-0.1582,3.2422,1.0127,210.75
2.3438,1.2461,0.27783,283.75
-1.04,0.69873,-0.61621,-112.69
0.47681,0.64502,-0.083984,62.969
1.5352,-0.86377,-2.0938,-76.25
-0.18433,-0.20581,-2.4414,-228.25
-0.52637,-0.43481,1.541,62.906
0.18945,1.0078,-1.2803,-46.156
1.9023,-1.3398,-1.0645,21.156
-0.88574,-0.625,0.45386,-67.375
0.64893,-0.45337,-0.22668,18.734
1.4023,-0.30298,0.68506,167.5
-1.1152,1.3008,-0.15002,-54.438
1.0107,-0.044373,-0.80566,20.109
-0.30908,-2.1055,-0.65186,-172.62
-0.3562,0.57471,0.46313,32.0
-1.0713,0.68018,1.2354,37.844
1.8379,-0.22351,0.36719,182.88
-1.9551,-0.3689,1.04,-101.81
0.64893,-0.16711,1.3818,164.88
-1.335,-0.093262,0.58447,-73.062
1.2783,-1.001,1.4951,193.75
-1.0576,1.4004,2.1582,147.0
-0.058441,-0.45801,-1.2656,-130.25
-0.94922,0.74609,1.2432,52.031
0.19055,0.70947,0.33203,75.125
0.18616,0.084351,1.9795,184.75
-0.80664,1.6768,-1.6758,-137.88
-0.29004,-0.83252,2.0078,105.38
0.80029,0.75439,0.43188,139.12
0.47144,-1.8311,-1.7715,-185.12
-0.40698,1.8506,-0.20886,26.922
-0.92139,-0.56543,-0.99414,-188.5
-0.42017,-1.21,-0.74805,-151.75
-0.070618,-0.14868,0.90186,62.344
-1.3877,1.0566,-0.12048,-86.562
0.59766,-1.0498,0.86377,79.062
-0.021286,-0.053955,-0.92627,-81.25
1.4668,-1.4092,-0.33862,40.062
-0.49487,-0.9624,1.1816,12.977
-1.8701,-0.063293,-0.27173,-190.25
1.1201,0.19263,1.1172,200.12
1.4795,-0.65918,-0.39111,69.375
-1.0195,0.14954,-0.59912,-133.25
-1.0508,-0.34033,0.77344,-43.062
-1.9297,-0.14282,-0.01947,-177.88
0.89697,1.2744,-2.2051,-49.156
0.43481,-2.1602,-0.69434,-113.06
1.5859,-0.041687,0.30371,163.25
0.15344,-1.5332,-0.62451,-104.88
0.35522,-1.8096,1.2432,56.375
-0.30713,1.3691,-0.22327,13.656
1.1602,1.3613,-0.26904,138.88
0.84814,0.23706,-0.14246,73.188
-0.67139,-0.054779,1.3789,53.094
0.78174,-1.2373,0.25977,36.969
-1.1143,-1.582,0.49976,-125.25
0.76367,1.2246,0.15186,133.0
1.1123,0.46362,-0.1499,105.69
0.0062523,0.046356,0.64209,55.969
0.11334,-0.24268,-0.32568,-27.625
1.0479,0.36523,0.56152,154.88
0.095337,0.76709,0.51709,84.688
-0.65039,1.6748,0.25464,36.406
-1.0869,0.11621,-0.50781,-133.0
-0.13953,0.61035,-1.8086,-136.25
-0.70508,-0.055756,0.41895,-29.719
1.29,0.055206,-0.854,45.125
-0.56152,-0.015686,-0.66797,-105.75
-0.24902,0.57666,1.6445,139.88
-0.2998,1.5762,-0.76172,-21.516
0.479,0.33374,-0.47754,16.953
1.0547,1.0244,2.166,317.5
0.26514,-0.43628,-0.12183,-5.6523
0.3269,-0.10138,-1.0703,-64.625
0.5376,0.67285,-0.16992,62.375
-0.52295,0.58008,-0.70947,-79.938
0.47754,-0.57324,1.7627,163.88
1.292,-0.74902,-0.10999,72.312
-0.75146,-0.3501,0.43604,-45.156
0.34619,0.06842,-0.59229,-15.781
1.4766,-1.4766,-0.75293,3.5664
-1.7764,-0.20288,0.98926,-83.125
-0.35181,-0.77002,-0.4873,-104.94
-0.016617,-0.10583,-2.8379,-242.12
-0.54834,-1.5576,0.25195,-94.875
0.79639,1.6641,-1.3994,25.906
0.24609,0.39624,0.02478,40.938
0.14429,-1.834,-0.31982,-93.312
-1.7236,0.85498,0.57422,-67.188
1.0107,1.2744,1.4775,267.25
-0.3252,-0.19214,-0.3877,-69.25
-2.2012,-1.999,-0.2749,-303.5
-0.92432,0.93457,1.5645,89.125
-0.082153,1.8145,-0.6626,16.266
-0.49316,-1.5664,-0.51855,-154.5
0.016907,-0.49023,0.7876,45.75
0.10095,1.0928,-1.5674,-74.188
0.85645,-0.1825,-0.98242,-14.125
1.4316,-0.427,-1.1602,11.203
0.61035,0.1626,-0.62744,8.6953
-0.99072,-0.28662,-0.95801,-179.5
-0.49146,-0.62695,0.18091,-55.469
0.37573,0.59375,-0.71338,-0.50195
0.39746,-0.99463,0.58643,40.719
1.9688,0.19934,1.2549,286.5
2.625,-0.16882,-0.79785,157.75
0.41211,-1.1133,-1.208,-112.44
1.4199,0.27051,0.059967,141.88
-0.32593,0.39038,-0.16833,-25.844
-1.7061,-0.62695,2.0527,-6.8672
-0.47412,-0.77197,0.63232,-22.625
1.9482,1.0254,0.19189,232.12
-0.61328,1.0498,1.0371,77.75
-0.012276,0.28394,1.5947,143.88
-1.9971,0.097839,-1.7725,-319.25
0.99561,0.37988,-1.1934,4.9492
1.6191,0.41577,0.59961,210.62
-2.0098,-0.54883,-0.96143,-281.0
0.74707,-0.21228,-1.8984,-101.25
-0.67041,1.3926,1.001,84.438
-1.8018,0.5415,-1.1699,-232.75
0.77881,0.43848,1.0811,177.5
-2.0762,-0.44507,0.030228,-199.75
-1.9717,0.11646,0.72363,-108.62
2.1895,0.88232,0.80518,298.25
0.6582,-0.52686,1.6885,175.62
1.207,1.583,0.12207,185.12
-0.66504,-0.096863,2.6113,154.38
0.54785,-1.1182,-0.18042,-15.141
-0.060883,0.19031,-0.32861,-24.453
0.50342,0.03302,-0.80322,-21.0
0.052368,1.0459,0.78125,114.94
1.7021,1.1602,0.83057,269.5
0.50488,-0.67578,0.90723,90.688
0.82178,0.68262,2.0352,271.25
2.1914,-1.1816,-1.4326,22.828
-0.10608,1.2334,0.95752,123.75
0.9502,1.7109,-1.0674,69.062
-0.83301,0.81641,0.30273,-12.898
0.69678,-0.33374,-0.29541,22.406
0.014511,-1.2363,1.2881,54.875
-0.12695,1.0742,0.67432,91.438
-1.2275,-0.31982,0.058594,-117.25
2.1641,0.062439,1.4551,314.5
-0.065186,-1.0664,1.7646,94.875
-1.5078,-0.36646,-0.55908,-195.38
-1.1738,-1.3486,0.25024,-141.12
0.69385,1.167,-1.7236,-31.703
0.6123,-1.5596,-0.44653,-50.75
-0.61768,0.051544,1.7852,96.312
0.10773,0.99805,0.091125,60.312
0.95459,-0.84766,0.59326,96.75
-1.3398,0.43213,-1.0146,-183.75
-0.85693,-0.55566,1.7354,44.719
-2.748,-0.49976,0.45776,-225.75
-0.54346,1.2637,-0.11359,-2.6035
-0.75586,0.53662,-0.17493,-57.938
-0.21716,0.05838,-0.025497,-18.734
-0.3894,-0.82227,-0.20715,-87.188
0.013145,-0.80273,0.051971,-29.297
-0.46265,-1.2627,1.2363,7.3594
-0.31812,0.60059,1.2891,105.25
-0.31714,1.3516,0.85156,101.38
-1.8037,-2.3926,0.32446,-235.62
1.2764,1.4492,1.3047,284.0
-0.15222,2.0508,-0.27222,52.781
0.99219,0.302,-0.71631,40.969
0.85205,-1.1719,-0.73682,-36.938
-1.9844,-0.26709,0.23511,-167.0
1.1758,-1.6055,0.15857,47.25
0.82617,-0.025406,0.25537,93.0
1.1221,0.44092,1.7939,267.25
-1.6455,-1.3291,-1.2891,-310.0
0.91113,-0.073975,-1.2773,-29.156
1.2812,0.55762,-0.31763,110.75
-0.26294,1.4736,0.30786,66.312
-0.70117,-0.87598,-3.6016,-399.25
1.2773,0.21228,-0.76465,58.219
-0.90479,0.9209,-0.41382,-74.312
-0.31445,0.23169,-0.21765,-35.781
-1.209,0.62988,0.28296,-55.781
1.9531,-1.2256,-0.34009,90.812
-1.1299,0.52979,0.83545,-7.1289
-0.093628,1.3262,-0.47119,9.9922
1.2432,0.12341,0.092651,122.62
0.073303,-1.29,0.82324,19.047
-0.9873,-0.13123,-0.21118,-110.31
-0.85059,2.4844,0.60303,82.875
0.62207,-1.1387,0.30054,30.516
1.7812,-1.3643,0.88574,171.62
-0.55518,-1.4023,-1.2539,-214.0
-1.5186,0.50439,1.1953,-12.609
-0.11212,-1.9131,0.66943,-37.094
-0.46021,0.46045,0.4917,20.281
2.2109,1.1348,0.041687,247.62
-1.1592,0.65674,0.78711,-8.2578
-0.50684,-0.47095,0.245,-44.719
0.28467,-0.56104,1.4355,120.25
1.3223,-0.85938,-0.67578,23.141
-2.5879,0.016922,0.38818,-195.12
-0.98584,-0.099731,0.38452,-59.25
2.3379,-0.86084,1.0625,257.25
0.67285,0.29468,0.23047,91.25
0.06366,-0.34082,-1.6982,-150.38
-1.0322,-0.44019,-1.2344,-212.75
1.6289,-1.3799,0.074097,89.938
-1.2842,0.97803,-0.7168,-130.5
-0.46509,1.085,-1.4463,-114.38
-0.6416,-0.62598,-2.9551,-329.5
0.65723,0.31421,0.054626,76.125
-1.2744,1.0488,0.73291,-5.9531
1.4443,-1.6729,2.1719,235.5
0.39062,-0.095947,1.0098,114.25
0.35791,-0.31348,-0.12042,7.9492
0.68604,-0.92236,-0.26807,-1.7793
1.2627,0.92578,0.050415,155.62
-0.76855,1.6182,-0.72705,-58.156
0.18481,-0.24792,-0.0041428,5.2031
-0.69678,-0.074585,-0.54297,-109.88
1.2236,0.94922,1.1582,245.38
-0.99854,1.623,0.48633,22.75
-0.1239,-1.1182,-1.0879,-149.88
-0.64453,0.7583,-0.87256,-96.562
-0.37549,-0.66553,-0.94922,-140.88
0.32373,-0.021332,0.90283,102.69
0.047882,-0.28174,-0.18176,-23.094
1.001,-0.78174,-0.771,-9.7734
-0.54932,0.92578,0.081238,-1.5635
-0.62842,2.6426,-0.19116,43.219
-0.73584,-2.123,0.271,-134.38
1.6846,0.84229,-0.90869,109.44
-1.3994,-0.24939,-2.2207,-318.75
-0.69873,-0.92334,-1.8623,-256.5
-0.49561,-0.12671,0.77344,15.156
-0.89795,-0.48779,0.34839,-71.312
0.7749,2.0195,-1.4443,35.625
0.3833,0.7583,0.95264,145.88
1.5283,0.8877,0.67139,229.0
0.90137,1.624,1.3682,263.5
0.52686,-0.6377,0.52734,62.719
-1.4902,0.14636,-1.1045,-216.88
-1.502,1.1055,0.81006,-17.109
2.1152,1.1719,-0.75,174.88
-0.74268,-1.3203,0.19458,-106.44
-1.4111,0.35669,0.20349,-92.0
-1.5479,0.53027,0.60742,-62.938
0.88037,0.031403,-0.09137,71.375
-0.48071,2.5391,0.081055,74.375
0.3479,1.7803,-0.62988,55.406
-0.15723,0.93701,-0.12054,16.703
-0.4397,1.1348,2.2441,197.12
1.1641,-1.1943,0.1698,65.062
0.84814,0.17615,1.125,176.0
1.2148,-0.9248,1.0449,154.0
-0.68506,-0.54932,-0.68945,-141.5
0.83008,0.59131,0.88916,172.75
-0.70898,0.33618,1.415,69.75
0.3418,0.89453,-1.6201,-65.875
0.19141,0.94238,-0.71631,-1.8848
0.86279,0.54932,-1.1543,3.8047
-1.6719,-0.47266,-0.34985,-197.0
0.11011,-1.1357,1.1279,54.312
-1.7471,-0.53857,0.47559,-137.75
0.55859,-0.15649,2.0605,213.88
1.5244,-0.0052261,-0.2251,115.5
0.95508,-0.98584,-0.062683,36.281
-1.1309,0.62256,-0.7583,-135.75
-0.23462,0.038239,0.8584,52.375
-0.051636,-0.42993,-0.28271,-46.688
0.99072,-0.40063,-0.091431,62.375
-1.2646,0.24817,-1.1387,-195.38
-0.33887,0.1416,-0.30127,-48.812
-1.3135,-0.4165,0.60449,-83.625
-1.3457,0.57178,-0.11523,-103.44
0.34229,-0.85303,0.74072,54.844
0.80859,-0.2644,0.25073,80.688
-0.72168,0.06665,1.4766,62.125
-1.4141,0.72314,-0.54639,-138.88
-1.7041,-0.92432,-0.36646,-220.75
0.091736,-0.18787,-0.35376,-29.469
1.2305,0.24097,0.17737,133.62
-0.37793,0.15979,-0.35254,-55.719
0.78711,-1.293,1.0352,99.438
1.1455,0.69873,-0.04425,127.56
1.9434,0.05545,0.95605,253.25
-1.8594,0.045502,0.79785,-95.562
-1.1816,0.44946,-0.00031376,-84.75
1.6035,0.45972,0.1427,173.12
0.80371,-1.8447,-1.2129,-109.94
1.5986,0.56104,-0.25879,143.75
0.59912,-0.73975,-1.0068,-62.969
1.2979,-1.0879,0.58789,116.25
0.13586,-0.05249,-0.23059,-9.4766
-0.15393,-0.53955,1.5117,88.875
1.2354,0.095032,-0.59912,63.188
0.21838,1.2891,-0.19348,59.0
-0.46533,-0.53955,0.24548,-44.0
0.26978,0.011597,0.029175,26.719
0.74512,-1.3916,0.58643,54.156
1.6348,0.44092,1.8965,321.0
0.003582,-0.1947,-0.52783,-52.0
0.6123,0.56934,-1.3379,-32.656
1.0703,-0.72949,1.6494,200.0
-1.6553,0.36768,1.0889,-39.438
-0.51367,-1.0596,-0.93994,-169.38
-0.86621,0.99805,0.87549,39.719
-0.3103,-0.65674,0.91797,20.516
0.045563,-0.65137,0.21643,-6.207
0.93018,0.23206,0.053528,96.5
0.42603,-0.92041,-0.85742,-73.688
-0.75439,-1.665,1.8691,16.844
-0.85938,-1.0801,-0.5376,-167.25
-0.0055618,1.1787,0.84473,120.81
-0.27222,-0.22424,-2.6895,-257.5
