-0.34424,0.47192,-0.60449,0.86377,1.3096,-2.125,0.88525,1.0137,-0.85645,87.875
0.84082,1.6826,-1.5547,0.28687,0.41919,0.60352,-0.3877,0.49561,0.66211,94.125
-1.1172,-0.48535,0.10181,-1.5693,-2.0938,-1.5801,-0.125,-1.0371,0.028214,-467.5
-1.25,3.4395,-1.5938,1.3428,-0.79883,-0.61426,-1.0977,0.50195,1.4795,-5.25
0.20715,-2.3535,-1.2578,0.48071,1.0918,-0.27466,-0.055542,-1.0342,1.7852,-144.88
-0.0021896,0.76465,-0.57764,0.68066,-0.85547,-0.30811,1.0674,-0.4436,0.51758,8.1484
0.95605,0.053528,0.93018,0.23206,-0.18823,1.3252,-1.999,1.6445,1.3145,301.0
-1.1768,-0.62305,0.1192,-1.3164,1.0576,0.90771,-0.56152,1.7061,-0.33936,11.688
-0.29443,-0.89258,-2.3945,-0.25391,-1.0693,-0.7373,0.36646,-0.04364,-1.335,-384.5
-1.3311,-0.50928,-0.43335,0.56738,-0.23438,-0.21973,-0.5332,-0.56592,0.93506,-159.25
1.2041,-0.32275,0.14856,-1.1553,-0.60547,1.5859,-0.99707,0.64893,0.75977,56.688
0.62158,1.2168,1.4912,-0.60205,0.82373,-1.0254,0.80762,1.7793,-0.29272,343.0
0.35425,-0.10437,1.1797,2.9453,-0.39429,-0.51221,-0.51074,1.041,-1.6846,336.25
0.43457,0.67041,1.4072,-0.44653,1.0732,-0.22791,-0.44434,-0.62158,0.7959,121.31
0.65381,1.6299,-0.95459,0.21802,0.49268,-0.86133,0.40991,0.02005,-1.7637,-12.648
1.376,0.048279,-1.1748,-1.8301,-0.26953,0.65723,-0.29541,1.0498,-0.29907,-75.938
0.13647,1.3018,1.5615,0.032013,-0.67773,-0.36523,0.45996,2.0137,-0.75342,325.0
-0.5498,-1.0693,-0.53027,1.4824,0.29614,1.1533,1.1074,0.58398,-0.070129,169.75
-0.74805,-1.335,-0.085449,1.9414,0.20618,-0.07428,-0.51318,-0.0021114,1.1045,71.438
-2.3086,-0.35156,1.9473,1.1221,0.36304,0.098816,-0.055603,-0.76221,-1.5371,6.5391
-0.64551,-1.3379,-0.30176,-0.94482,-1.3359,-0.39844,-1.4697,-1.834,1.4551,-459.25
1.6299,0.23071,0.10181,0.3064,0.12341,0.37036,1.2432,-1.458,0.092651,95.5
0.27441,-0.86377,-0.74609,0.81836,0.27051,2.1621,-1.2412,-1.8398,1.167,-93.812
-0.027847,1.0186,0.24939,-1.5625,-0.14893,0.47827,-0.41748,-0.42725,-0.62646,-133.75
-1.8389,-1.3008,-0.42896,0.96484,-1.7939,0.89795,0.96045,1.083,1.2998,22.234
0.9585,-1.0381,1.6162,-1.1465,-0.78564,0.79395,-2.0156,0.77637,-0.34961,28.375
1.4473,0.17273,1.2441,-2.3457,-0.33643,0.67334,-0.38721,-0.17346,-0.51172,-24.344
-0.23462,0.23962,1.9609,-0.70264,0.92627,-0.60596,1.1719,-0.67725,0.92627,144.25
1.4775,-0.47119,1.0547,-0.64502,-0.51709,0.41895,0.52637,-1.9941,0.62646,-27.922
-1.249,-1.2812,-0.067383,-0.56738,0.17786,-1.3271,-1.1426,-0.43896,0.24329,-311.75
0.2041,-0.37671,-0.22559,-1.6299,-0.34839,1.2939,0.32715,0.47339,0.42773,-41.188
-0.83398,0.48633,1.5342,0.13696,-0.45093,2.0684,0.46289,0.18726,1.0781,251.0
1.0254,0.016754,0.078979,-0.18188,-0.16187,1.2998,-1.0508,-2.1367,-1.6436,-186.88
-1.459,0.43066,-0.97705,0.19287,-0.16516,0.11938,-1.5381,1.5361,-0.64111,-99.75
0.62549,-0.29712,-0.68359,-0.040802,-0.97461,-1.0723,-0.92383,0.50391,-1.7881,-178.88
1.2451,1.4795,0.5835,0.4126,-0.5752,-0.28564,0.14661,-0.062286,-0.67285,156.12
0.448,-0.63672,0.65771,-0.43408,0.59961,1.0479,1.1172,-1.2764,0.16687,42.594
1.2822,3.1035,0.47754,-1.1201,2.1113,-0.00015676,0.18616,-0.50586,1.4893,245.62
0.40454,0.19141,-2.2676,0.13208,-0.53271,-0.89014,0.31421,-2.4902,1.0059,-392.75
0.23206,-0.05896,-1.8174,1.041,-1.043,0.0035515,-1.8311,2.0234,1.2549,26.0
-1.5713,0.32251,-1.3643,-0.53174,1.6055,-0.93213,-0.98242,1.2236,0.50098,-135.25
-0.354,-1.1455,-0.17981,-0.1366,0.41479,0.21472,1.8643,0.92139,-1.2705,71.438
0.80762,-1.4902,-0.09259,1.0303,-1.8545,-0.30933,0.016525,-1.3057,-1.1191,-176.38
0.83594,-1.1592,-0.34375,-0.94287,-0.60693,1.085,-0.052826,2.6289,-0.85156,130.5
-0.92188,0.77686,0.50342,-0.64014,-2.2285,-0.75488,-1.2832,-1.5625,0.81104,-348.25
-1.2793,-0.59717,-2.3906,-0.41211,0.42822,0.51514,0.5376,-0.28003,0.91357,-268.5
1.332,-1.0566,0.74561,0.056824,-0.75635,-0.53174,0.62549,2.5879,0.16663,321.75
-0.40308,0.74707,0.96924,-0.87207,1.5039,0.32104,0.11365,-0.59277,-0.84766,23.016
-0.76855,0.23608,1.2197,-0.17285,-0.44067,0.42944,0.0055122,-0.35156,-0.10541,16.203
2.5117,0.68701,1.4668,-1.1113,-1.5674,-1.8398,-0.53125,0.34668,-0.035828,67.688
-0.26782,2.0215,-1.1758,-1.1758,-0.45703,0.21716,0.12354,-1.2695,0.37207,-247.62
0.19055,1.1074,-0.12036,-2.1719,-0.090515,0.70947,-0.53516,0.33203,0.84766,-78.438
2.1445,-0.29736,1.1367,-0.24841,-0.2052,0.014977,-0.05368,-1.0215,1.1436,130.5
0.13391,-0.26514,-0.63721,1.2295,-0.84375,1.1826,-0.085388,0.56738,-1.3613,62.812
-0.20032,-0.97803,0.056519,0.75293,0.2644,0.51562,-1.8438,0.85205,0.19495,47.156
0.81299,0.77295,0.82031,-1.1729,-1.5137,0.44775,-1.291,0.81055,-1.1484,-20.219
0.31128,0.55078,-0.22083,-0.58105,-0.89893,-0.34814,0.13489,-0.99463,1.4873,-120.56
-0.55127,-1.5469,0.61133,-0.86377,-0.53662,-0.50928,1.1377,0.45972,-0.61279,-77.438
-0.14136,-0.60645,0.66309,0.22693,-0.19482,-0.42554,-2.877,-0.59863,0.23303,-167.0
0.89209,-0.92139,-0.25,-0.06012,-1.0156,-1.0762,0.31299,0.60889,0.43042,-15.266
-1.5781,0.37622,0.015778,0.97314,-1.2061,-1.0801,1.1934,-0.45166,-0.7959,-112.5
1.2324,0.11316,0.79443,-0.10834,-0.083313,0.95947,0.4646,1.6855,-0.53467,334.5
0.51416,0.66602,0.10327,0.095581,-1.0244,-0.46289,-0.055389,-0.78467,-0.61475,-86.062
-0.095459,-0.54443,-1.3682,0.40698,0.041565,-0.91797,0.098572,0.59375,0.5459,-73.5
1.9697,-0.66943,1.751,-0.084656,0.04364,-1.0381,-1.1943,0.13977,-1.54,105.25
-1.7949,-0.49683,-0.5957,-0.59912,-0.66357,-0.84229,-0.26709,-0.42407,0.80859,-321.25
-0.17871,-2.3418,0.29956,-0.40601,0.19519,0.625,0.94434,1.665,0.53711,143.88
-1.1201,-0.20044,-0.2467,0.45239,-1.4932,0.27124,-0.55127,1.0322,0.63184,-30.812
0.90771,-0.50928,-0.73877,1.1348,-0.25562,0.69141,-0.18274,1.6709,-0.3623,215.12
0.11084,0.63721,1.5586,-0.6792,0.26392,-1.4268,0.039368,-1.4551,0.099121,-67.75
-0.30957,-2.3652,1.4932,0.17676,0.34448,0.011993,0.37524,1.2227,-1.5312,134.88
0.23987,-1.0781,0.34326,0.62305,-0.97803,1.4854,-0.78711,-0.50684,0.6416,13.0
0.70312,0.70361,0.72168,-0.54346,-0.43457,1.5488,-0.070984,0.94043,-1.3086,175.62
-0.44849,-1.335,-1.1006,1.1279,0.45752,-0.63672,-1.7861,0.16931,-0.5083,-171.25
-0.31567,-1.6611,-0.1792,-1.3281,1.9844,0.059479,-2.0547,-1.3652,-1.7607,-385.0
0.91504,0.041321,0.55518,1.3438,0.016037,-0.23083,-0.31836,0.89941,-0.62354,251.88
-0.60742,0.97656,-1.1318,-1.0986,-0.45386,-0.2002,-0.088562,0.89014,0.6875,-121.31
-0.58838,-0.083618,-1.168,-0.80078,-0.8374,-0.66406,1.1826,0.87012,1.2285,-99.625
-1.2031,0.7251,-0.36011,-0.77002,-0.50879,-0.23364,0.39209,-2.0117,-1.2852,-375.5
1.6963,-0.7041,-1.4082,-1.5566,1.7549,0.21106,-1.2803,-2.082,0.60596,-309.5
-0.38306,-0.42163,-0.1344,1.5557,1.375,0.87988,0.28296,-1.2373,-0.2793,71.125
-0.12524,1.8555,1.0195,0.53467,-0.5083,-0.42212,-0.37109,-0.74756,1.0293,95.562
0.9248,-0.73145,0.19397,-0.37085,0.33521,0.23328,-0.16248,0.94385,2.2285,187.0
-0.17249,-0.85889,-0.65869,0.45361,-0.069153,-0.29932,-0.32275,0.66846,0.93359,-4.5391
-0.45996,-0.78223,0.85303,0.24744,0.48071,-0.42969,0.87891,1.4463,-0.0096664,211.25
-0.16504,0.69092,-0.44482,0.13904,-0.11365,0.031769,-0.92578,-0.14368,-0.045135,-74.25
1.2285,-0.35327,-0.22546,0.29541,-0.33789,0.46118,-0.31201,-0.62744,-0.55859,-15.898
-0.82227,-0.67725,0.9751,-0.14709,0.41284,0.24365,-0.32129,-0.56396,-0.82568,-65.125
0.75732,2.2148,-1.3477,-0.32178,-1.3252,0.41699,1.9131,1.9834,-0.032471,211.5
0.77393,-0.45996,-0.011276,-0.67236,-0.31128,-0.75195,-1.7168,0.89404,-0.92969,-102.06
2.875,-0.31812,-0.26611,-1.4004,-0.27856,0.26611,0.42773,-1.5449,-0.48511,-105.5
-0.26318,0.53564,1.209,-1.7803,-0.45166,-1.3721,2.5059,1.8955,1.0645,203.75
-0.96777,0.71387,-0.85938,-1.4062,0.49561,0.27539,1.335,-0.12598,-0.72607,-157.0
-0.87451,-1.8135,-0.5166,0.22229,-1.3428,0.1521,0.15039,-1.8457,-0.59961,-376.5
1.3506,-0.87354,2.3008,-0.18677,-0.20703,-1.0361,0.56934,-0.47803,1.3281,203.75
0.04837,1.2207,0.93359,0.53906,-1.0918,-0.20312,-0.26367,-0.66504,0.73975,63.062
-1.0537,0.062561,-0.072876,1.4863,0.33472,-1.9062,1.0713,0.097046,1.6211,93.438
0.65527,-0.13745,-0.0046501,0.79297,0.79883,-0.44556,0.023438,0.0085297,-0.34424,107.56
-1.7656,0.1405,1.3906,0.61963,1.6484,-0.48901,-1.2119,-0.30933,-2.332,-37.219
0.61279,-0.68408,-1.8252,1.0566,0.88184,-0.61523,1.1963,0.55664,-0.6958,41.312
-1.1816,-1.6787,-0.011787,-0.27319,0.97949,0.47144,-0.41187,-0.21875,1.4131,-87.938
-0.92676,-0.71045,-0.2334,0.22913,0.44946,0.77832,-1.7861,-2.1914,-0.80713,-336.25
1.6396,-1.0781,-0.29272,1.001,-1.6689,-0.43164,-2.3008,0.00076199,0.5415,-69.812
-0.55273,-1.5459,-0.089355,-2.3945,-0.0024052,0.61523,1.375,-1.4629,0.010132,-331.0
-0.41064,0.99756,0.26514,1.001,-0.089172,-1.083,-1.0342,1.1533,0.046417,119.12
-0.479,-0.6709,0.99951,1.5498,-0.77539,1.5205,-1.3809,2.1133,-2.0664,250.12
-0.61768,-1.0059,-0.82031,0.53906,-0.81201,0.051544,-0.51562,1.7852,-0.67578,-20.609
1.8701,1.0,1.165,-0.62598,0.41675,0.81445,-0.16797,1.0898,-0.37305,333.0
1.7363,0.69922,0.75977,-1.123,0.42163,0.59326,1.0547,-0.29834,-1.4736,129.75
1.2568,1.4316,0.30298,0.79102,-0.74414,1.4834,1.9951,0.34351,0.055695,378.75
0.1283,-1.3848,-0.35547,-0.092834,-0.7168,0.23694,-0.91797,-1.8604,-1.4434,-357.25
1.3477,0.97168,-0.62256,0.2467,1.1953,0.10858,-1.6133,-0.19434,-0.7915,24.969
1.9414,1.2178,0.6333,-0.10095,-1.1602,-0.75439,1.7432,-0.63525,0.62744,169.5
0.32104,-0.073853,-0.65723,-0.011063,-1.2051,1.417,0.17346,0.094421,-1.624,-65.625
0.3103,1.3418,0.47388,0.71289,2.9844,-0.039459,-0.2771,-1.7275,-1.0791,98.812
-0.75977,1.1787,1.3115,0.86426,-1.1914,0.66357,-0.23108,1.9434,0.30615,326.5
0.9082,0.84131,1.2285,1.0166,-0.081299,0.33398,-0.69824,0.4585,0.12561,297.0
0.47827,0.43945,0.19458,-0.79248,2.6719,-0.33765,1.9609,1.5625,-0.41211,325.25
0.79395,-1.2021,-0.64014,-0.89893,0.90332,0.42017,1.707,1.8115,0.29663,189.75
-1.9541,-0.62402,-0.82178,-0.38794,1.0918,-1.0576,0.68213,0.52441,0.36938,-150.75
0.023407,0.33765,-0.64697,0.42993,-0.90137,-0.2196,-0.98682,0.51172,0.4314,-45.438
-0.46289,1.1348,-0.7749,-1.2119,0.16846,-0.99268,-0.51904,-0.63379,0.67822,-249.25
-0.59619,-0.060089,-0.19653,-0.15039,0.7085,-1.8652,-1.6719,-0.31885,0.28809,-217.12
0.77051,1.374,-0.87061,-1.3887,-0.49048,-1.708,1.332,1.041,0.83105,-5.1484
0.14331,-0.65283,-0.5498,-0.31519,-0.051117,-0.51611,0.71533,0.016129,0.26807,-68.75
-0.18933,0.34424,0.10095,-0.44434,0.7207,-0.71533,0.76416,0.37012,1.3594,85.875
2.2012,0.55713,0.57324,1.5078,2.4336,1.7422,0.2489,-2.1289,0.5542,352.0
0.7832,0.38892,-1.1738,1.1123,-0.27832,0.33496,0.085571,0.77295,-0.071106,125.38
-0.47705,0.038818,-0.64795,0.38965,0.32104,0.45703,-1.0078,1.0303,-1.2939,-12.523
0.10071,-0.82178,2.0547,-0.59912,-0.27783,0.38159,-0.61084,0.51562,1.2646,163.62
0.19189,-0.80811,-0.7627,1.0439,1.4473,2.1328,-0.7627,0.24402,-1.6523,96.0
-0.396,0.26587,-0.84961,0.52148,0.63232,-0.43359,0.36011,0.72559,0.82031,71.812
-0.52246,0.68164,2.3535,0.89111,0.38354,0.14709,0.019409,-0.56836,2.4004,314.0
-1.8037,0.79785,-1.8594,0.045502,-0.48169,-2.3926,1.8564,0.32446,0.55811,-229.38
-1.6865,-0.58496,2.2676,-1.0547,0.76074,-0.54834,0.30273,-2.5,0.49976,-200.25
-0.43579,-0.45703,-0.041901,0.82568,-1.4658,0.25342,0.84375,0.44824,-0.26196,37.469
-0.20154,-0.32739,-0.64355,-0.8291,0.22717,1.5957,0.48364,-0.61621,0.35425,-88.188
-0.26562,1.4229,-2.668,0.48169,0.25928,-0.1731,0.025574,0.90625,-1.5332,-114.44
-0.94824,-1.1504,-2.2754,-0.48926,1.8193,0.22424,-0.43701,2.6973,-0.98291,-51.688
0.37622,-0.85107,-2.1406,1.9756,1.7373,1.2832,0.17419,0.97119,-1.7021,148.0
0.4375,-0.55371,-0.91309,1.0566,0.39111,0.77295,0.30884,0.091309,1.8535,145.62
0.98193,0.81738,0.23633,0.2876,-1.4893,-0.31738,1.458,0.78223,-0.3606,181.25
-1.4521,0.34399,0.51416,1.127,0.13245,-0.84277,-0.41919,-0.84082,0.076782,-65.0
0.65576,-0.76367,-0.5332,-0.86328,-0.38184,-1.3623,-2.2188,0.2522,-1.8799,-321.25
0.23425,-0.42017,-0.28174,-1.3447,-0.76758,1.5508,-1.0039,-0.034698,-0.91846,-180.5
0.22705,-0.82324,-0.2406,1.1904,-0.88818,-0.02684,0.87744,1.5557,-0.26953,192.25
0.48779,0.98193,0.97559,2.5039,-1.9688,-0.95215,0.75098,1.7568,-2.207,348.5
0.69922,0.66357,0.57129,-0.71875,0.57666,-0.7749,-1.1973,0.43115,-0.065308,29.234
0.26807,0.060852,0.66602,-0.081299,0.28638,-1.7666,-0.43384,-0.24915,0.36035,-27.219
0.68799,-1.3965,-1.542,1.2422,-0.026901,0.25269,0.46729,0.19519,0.10406,13.406
1.7529,1.2852,-0.47388,0.022064,0.60986,1.3428,-1.3184,0.37769,-2.0449,110.44
0.12231,0.5957,0.1153,-0.38501,0.18323,0.64941,-0.40015,0.58008,-1.0088,46.531
0.5332,-1.9229,0.20593,-0.91064,-0.56836,-0.30322,-0.86816,-0.82178,0.87061,-221.0
-0.40332,1.2861,-0.22876,0.06015,-1.5801,-1.8633,0.42578,0.18628,-0.13123,-113.0
-0.66797,1.7861,-0.74463,-1.5566,0.012024,2.2266,-0.0099487,0.12561,-1.4111,-101.31
1.8428,1.5742,-0.59814,-0.11725,0.76758,1.667,0.24121,1.6328,-0.092957,372.25
1.3203,0.51123,0.69824,0.9209,0.58594,-0.68262,-0.34619,-1.0146,0.3811,135.38
0.19275,0.058563,-0.10938,-0.23315,-1.1318,-1.8242,-0.73145,0.074463,0.70117,-152.38
-0.87793,0.87842,0.83936,1.2881,-0.43335,0.004528,0.23853,-0.3877,0.83838,137.5
-0.99854,0.14978,0.98535,1.0908,0.50488,0.82129,-1.8682,-1.5059,1.2803,-9.1484
-1.4863,-0.90479,1.5176,0.39062,-1.6074,2.6777,-0.31836,0.0021706,2.0449,129.38
-0.30469,-0.89453,0.085022,0.36108,1.0508,0.99316,0.8623,-1.7412,0.77002,-14.836
-0.17834,-1.2109,-1.2666,-1.2598,0.41602,-0.055878,0.20007,-1.0146,-0.18677,-336.75
1.9629,-0.89014,0.91406,1.1875,0.94287,0.26025,-1.6357,-0.479,0.94971,225.38
1.3359,1.3789,-0.22913,-1.0449,-0.95801,-0.36011,2.0117,0.88574,0.035645,145.0
-0.50684,0.80029,0.7832,0.90771,-0.23987,1.5879,0.22424,0.21204,-0.67236,206.62
0.35596,-0.55713,-0.17285,0.94482,0.26196,-0.17993,0.28003,-0.99121,-1.584,-56.062
0.62793,1.1963,0.65674,0.28052,2.5723,-0.028687,-1.1523,0.52832,0.42285,281.5
-0.55957,-0.78271,0.70703,2.084,0.23157,-2.834,-0.33984,0.78662,-1.0078,77.75
-0.2168,0.059174,-1.9805,0.1449,0.08728,0.025879,-1.2988,-0.39795,-0.0802,-264.5
-0.86328,-0.50977,0.18213,0.89209,0.18494,2.041,-0.67969,2.4023,-1.2266,259.75
-1.8662,-0.2002,0.68359,-2.2734,-0.83301,1.5898,0.86084,-0.83643,0.10382,-247.38
-0.087585,-0.27612,-0.479,0.52832,-0.48169,-1.0898,0.57568,-0.59473,-1.0068,-139.5
0.19519,-1.0127,0.78906,0.21741,1.0869,1.2256,-1.4873,-2.1094,0.074768,-94.5
0.17749,0.224,-0.078735,0.78516,-0.26147,-0.59766,0.88965,1.29,-0.04538,195.12
1.7852,-0.42383,-1.0928,0.082336,0.36304,-0.12292,0.47803,-1.1475,-0.79004,-85.75
-0.5918,0.070862,-1.9258,-0.55957,2.6523,1.7119,-0.14417,0.29102,0.88867,-3.1992
0.17639,-0.83057,0.69092,0.75293,0.90479,-0.1991,-0.028717,1.7207,-0.87158,260.0
-0.99854,-2.873,-0.027512,1.7725,-0.60205,0.30176,-0.45703,0.46875,1.6611,33.25
0.18542,1.6943,-0.35352,-0.65381,-0.14465,0.068115,-0.71191,-1.3193,0.81543,-141.88
-0.11084,2.6094,0.75293,-1.2705,0.68457,-0.60156,-0.6875,0.49048,-2.4785,-10.805
-1.4629,0.062805,0.53467,0.23401,-0.56006,0.39014,-0.27393,-1.3252,-0.46826,-177.38
-0.80859,-0.31055,-1.0371,-0.11798,-0.88525,-0.59961,0.49561,0.089844,-0.54102,-210.75
0.44604,2.2656,-1.5459,-0.2749,0.6626,-0.36011,-0.17078,-0.47168,1.7314,-28.922
-0.10553,1.9932,0.75146,0.7832,0.26758,-0.26807,1.9473,0.85303,-0.58057,346.25
0.77197,0.18542,-0.067932,0.43652,1.8311,1.0732,-0.29297,0.39331,0.20422,241.38
0.20679,0.34106,-0.56152,0.096008,1.4902,-0.40015,0.19934,-1.1582,0.15344,-54.938
-0.49292,-0.36938,-2.1641,1.2402,-0.19299,1.0654,-0.37427,0.52441,-0.65039,-81.25
-0.70703,-0.5,0.8916,-2.4414,-0.2019,0.38354,1.168,-1.7012,-0.7832,-296.75
1.0938,-0.80322,0.50342,0.03302,0.59131,1.8203,0.14624,0.66846,-0.16711,252.38
0.88672,-0.12329,-0.49023,1.0557,0.50684,0.21118,-0.04245,0.54541,-0.52295,157.12
0.34766,0.30786,-1.71,-1.3486,-0.18396,-0.53955,0.1709,0.018433,0.74316,-223.38
1.2979,-2.2988,-0.1543,-0.047272,0.93555,-0.94434,0.026825,-0.42578,1.8975,1.5215
0.89893,-1.2422,0.1488,-0.081848,0.16724,0.59912,-0.99707,1.5332,1.0166,171.0
3.1875,0.83398,0.93408,-0.43237,0.062439,1.3447,-0.06311,0.3396,1.2725,399.0
-0.67383,-0.94482,0.22217,0.87891,-0.27271,0.044342,0.30005,-1.8535,0.12573,-143.62
-1.3311,-0.39941,0.5791,-2.0234,-0.10809,0.93213,-0.3479,-0.6958,-0.23181,-261.5
0.075012,-0.22302,1.3145,0.36182,1.5,-0.5249,-1.1465,1.1699,1.3633,275.5
-0.46582,1.0293,-0.32935,1.2949,-0.93652,-0.16089,0.033264,-1.1484,-0.66211,-85.312
-0.79346,-1.332,0.49146,-1.459,0.33838,0.40869,0.68945,1.5537,0.12842,35.781
0.19507,1.8057,2.666,0.097168,0.49878,0.5376,0.23206,-0.34204,1.1162,374.75
-1.7197,-0.51855,-1.5752,-1.1182,-0.66406,-0.70312,-0.30591,-1.4053,0.71826,-530.5
-1.1748,-0.53223,-0.28711,-0.032837,-0.85352,-0.10706,-0.0672,-0.84033,0.72852,-218.62
-0.3418,-0.28491,1.1787,-0.26221,0.16052,-2.0762,0.46826,-1.1045,0.36206,-100.75
-0.3833,-0.042267,1.3594,0.229,-0.97119,1.1582,1.1104,1.4062,0.21558,302.5
-0.59131,-1.2227,-1.8438,-0.81885,0.59863,1.3877,0.33423,0.73877,1.4385,-91.562
0.097839,-1.3135,-1.0537,0.11176,-0.16284,1.7939,1.6133,0.17554,0.50879,56.625
2.0234,0.096497,1.0996,-0.97754,1.2705,0.48877,1.417,0.25903,-0.72363,290.5
-0.81836,0.021011,0.68213,-0.3103,0.096985,2.0918,-0.13013,0.59521,0.32422,136.62
0.90283,0.66309,2.6016,0.47754,0.031586,0.21753,-0.36719,-0.34937,-0.91748,275.75
-0.35278,-1.2979,-2.5391,1.2061,-0.57812,-0.11243,-0.72119,-0.7749,-0.048706,-325.0
-0.41138,0.61377,1.9619,0.44043,-0.85693,-0.94287,-0.56299,-0.13574,-1.0469,50.0
-0.77441,2.3496,-0.61084,-0.83936,-1.0732,-0.75,-0.99268,-1.4365,0.27905,-332.5
1.3555,-0.38257,0.47583,-1.0957,0.10217,0.6875,-0.094177,-0.14014,-1.2627,0.30884
-0.72656,-1.1338,0.34985,-0.89551,-0.86084,1.041,2.3379,0.53418,1.0625,70.062
-0.86084,-1.3105,-0.14014,1.5469,-1.5391,-0.0672,0.97949,0.30078,1.5166,60.938
1.0732,-1.124,-1.6709,1.3281,-1.792,0.54053,1.3447,1.4053,-0.61719,104.0
0.67578,-0.62939,-0.18262,-1.3887,0.59521,-1.5439,2.8086,-0.92236,0.7627,-75.75
-0.11145,0.7168,-0.94531,-0.39233,-0.36353,-0.89941,-0.14331,1.5898,0.12457,-10.195
-1.5303,-0.94629,-0.18213,0.28125,0.28125,-0.12244,0.58496,1.833,-0.27295,70.312
-1.1768,0.39551,1.2129,-0.81836,1.0098,0.15588,-0.49829,-1.584,-2.0332,-195.88
0.35205,0.39038,-0.89453,0.45996,0.20959,-0.97803,0.0023518,-0.2998,1.6777,-12.406
1.9121,0.74463,0.31812,-0.22498,1.708,1.1992,0.31616,-0.90137,-0.6499,197.88
0.83203,0.28442,-0.29028,-0.75244,-0.79834,-0.19141,-2.6367,1.29,-0.75537,-102.62
-0.71777,-0.14575,-1.0059,0.73975,0.9082,-0.41626,-0.4292,-0.43774,-2.1797,-178.75
1.0615,-0.29004,0.016251,1.7324,-0.56445,0.40405,0.45703,-1.5742,-0.69873,48.688
-0.048615,-0.56738,-1.2627,0.95264,-2.3145,1.3574,-0.60693,-0.50537,0.75098,-151.38
-0.050232,-0.65088,-0.48706,-0.59229,-0.83105,-0.23889,0.048523,0.27051,-0.86377,-164.5
-0.48877,0.017853,2.4746,0.82422,-0.9751,1.6738,-0.81592,0.33545,-0.24353,262.75
-1.4922,1.5908,0.12061,1.0439,-1.4092,1.2949,-0.4353,0.2749,0.58398,75.688
-0.47095,1.8223,1.5127,0.65771,-0.82227,1.002,-1.5508,0.21765,-0.68652,151.38
0.89844,-0.57422,0.91504,-0.49609,-0.65723,0.10992,-0.28833,1.3994,-0.36328,148.25
0.68555,-1.1299,-0.44995,1.2568,-0.73096,1.8486,0.3584,0.75781,-0.53516,181.5
0.25366,1.9814,1.5312,0.9668,0.2052,0.37793,0.39844,0.7876,0.68555,433.75
-1.5068,1.0381,-1.1553,-0.56201,0.1886,1.3994,-0.3186,0.0017366,0.41772,-132.5
-0.62646,1.9199,1.8535,-3.0117,-0.65234,0.74951,-0.50879,0.37207,0.80078,-18.516
-0.66064,-0.68164,0.30664,-0.79492,-1.0703,-1.042,-0.67822,-0.87842,-0.14734,-313.5
-2.0938,0.58838,0.2052,-0.59082,-0.11108,2.1484,0.88232,-1.3604,-0.82422,-153.88
0.7207,-1.2793,-0.29932,-0.62207,-0.33789,-0.43506,0.46729,0.69287,-0.82568,-53.375
-0.25293,-0.15344,-0.21045,-0.31616,-0.39087,0.84961,0.39502,0.023849,0.47363,-9.9688
