-0.16467,0.30298,2.0137,-1.6133,-0.049591,-1.1074,0.60547,1.0078,96.25
0.34937,-1.0,0.88818,-0.014816,0.53809,0.84619,0.32056,-0.39136,144.62
0.18896,-1.4902,-0.091309,0.79248,-0.48242,-2.1074,-1.3037,-0.022614,-388.5
-1.334,-1.0527,-1.1816,0.47485,-0.21082,-0.7583,2.0684,1.0361,18.266
-1.3926,-0.875,-0.42944,2.1113,0.82959,0.21399,2.2754,0.68799,228.38
-0.69287,0.59229,-1.8789,-0.61133,1.209,-0.16199,0.75684,-0.70703,14.656
0.072815,-1.1426,-1.7129,-1.3672,-0.25024,-1.1816,-0.24512,0.95508,-158.88
-1.0938,-0.54688,2.6445,0.033356,0.98193,-0.15344,0.95508,1.6299,303.75
0.3103,0.74072,0.14246,0.35547,0.52539,-0.90723,-0.40576,0.67773,48.438
-0.054077,-1.5703,0.38086,-0.90088,1.292,0.33838,0.16919,-0.42017,91.125
-0.17126,-0.4624,0.02417,-0.24646,-0.89209,-0.45776,-0.07843,0.86816,-86.5
-0.22742,2.0605,0.13623,0.41089,-1.3926,0.91943,1.5137,-0.27344,107.44
1.3818,1.0127,-0.54834,1.6504,-0.2522,-0.2041,0.48682,0.15796,134.0
-0.12537,-0.15051,1.708,-1.1875,-1.2686,1.2705,0.47852,-0.59814,12.844
0.23938,-1.1416,-1.3496,-1.6289,1.0283,0.74121,0.89795,0.1897,196.0
-0.92334,0.51758,-0.75537,0.18677,-1.4062,-1.3516,-0.61133,-0.72559,-455.0
0.15955,0.24548,1.6582,-0.59814,1.3408,-0.12396,0.38574,1.6562,376.5
1.1846,-0.4292,-0.95557,0.12152,0.077393,0.25684,-0.39868,0.080017,44.438
1.002,0.66211,-1.3535,1.541,1.165,-0.6167,-1.3984,1.0146,85.25
-0.5332,-0.21802,0.70166,0.16992,-0.4751,0.64014,0.63672,-0.03125,40.969
1.458,-1.4375,-0.92139,0.70264,1.5996,1.6045,0.74756,0.89014,481.75
-0.34985,-0.85449,-0.78467,0.48877,0.027298,0.23352,0.13428,1.5869,101.94
-0.34497,0.60693,0.13513,1.3047,0.28125,0.22705,-0.051941,-1.8418,-118.06
-0.044891,-0.38281,-1.1836,-0.39771,0.26929,0.1825,-0.3999,-0.12372,-58.219
1.0967,1.8076,0.043701,1.5293,0.60205,-2.5527,-1.2021,2.4062,85.812
0.25952,-0.34814,-0.8667,-0.84912,-0.92188,-2.0391,-0.0030689,0.59521,-246.12
0.11353,-0.21033,1.0752,0.39038,1.2812,0.24109,-0.81641,-0.96729,28.828
1.1074,1.377,0.43262,-0.6167,-1.3818,0.80908,0.21106,-0.59473,35.906
0.90137,-1.7852,-0.2605,-0.5498,-0.94141,-1.168,-0.81592,0.031769,-270.5
-0.9668,-0.45239,0.76025,-1.584,0.42554,-0.047699,0.78564,-2.4238,-176.75
1.9531,0.020126,0.33643,-0.67236,0.40698,-0.99463,-1.5674,0.8916,44.344
0.63281,1.8047,-0.35278,-0.58398,0.1759,-0.98633,1.209,1.1465,228.0
0.26221,0.40576,-0.93701,1.5146,-0.64941,-0.82812,0.96094,-0.4541,-89.0
1.8564,-1.792,-0.27417,-1.458,-0.48071,-1.1992,-0.43604,-0.95605,-217.88
0.9165,0.75635,-0.34668,2.0469,-0.068787,-0.21069,1.3516,1.9287,353.0
-0.38745,-0.18079,2.0312,-0.35986,-0.27856,-0.24719,-0.9126,-0.71484,-163.75
0.98975,0.3103,-0.53662,0.1131,0.041718,-2.959,-0.78613,0.57617,-214.88
-0.54492,-1.9551,-1.4531,-2.168,-1.0078,-1.042,-0.88281,0.22534,-409.0
-0.83203,1.6025,-0.010139,1.0488,0.18652,0.8999,-0.30981,-0.3418,36.656
0.25293,-0.042267,-1.7422,0.69043,0.44775,-0.48877,-0.2002,-0.29614,-80.438
0.74316,2.6699,0.82568,0.47461,1.7773,-1.4941,-2.502,-0.85107,-84.688
-0.68408,1.417,-0.98682,1.6172,-0.055359,0.09729,-1.2275,-1.6436,-282.25
2.3418,0.57373,1.3281,-0.96973,-0.063599,0.45898,1.2725,-0.88916,293.75
-1.126,0.53223,0.020798,0.48804,0.13647,-1.2422,0.31006,1.2158,-23.516
0.17041,-1.9062,-1.877,0.47607,1.9961,-0.57422,-0.75244,-0.29785,-53.125
-0.35962,-0.41309,-0.84863,-0.031433,-1.7861,0.30103,0.57324,-0.92676,-251.38
-1.5605,0.87158,-0.086365,1.1504,-0.91699,1.8545,-0.054352,0.19031,4.4414
0.047852,-1.0127,-0.66211,1.3594,0.66992,-2.3633,-0.76221,0.56006,-207.88
-0.2522,-0.69531,0.9292,-1.2139,-1.2666,-0.37256,-1.0811,0.15784,-255.62
-1.4297,-0.0083618,0.056702,0.58496,-0.027222,-1.4209,0.47876,0.97607,-100.56
0.99023,0.66211,-1.2354,-2.5996,-0.075317,0.10553,-2.8477,2.1289,-12.641
1.1104,-0.06604,-0.91016,1.374,-2.4727,-0.32935,-0.89746,-0.79688,-373.25
-1.0215,-1.2334,-0.039886,-0.91748,-2.8438,-0.37891,-1.7754,1.0088,-501.25
-0.25049,-1.0459,0.53662,1.2129,-0.37671,1.3057,0.090271,-0.088928,49.969
-0.69775,-0.67188,-1.5127,0.84814,1.5273,-0.052887,-0.28442,1.5693,146.25
0.38623,-1.2441,-0.33057,1.3574,-0.89551,0.42188,-1.2168,-1.0264,-268.25
-0.069824,-0.84912,-0.86621,-0.15344,0.40576,-0.79736,0.90674,-1.3086,-130.62
-0.81104,-0.74707,0.89453,0.3418,-0.26245,0.74414,0.79639,-1.6201,-87.688
-0.35059,-0.22461,-0.090698,-0.33521,-0.2915,-1.8701,1.752,0.8877,-0.85596
0.3418,0.33984,0.36035,-0.40527,-0.59717,0.24133,-0.56982,1.3984,83.875
1.957,0.59131,-0.062408,-0.072571,1.2783,0.90723,-1.0557,1.8096,438.0
1.7871,1.1328,1.207,-0.019058,-0.80469,-1.5361,0.62549,0.065796,46.688
-0.092163,1.9541,-0.12018,2.127,-0.074036,-0.77344,-0.25879,0.28174,-14.336
-0.53027,-0.51367,0.95508,-0.062683,0.50391,-0.79297,-0.98584,-1.0596,-226.88
-0.55273,0.78613,-1.6084,0.7041,1.1348,-0.82568,1.4082,-0.87549,19.406
-1.2363,-0.75635,-1.3574,-0.31958,-1.3926,-1.1406,-0.57178,-0.077881,-458.0
-1.0859,0.012955,-1.1582,-0.85596,-1.3135,-0.0054741,-1.1006,-1.207,-455.5
-0.020706,0.55127,-0.58105,-0.44629,-0.57422,1.3789,0.78076,0.59668,184.62
-0.55566,0.32153,0.78809,0.15515,-1.2764,-0.0802,0.22485,-0.05545,-123.81
1.4785,0.2583,0.42188,-0.29004,0.76758,-1.0469,1.5264,-0.28857,217.88
-0.23792,-0.073975,-0.58838,1.4443,0.020065,1.8574,-2.1934,-0.82812,-130.62
-0.70117,0.93115,-0.40405,-0.14661,-0.55615,-0.078796,-0.026596,0.55078,-49.781
1.3779,1.7178,-0.46753,2.8477,-0.14282,-0.36621,-0.72461,0.63916,97.0
-1.3926,0.50684,0.93213,1.1582,-0.5835,1.2715,0.92578,-0.67432,26.594
-0.24304,0.28882,0.34106,-0.88477,-2.3965,-0.5459,-1.7988,-0.016434,-448.25
0.4231,-1.123,-0.7959,-1.7744,1.0791,-0.25171,-2.0918,-1.4434,-265.75
1.5332,0.74316,0.94434,0.15808,-0.95166,0.86426,1.0713,0.59814,296.5
0.63965,-1.085,-0.81201,0.49316,1.9697,0.59473,-0.076294,-0.70361,167.25
0.66943,-1.4082,-2.2598,-0.1189,-2.0527,-1.293,0.76904,-0.7168,-389.25
-1.1133,-0.47949,-0.52197,-1.8477,0.41211,0.43311,-1.208,1.6289,1.3848
1.3857,-1.2178,0.34619,-1.2402,-0.11121,-1.1777,-0.72266,-1.374,-236.5
-0.5083,0.00052786,-2.2969,-1.4443,-1.2207,-0.14783,-0.55029,0.60107,-245.75
0.25195,0.39111,1.291,0.067993,0.71289,-0.31641,1.0576,-0.11548,197.88
1.3262,0.72803,0.76514,-2.2402,-1.9697,-1.0068,-1.4238,0.93945,-191.75
0.14429,-0.92529,1.1934,0.073853,-0.31982,-1.834,-1.3408,-0.4502,-335.5
-1.7109,-0.02182,1.1689,0.48096,1.1133,0.30884,-2.2656,0.12622,-132.75
0.38647,-0.083069,2.4531,-0.58447,0.011879,1.3594,1.9834,0.64893,458.5
-1.3799,-0.4353,-0.3728,1.2783,0.70703,0.625,-0.7251,-0.875,-136.5
-1.3418,-0.74072,0.73193,0.026794,-0.27856,-0.15283,-1.2402,-0.70117,-310.5
-0.89844,-0.55957,-0.30396,0.49268,-0.053223,-0.27075,-1.1221,-0.18018,-235.25
0.82959,0.65918,-0.7627,-1.6074,-0.93994,-0.19385,-0.76904,0.9375,-43.781
0.89209,0.17798,-0.20178,-0.40674,-0.039276,0.87646,-1.2314,-0.4314,-9.5312
0.31763,0.23291,0.47363,-0.019562,0.44019,-1.4893,-0.95654,-0.48389,-171.75
0.88184,-0.96924,0.54932,1.0459,1.2393,-0.10651,-0.55811,2.2988,326.5
1.6152,-0.09491,1.3262,-1.2578,0.62695,-0.1311,0.097107,-0.29419,185.0
-0.31128,-2.6562,-0.67236,-0.011276,-1.7168,0.89404,-0.92969,-0.45996,-343.75
-1.3809,0.65479,-1.1982,-1.5068,0.64355,-0.17529,-0.51025,0.44629,-79.125
0.87402,0.21558,-0.51318,-0.83398,1.3076,0.033295,1.5205,-1.2266,207.0
-0.77881,-1.458,-0.75488,-0.54102,0.0070152,-0.49072,1.2529,-0.9624,-150.0
1.1992,0.4021,-0.52148,-0.49829,-0.62695,-0.76367,-0.40967,1.1025,12.789
0.37988,1.7432,0.51123,0.84814,1.1152,0.89893,-0.10321,0.032623,289.5
2.2891,-1.875,0.097412,1.0518,0.3999,-1.7637,-0.22693,1.1797,79.688
-0.10248,-1.2031,-1.2373,0.94971,-1.042,1.0098,-2.2695,0.63135,-237.75
-0.94043,0.0672,-1.6562,-0.54102,-0.245,0.4209,-1.2783,-1.0381,-313.5
-1.1055,-0.44336,0.73438,1.0869,-0.10681,0.79834,-1.7764,-0.87158,-239.25
0.68506,0.39746,-1.4033,-0.28052,1.1123,1.4023,-0.10815,-0.74756,176.5
0.65283,-1.2471,1.084,0.29736,1.0664,2.459,-0.21204,0.28564,378.5
-0.10089,-0.93799,0.4248,2.0059,0.82471,-0.4397,0.93164,-0.69141,45.812
2.2051,0.71338,0.96484,-1.2852,-1.2217,-1.0527,-0.29858,-0.022415,-36.094
-0.31152,0.87988,-0.88281,0.73926,-2.1641,-0.60498,-0.20325,1.6484,-160.25
-0.61621,-0.091003,-1.6094,-1.9414,-0.66357,0.16638,0.90967,0.30542,-50.906
0.26807,0.33154,-0.50195,0.58057,0.40576,-2.5469,-1.1016,-0.10956,-279.25
0.6709,-0.030594,0.47314,1.3838,-0.95801,0.33008,0.20081,0.22461,39.781
-1.2471,-1.0537,-0.86182,-0.69971,0.13953,-0.16821,-2.1016,-0.13306,-352.0
-0.14844,-0.14099,0.38184,0.033661,-0.59961,-1.1299,-0.71826,0.47632,-184.5
-0.33008,-0.86182,0.87646,-2.1523,1.5039,-0.21167,-1.5615,0.030029,-34.031
-0.91162,-0.28613,0.27563,-0.31909,-0.42651,1.1846,-1.1621,1.5645,35.719
0.83887,0.20337,0.24695,0.64355,1.1729,2.0684,-2.6035,0.75293,220.75
0.58691,-1.1816,-0.39917,-1.7402,-0.82471,-0.26904,0.42188,0.22009,-64.75
-0.38867,0.15503,0.7876,0.71338,-1.0967,-0.01738,-0.85938,0.76709,-112.38
1.0342,0.53955,-1.5732,0.11389,-0.49536,0.24438,-0.038177,-1.959,-165.5
0.03421,0.2262,-0.15015,-1.1689,-0.39331,-0.85449,-1.7324,1.1182,-166.75
0.62695,1.0938,-3.3398,0.07074,-1.5215,0.095032,-0.81738,0.30737,-214.75
2.2695,-0.28296,0.2417,-1.5479,0.27637,-0.56836,2.1758,-0.38257,289.75
0.10394,1.7334,3.166,-0.028854,-0.14099,0.17969,0.71045,-0.89795,149.25
-1.5869,-1.0186,2.002,0.12915,-0.72314,-0.21802,-1.293,0.50439,-241.88
-0.49951,-2.2637,0.063171,0.058716,0.36304,-1.0205,0.45459,-0.96875,-209.62
-1.7295,-0.15698,0.87695,1.5918,-0.30542,1.9531,0.96436,-1.21,25.078
1.6689,1.1094,0.28125,-0.55566,-0.77002,-1.1543,-1.4941,0.85547,-71.312
2.2559,-0.3811,-0.57471,1.1318,-0.36743,-1.46,1.0137,0.66113,116.44
-0.66504,-0.45239,-1.3369,0.66064,0.44775,-0.40186,-0.68457,0.29907,-128.0
0.46069,-0.44702,0.6582,0.35669,-0.59961,-1.125,-0.4458,-0.81445,-232.0
-0.10907,-0.36353,-0.89941,-0.11145,-0.72266,-0.90479,0.97705,1.5898,25.891
-1.0537,-1.0195,0.43799,-1.1914,-0.93457,0.38232,0.33716,0.80518,-56.0
0.30933,-1.1562,-0.85938,-0.60693,0.9917,0.28223,-0.15369,0.91064,148.12
-0.53809,-0.63574,-0.39404,0.11267,-1.5869,0.41772,0.39478,1.1133,-57.781
0.70068,0.21448,-0.86914,-0.32349,-0.8457,-1.3955,-3.0664,0.14392,-437.75
0.15454,0.49463,1.0059,-0.40942,1.1279,-0.33667,-1.1279,0.38354,76.312
-0.18494,0.34619,0.26538,0.74658,-0.71191,-0.81689,-0.34033,-0.77637,-235.38
0.0093994,0.27783,-0.080627,0.51025,1.9307,-0.1897,2.6094,0.9043,494.75
0.39209,0.14429,-0.68701,-0.37061,-0.9292,-0.16956,0.88086,1.792,139.75
0.10596,0.82129,-0.21509,1.21,-0.010361,-0.082031,-0.98047,0.0048637,-62.312
-0.22852,0.14709,1.7295,-0.019913,-0.37646,-0.1593,0.22034,-1.7158,-142.88
-0.99561,-1.0137,0.25537,-0.92529,-0.4082,0.65137,-0.89551,0.085693,-152.5
0.83447,-0.94531,0.88965,-0.28882,-0.95703,1.3877,1.2637,0.65723,257.0
-0.081299,0.67432,-0.3252,-0.73828,0.66602,0.36035,0.060852,-0.20752,88.25
-1.9443,-0.60498,-0.89746,0.091736,1.4121,1.8555,0.84082,-0.37061,159.62
-1.877,-1.2344,-1.0264,-1.4863,-0.6792,-0.72266,0.74463,0.18933,-264.75
-0.0029106,-0.26489,-1.4121,-1.0576,-0.069458,-0.79785,0.53174,0.60254,-36.344
-0.80225,-0.81592,-0.54736,0.302,0.034821,-1.1475,1.8682,-1.4551,-168.0
-0.125,0.025421,0.51904,-0.65234,-0.75049,-0.58252,-0.011841,-0.12115,-133.12
-0.27344,-0.50684,-0.21814,0.88574,-1.6387,0.77637,1.3379,-0.36401,-49.156
1.9766,2.1582,-1.4883,-0.58301,0.50928,1.9131,-1.249,1.1797,382.0
1.1484,0.98145,0.81738,1.7129,0.83398,0.2229,0.33374,-1.8633,112.25
0.66113,-0.10797,0.33447,0.89453,-0.32471,0.51025,-1.1855,-0.11298,-42.094
0.25854,-0.49683,-0.035004,-0.98975,-1.1143,0.21277,-0.81104,-0.18262,-181.62
-0.37256,0.302,0.74316,-0.54541,-1.4111,0.92676,-1.8223,-1.2686,-326.5
0.74414,1.3174,0.42871,0.22974,-1.7734,0.37646,1.8037,-0.17371,110.0
-0.1604,-0.1792,-0.74902,1.292,0.21045,2.5,1.3154,-0.10999,314.75
0.39185,0.81348,0.055878,-0.17554,0.99658,-0.55859,-0.34326,1.1172,175.38
-0.81885,-0.2196,0.45581,0.39502,-1.1826,-1.623,-0.12634,-1.7656,-484.5
1.3643,1.7998,0.69141,1.0195,0.016174,-0.53711,-0.68799,-0.49438,31.156
1.3457,-0.69336,0.56592,-2.5312,-0.11316,0.088318,-0.24622,-0.72021,-5.6523
0.23279,1.085,0.81152,0.34302,-0.66846,0.001833,-0.2937,-1.9883,-192.0
-0.75391,-0.85303,-0.31372,0.60596,-1.3086,1.5537,0.14209,1.1084,31.547
-0.82812,-0.38501,0.66406,-1.0654,0.39893,0.33081,0.86475,-0.73242,24.781
