-1.5273,-0.46118,0.7915,-0.26074,-0.11304,0.0065346,-0.94971,0.49707,0.64209,-1.125,0.35693,17.531
0.521,-1.2041,0.85596,-0.71436,-0.6958,0.56689,0.21533,0.53076,-0.66553,-1.4551,0.83008,66.0
0.60645,-1.1602,0.17041,1.0752,2.4512,-1.8555,-0.95508,-1.0156,0.12152,0.521,0.27075,6.0195
-0.0076904,2.3242,-0.49146,-0.52881,-0.38794,1.2334,-0.10608,1.3057,0.95752,1.1016,0.71631,284.75
0.47119,0.32666,1.4297,-0.1272,0.79688,1.9961,0.646,0.15173,-0.69727,-0.28442,-1.1885,62.656
-2.2207,0.12671,0.75586,0.77246,1.54,-1.9092,-2.2578,0.61426,-0.70898,1.8604,-0.94678,-121.19
-0.19263,0.48096,-0.11554,0.29224,-0.20032,2.0059,0.02916,1.0752,0.93262,1.8232,-1.6504,134.75
-0.68799,-0.0298,-0.92627,0.52441,-0.67725,-1.5107,0.2688,-0.37451,-0.33618,0.082886,0.47339,-162.88
-1.8926,-0.17456,1.6826,1.1953,-0.7251,0.086731,0.48364,-0.76514,-1.0166,-1.4922,-0.29541,-192.12
1.7617,-2.0312,-0.64648,-0.17053,0.0289,0.31909,0.78027,1.3115,0.46338,0.47485,1.5811,318.25
-0.63965,0.050659,-0.91846,-1.6455,0.34521,1.1582,0.34863,-1.9541,0.90723,-0.18811,-0.31519,-126.25
-0.16418,0.30762,0.39355,-0.7583,0.37573,0.4502,-0.44214,-0.21436,1.0586,0.12097,0.26978,127.94
0.013916,0.65332,-0.23657,0.29565,0.73535,0.19495,0.7251,0.1366,0.1842,-0.99854,-0.011086,-4.6562
0.79492,-1.0977,1.1035,0.26074,1.9443,-1.0703,-1.8887,0.36719,-0.16418,0.26611,0.11169,117.06
0.063171,-1.7607,1.7793,-1.7715,0.67529,-0.50098,-1.2373,-0.22107,0.43506,-1.4531,1.2725,135.12
-0.92725,1.2324,1.0869,0.05835,-0.14343,1.083,0.74414,0.076843,-1.2246,-0.59814,1.7256,138.75
0.4939,-0.96777,-0.55957,0.27539,-0.69385,2.5039,0.4563,-1.3848,0.18518,0.49561,-0.12598,28.734
1.9424,-0.27319,1.208,0.45972,0.56738,-0.71826,-1.6758,-2.0977,-0.10455,-0.5542,0.038239,-15.234
-1.3018,1.917,-0.43872,-1.1045,-1.8389,0.40723,-0.42651,1.4805,1.251,1.1514,-0.18311,97.062
-0.55322,0.62061,-1.3672,-2.7285,-0.57373,-1.0635,-0.45972,-0.047974,0.0052071,0.6792,-0.30469,-191.75
0.50732,-1.3555,0.052612,-0.17151,0.32715,-1.0654,-0.66748,-1.6572,1.7773,-1.2871,0.94824,20.312
-0.71289,-0.37109,-0.90771,0.43652,-0.30835,-0.60693,0.038269,1.9609,0.035583,0.59229,-1.9785,-161.5
-0.098694,0.69971,-0.79004,-0.56201,0.68799,0.73242,0.88867,-0.36353,-0.40527,0.73975,-1.9453,-191.12
-0.30908,1.4434,-0.854,0.29126,0.40479,0.73193,0.87305,-0.035095,0.032196,1.3535,1.3467,183.0
0.99707,-0.87695,-0.52197,1.9824,-2.1016,-0.0088577,0.88086,-0.70459,0.024536,-0.43652,0.17419,-63.656
2.0684,-0.96582,1.4971,1.6289,-1.832,-0.198,-1.1738,-1.0518,-0.58154,0.50293,-2.4941,-171.62
-0.55957,0.39087,0.62402,-0.19592,0.13916,0.88574,-2.4746,1.7998,-1.3027,0.68018,-0.88232,10.586
1.7471,1.2061,1.1357,0.77734,0.93213,-0.94873,1.5215,-0.23657,0.46655,-0.18689,-1.6309,9.1719
-0.88574,0.51562,1.0371,0.10071,-0.53223,-1.1367,-0.81836,-0.22925,0.38159,-0.61084,-0.27783,-82.875
-0.44189,-0.25879,-1.2119,0.68555,-1.3828,-0.72705,-0.96875,0.97217,-1.3232,0.77686,0.075928,-150.0
-0.45581,0.027649,0.048859,-0.33691,0.74902,1.6152,0.34668,0.4231,0.81348,0.71436,1.1943,295.5
0.15186,-0.854,-0.0057449,1.5039,0.76367,1.5566,0.69629,1.2246,1.623,-0.68799,0.080566,259.75
-2.5117,-1.0439,-0.10938,0.76221,-0.2915,0.26123,-0.083923,0.4458,-1.1514,0.32617,1.0205,-57.094
1.7295,0.06842,-0.23645,-0.94629,-0.82422,0.53809,0.21033,-0.92432,0.90479,2.3926,0.76318,253.12
-0.48999,1.7969,-0.55371,-0.046753,-0.56006,-0.10303,-0.10828,1.6963,0.4397,-0.054138,0.52393,110.12
0.38037,0.7168,0.0072556,1.2178,0.57471,-1.1182,0.78809,-0.61133,0.66406,-1.7246,0.28955,-45.312
0.087646,-0.88867,0.56494,-1.0674,0.32324,-0.58691,-0.74658,0.9751,-0.60791,-1.0518,0.0044823,-34.562
-3.0078,-2.4258,-1.0898,-2.3867,0.57129,-1.5654,1.0977,0.24365,-0.49585,0.26367,1.2842,-180.12
0.065491,2.3086,1.0449,-0.032837,-1.8652,-1.2588,-0.44604,2.543,0.70557,0.030182,1.1826,283.25
0.88672,0.29858,-1.6631,1.0137,0.47607,-0.091614,-1.6035,-0.14673,-0.025284,-1.9707,0.53027,-108.12
-0.60645,0.521,0.18945,1.7998,0.39111,0.0095825,0.23389,-0.20886,1.1553,-1.1211,-1.0889,-74.0
0.34277,0.46704,-1.166,0.62451,-0.94873,-0.25537,0.48999,-0.94385,-0.33496,0.73438,-0.479,-164.5
1.8916,-0.7959,-0.79199,-0.68652,0.10065,-1.165,0.87402,0.0077896,0.77002,-1.6289,-0.52979,-95.375
0.24084,0.47217,-0.74561,0.20007,0.13708,1.8535,0.172,1.5596,-1.3447,-0.30347,0.25513,67.812
-0.88428,-0.63184,1.0391,-1.4912,0.6875,-0.67285,1.002,-0.646,2.8164,-0.64648,0.88672,199.75
-0.96436,-0.83398,-0.39771,-0.066711,1.1738,0.3606,0.99463,-0.025787,0.85352,0.56006,-1.1484,-48.906
0.54102,-0.37451,-0.84277,-0.99268,-0.37061,0.75244,-0.60645,1.8789,-1.2139,-0.11066,0.032471,7.8086
-0.18457,-1.0107,0.16663,-0.24927,0.1936,0.57861,0.5415,0.7959,-1.6904,-1.04,0.58691,-35.406
0.72363,1.46,-0.5332,0.11707,-1.0166,0.46606,-0.65039,-0.76367,-1.0947,1.8115,-0.46509,-69.125
-1.0703,-0.21997,-0.70947,-1.2754,0.20251,-0.43262,0.84229,0.27051,0.60156,-0.59326,-0.86719,-167.5
0.32397,-0.39258,-2.9902,0.99658,-1.1475,-0.19055,0.64062,0.085205,-0.46655,-0.22949,-1.6396,-384.0
-0.43213,1.2988,0.50977,-0.95215,-0.77979,1.6562,0.34521,1.5098,0.072754,-0.14856,0.30103,184.12
-1.6943,0.91797,-0.35376,-1.4941,0.4292,-0.21643,-0.53857,0.70752,-2.0625,-0.11194,-0.63477,-268.5
-0.046509,0.90674,0.48682,-1.4521,0.44995,1.3652,-0.12109,-0.58936,-0.66455,0.48389,-0.042328,34.406
0.34277,0.43311,-0.64307,1.2441,-0.6748,-0.9375,-0.54053,1.0137,0.49634,2.0098,3.2246,413.0
-1.1826,0.53906,-0.85449,0.15161,0.87305,2.4668,-0.33057,0.015427,-0.10913,-1.5459,0.12976,-37.344
0.27661,0.26465,0.62354,0.90039,0.32959,-0.26538,-0.71289,1.6367,0.45703,-0.36206,-1.1221,55.5
-0.19019,-0.2749,-0.30371,-0.046265,-1.4971,-0.92773,0.06189,1.3633,0.11407,-0.90479,-1.8066,-230.88
-1.6152,0.13318,-0.53174,1.7363,-1.8135,0.1908,0.92236,2.082,0.62012,0.20081,-0.012428,51.562
0.063049,0.75977,-1.1729,0.37061,0.9751,-0.45312,0.50635,-0.60352,-0.53906,-0.55664,-0.86914,-232.88
0.9082,-0.29517,1.7314,0.55908,0.77979,-0.74268,-0.29932,-0.034668,-0.66748,1.1611,0.37354,176.12
0.55664,-0.036011,1.7842,-0.46362,0.95654,-0.97412,-0.12646,-1.8506,-0.4292,1.6611,1.71,210.0
0.82227,0.27197,-0.09259,-0.05191,0.69824,1.0215,-1.3125,1.1172,1.5117,0.28198,0.37646,301.0
0.52344,-0.37915,-0.5415,0.56104,-1.9258,-0.95801,0.062073,-1.0205,0.34961,-0.047913,1.6982,23.734
-0.25781,-0.17834,0.052002,-0.36279,0.13293,1.0234,-0.54443,0.89209,-0.0085144,1.0273,-2.5898,-106.5
-1.5625,0.12042,-0.36646,0.90527,0.11322,0.44409,0.045166,-0.80859,0.027176,-1.0068,-1.4053,-283.0
0.14197,-1.2568,0.6084,1.2891,0.31372,-0.90625,0.60059,-1.4844,-0.31812,1.3105,1.1709,80.0
0.98193,0.53027,1.416,-1.085,1.3174,-0.26636,-0.1814,0.98096,-0.28931,0.70898,1.0049,306.5
1.7461,1.7549,0.68701,-0.33105,0.521,-0.96631,-0.31616,0.0044403,1.3906,-0.60059,1.0166,255.12
0.35156,0.18091,0.49414,0.15186,0.8042,-0.80713,0.82959,-1.1758,1.8438,1.165,-0.32104,116.69
-1.3193,-1.1904,1.7939,-1.2734,0.82178,1.0684,0.35205,-0.57715,0.61523,-0.62793,-2.7227,-172.25
1.7188,1.3398,0.74707,0.26099,-1.0557,-1.4033,0.81738,0.87988,0.32178,-0.88086,0.16064,96.125
-0.28198,1.9766,0.54883,-0.028702,0.39233,0.84863,-0.083374,0.38086,-0.73486,-2.3184,-0.14722,-68.5
-0.10022,0.81689,-0.015686,0.60938,-0.16272,-0.59033,-0.55518,-2.4531,0.61035,0.15259,1.5723,24.469
1.1143,-0.62109,-0.29028,0.72656,-2.3242,0.038696,0.037018,0.28442,-0.024902,1.9346,-0.87012,7.8008
0.050873,0.10187,-0.22314,1.5488,0.17334,0.16479,-1.4678,0.2439,-1.2393,-0.354,-0.57373,-132.38
-1.2197,-0.46313,-0.25854,0.96094,1.1338,-1.2031,0.81104,0.82617,0.5957,-0.40869,-1.5205,-162.12
-1.46,-0.9043,-0.24231,0.79053,-0.46265,-0.82812,-1.9023,0.45508,0.81445,-1.2812,-0.071716,-126.56
1.4492,1.0186,1.4668,-0.59424,-0.31519,0.69873,-1.04,-0.24146,-0.61621,0.18579,0.91992,214.88
-0.78955,0.302,1.1963,-0.64893,-1.4385,0.21753,0.47729,-1.2695,-0.93115,1.8574,0.043121,-29.359
0.032928,1.0361,0.36816,0.57812,-1.1201,-1.1211,0.90479,-1.1025,0.4895,-0.87451,1.1836,1.8936
0.56201,-1.5029,-0.89062,0.048462,-0.24878,0.15015,1.3213,0.20129,-0.79639,-0.35498,-0.71826,-155.75
1.7334,-1.6924,-1.8174,-0.65527,-0.3396,-0.047211,-0.28638,-0.048767,-0.36792,-0.67383,-1.1787,-231.62
0.60596,-0.71875,-1.043,-0.071716,-0.14111,0.27075,0.56982,-0.80664,-0.198,0.084656,-0.75732,-155.75
-0.80078,1.1074,0.27759,0.56641,-0.30957,0.52344,0.14648,0.19202,0.64453,-1.168,-0.32837,-20.453
-0.78027,0.41772,0.035217,0.093384,-0.33618,-0.71436,0.0040016,-0.11945,-0.65967,0.45752,0.13892,-85.875
-1.0947,-0.40869,0.89307,0.59033,0.021622,0.73486,-1.2891,-0.34155,-0.10229,0.16101,1.5078,155.25
0.91797,-0.033844,0.39014,0.054138,0.34277,-1.3525,1.1182,-0.54395,-1.3936,0.041931,0.2384,-81.625
0.80957,0.92822,-0.15283,-1.2559,-0.069763,1.0312,-0.69434,-0.50879,-1.3584,-0.28296,0.11444,-58.688
0.03421,0.43457,-0.54736,-1.3389,-0.098755,0.70703,-0.27539,-1.0869,0.91846,-1.4346,-0.87842,-163.0
-0.83154,1.2207,-0.2074,-0.21423,-1.2441,1.3496,1.1289,0.51514,-0.37305,-0.43481,-0.51123,-67.75
-0.11987,0.63477,-0.50342,1.5977,0.70068,-0.53564,0.39258,-0.1803,0.14185,0.99463,-0.077026,15.648
0.33667,0.10144,-0.30566,-1.0371,-0.61377,2.4648,1.9912,0.33252,-1.0225,-0.83594,1.832,178.12
0.29297,0.58057,0.4563,-0.396,-1.0449,0.36084,-1.8535,0.47314,-0.4895,1.0127,1.4658,201.12
0.31836,-0.53271,-0.37769,-0.14722,0.42554,-0.7915,-0.69922,-0.15271,-1.542,-1.3623,-1.2158,-332.75
-0.75537,-0.32275,-0.19617,-0.069153,-0.77246,-0.29932,-0.17249,2.668,0.66846,0.45361,0.93359,223.75
0.12976,0.099365,-1.3066,0.2345,-0.070618,0.40503,-0.039337,-1.0107,-2.0898,-0.26538,-0.42163,-304.0
-0.23596,-0.33911,0.66455,-1.8828,-1.0508,0.47998,-0.35815,1.2578,1.4619,-0.56104,0.25049,172.5
-1.4775,0.061981,-0.44604,0.60303,0.09845,0.95947,0.055511,0.68262,0.44629,0.50146,0.98975,142.38
0.040436,-1.1084,-2.0859,-1.2764,0.18262,-1.0732,-0.44214,-1.71,-2.3301,0.87744,0.27515,-379.25
0.25757,-0.74756,-0.46606,1.2344,0.98486,0.55225,0.63965,-0.74268,-1.0928,-0.33203,0.84961,-12.062
2.0625,-0.22522,-0.68115,-0.94775,-0.9248,0.14575,0.068909,0.13989,1.5996,0.28394,-0.46094,111.69
-1.1221,0.60547,-0.23303,-0.43481,-1.4512,-0.0077095,0.0080643,-0.087524,-1.4951,-1.5908,0.52393,-230.25
0.1189,0.91748,1.624,0.024216,1.127,-1.0566,0.051605,0.31421,0.56152,-0.84521,-0.031174,102.94
0.38257,1.1289,-0.69727,-0.023895,0.2644,-0.035645,0.19861,-1.3135,2.5586,2.4043,1.1426,302.75
0.3938,0.75977,0.069031,-0.49097,0.40552,-0.33008,0.44702,1.0918,0.43335,-1.8623,2.3184,237.5
-0.45703,0.42603,-0.43164,-1.2246,1.1064,-0.87158,0.66016,-1.0723,-0.12903,1.7393,0.46729,-9.4375
0.91357,-1.0117,0.81885,-0.44507,0.29443,-0.64697,-1.0127,1.499,2.2871,-2.2148,-0.39282,149.0
-0.36621,-1.0654,0.32959,0.74707,0.24072,-0.4563,-0.93848,-0.69531,-1.0674,1.2148,0.56885,-18.5
-0.81641,0.50244,-0.52393,-0.42578,1.4609,-1.1016,-0.012115,-0.16638,-0.40991,0.46167,0.64648,-40.531
-0.44971,-1.46,-1.2959,0.097778,-1.3594,0.46948,1.8604,-1.2217,0.42969,-0.56836,-0.52539,-226.0
0.12146,-0.53809,0.39233,0.41772,-0.1203,-0.39795,1.0781,-1.5283,-0.29443,0.39478,-1.5869,-220.5
-2.0547,1.8223,1.9336,0.62744,0.25928,-1.7295,0.57373,0.014404,-0.11243,1.6396,0.062866,52.344
0.27759,-0.4978,0.39502,-1.3086,0.32959,-0.47192,0.22302,-0.91016,-0.050903,0.83789,0.96826,82.875
0.11176,1.2324,-0.16284,-0.58691,0.50879,-1.0537,-1.3135,1.6133,0.56934,-0.29858,1.2979,191.12
-0.51416,-1.5293,0.34863,1.0625,0.49878,-0.36035,-2.459,-1.1533,-0.64355,-0.64307,0.44556,-120.31
-1.3506,0.78174,-1.4326,1.1846,1.0732,3.3184,1.0762,1.1729,0.19531,0.91455,-0.85547,94.125
1.21,0.12793,-1.002,-1.6016,-1.1523,0.11298,0.30835,-0.0088959,-0.65186,-1.3408,0.4231,-108.81
-0.26733,0.80127,0.89355,1.4287,-0.27466,0.5752,0.13037,-1.7744,0.46924,-0.72021,0.58154,30.984
0.32153,0.31738,0.22522,-0.33276,1.7549,-1.5146,-0.5293,0.018402,-0.093384,-1.2021,-0.39575,-102.12
-0.13,1.3936,1.6152,0.71045,1.6689,-0.55615,0.37964,-0.94238,0.42944,-0.39307,1.002,174.12
-0.13635,0.0037193,1.0166,-0.39648,0.45825,1.2266,-0.93604,-0.52002,0.69824,-1.4717,-0.80273,-13.078
-0.72217,-1.2646,0.66895,0.97803,-0.14343,1.8213,0.60156,1.5693,-0.085266,1.1396,-0.44727,188.5
-1.1758,-0.82031,-0.45703,1.7021,0.37207,-1.1758,2.0215,0.12354,0.63818,0.11011,0.93115,36.0
0.625,1.1953,-0.37476,-1.0811,0.13782,0.20947,-0.21851,1.335,-0.26025,1.0312,0.55225,174.62
-1.3877,2.2031,-0.8335,0.18286,-1.1914,-0.89795,-0.48706,-0.17297,-1.6504,0.4751,-0.3313,-296.25
0.40796,-1.2178,-0.22668,-2.9043,2.4609,-0.15222,-0.43042,1.3535,0.9541,1.6045,0.26294,259.75
0.49805,1.1035,-0.96338,-0.78906,-1.7959,1.4287,0.34302,-1.0137,0.57129,-0.4729,-0.045685,-57.719
1.1611,-0.2019,1.0312,-1.7012,1.085,-0.81104,0.38354,0.66748,-0.70703,-0.7832,1.168,152.0
-0.12927,-0.38159,-0.39478,-0.74121,1.4248,-0.52637,-0.49268,1.1309,1.2295,-0.17908,-0.0080414,104.62
-0.30469,-0.43237,-1.0947,0.15454,1.6699,-1.542,2.2109,0.65088,-0.051788,-1.3604,-2.127,-328.5
0.57568,1.5068,-0.087585,-0.27612,-0.48169,-1.0068,0.52832,-0.59473,-0.479,0.44604,-1.0928,-171.38
-0.56982,-0.62012,-0.95557,1.5723,-0.071533,2.1934,-1.4463,-0.68457,0.02887,0.52246,-1.3135,-119.0
0.45728,0.29956,1.1953,-0.067627,-0.0036888,0.90381,0.91846,0.44458,0.53516,0.4707,0.18884,243.0
-1.0635,-0.9082,-0.75146,-2.1055,-0.37451,-1.1729,1.1328,-0.66748,0.72607,-1.0264,-2.8359,-475.5
-1.2773,-0.245,0.51807,-2.7812,-1.917,1.3389,1.1641,-0.4104,0.77832,-1.3271,0.66699,-1.9375
1.1777,1.21,-1.9111,-0.090942,0.9126,-2.3535,0.54102,0.95117,1.4941,-0.24719,-0.12219,-8.5391
0.16638,0.54785,-2.4746,0.84717,-1.0029,-0.18066,-0.50684,1.0312,0.82666,-1.2998,0.69141,-51.5
-1.0146,-1.0684,-1.2246,-0.6167,-0.52979,0.093567,0.067383,-0.92969,0.64404,-1.6367,-2.8457,-493.0
-0.44775,-1.3643,-0.22339,0.72754,-1.1689,-1.2871,1.0547,-0.91895,-2.0742,-0.49536,-1.0898,-432.0
1.2529,0.22363,-1.2344,0.78906,0.31738,0.67822,-1.2109,0.48901,-0.043884,-0.80615,1.7021,164.62
0.46265,0.47021,0.16772,-0.47705,2.7578,-1.3848,0.7959,-0.53516,0.42969,0.87842,0.30322,103.94
-1.6191,0.64404,1.2041,-0.18066,-0.1759,0.91406,1.7314,-0.69189,0.62256,-0.17053,0.60498,101.38
-0.29932,-1.0283,0.47778,-1.4385,1.1035,1.4385,-0.097351,-1.9355,-1.0986,0.44995,0.16895,-60.469
1.4434,-0.045593,0.34277,0.24329,-0.082153,-1.252,0.35205,1.1172,-0.24121,-1.5254,-0.69189,-57.344
1.5615,-1.1895,-1.1172,-0.52246,0.030396,-1.4014,-0.49243,1.5703,-0.088928,-1.457,0.17493,-46.25
1.1201,-0.23486,0.048889,0.094421,-0.6499,-0.49316,0.51074,-0.646,0.3999,0.36987,0.95996,113.81
-1.6729,0.6709,0.31274,-0.0513,-0.43652,-1.6035,-0.52979,1.1865,-1.5322,1.043,-1.4287,-255.0
0.1427,0.38232,1.582,-1.2295,-1.3535,-1.0303,-1.1533,-1.2324,-0.75146,0.14282,-1.4365,-236.5
0.14441,1.375,-1.1562,0.57959,-0.35303,-1.7266,1.9473,0.31836,-0.15833,1.9297,-0.30127,-54.25
0.39258,-1.585,-1.0449,-1.998,-0.56299,1.4814,0.53857,1.0391,0.56543,1.541,1.4092,282.75
-0.88672,-1.1025,-0.63721,0.68115,0.53467,-0.83838,-0.30786,1.2285,0.40869,-0.53125,0.48389,8.9141
-0.89746,-0.39771,-1.9443,-0.43945,0.84082,0.091736,-0.37061,1.4121,-0.60498,-0.83887,-0.84863,-222.62
1.1318,0.066589,1.207,0.061798,-2.0039,-1.707,0.041077,-0.41675,0.78857,0.29199,2.748,298.5
-0.96777,-0.16724,0.63428,1.5674,0.61133,0.5,-0.029129,-1.3389,-1.1943,0.26294,-0.96436,-188.0
0.45728,-0.2627,-0.28564,1.2812,1.3525,0.448,-0.42114,1.1982,-1.8896,0.29443,0.37354,53.438
1.8809,-0.74854,0.46436,-0.19617,0.84912,-0.11426,-0.15991,1.1885,-0.041321,-1.2031,-1.0557,30.719
-0.62793,-0.19043,-0.99268,-0.57422,0.098938,1.4121,0.57959,0.33838,-0.28101,0.04303,1.0225,71.562
-0.36841,0.57812,1.6631,-0.53223,0.25928,1.3066,-0.28857,0.2373,1.2793,-1.501,0.22705,197.75
-0.16394,-0.17529,-0.09259,-0.066833,0.32764,0.44238,-0.76562,-1.4902,-0.74316,1.8477,0.26807,-14.094
0.055389,-1.0908,-0.28491,-0.66699,-0.12469,-0.28003,0.055725,1.0078,0.67188,1.708,1.1797,248.5
-2.6348,0.17651,0.65479,-0.15881,-0.8335,0.15344,0.11487,0.74463,0.89697,2.0488,-0.96875,19.719
0.029724,-0.28955,0.90332,-0.52637,0.2312,0.11041,0.72021,-0.33032,-0.23694,-0.66797,-0.76953,-72.688
0.61084,-1.0811,0.82178,0.26733,-1.7227,-1.5361,-1.8096,-1.2354,-0.54248,-0.30029,2.0293,18.422
1.0469,1.5908,-0.30469,1.3076,-0.072693,0.18848,-1.1738,-0.42847,0.045868,1.1338,1.0566,181.12
-0.18738,1.4111,0.032776,-0.30981,1.3916,0.50928,0.87158,-0.21228,-0.57471,0.22522,0.60693,78.0
1.2783,2.0781,1.498,-0.03302,0.57031,0.71484,-0.17236,0.10175,-0.50342,-0.83496,1.6533,294.5
-2.4883,0.8291,-0.63135,-0.63184,-0.2218,-0.18408,-0.36353,0.96924,0.29126,-1.4258,0.3938,-122.44
-1.1582,1.7119,1.1904,-1.2354,0.78516,-0.2489,1.8281,-1.3457,0.66455,-0.25928,0.93555,81.25
1.4795,-0.72021,-0.94238,-0.15869,-1.2344,-0.61963,-0.041107,-1.2051,-0.18738,0.57422,-1.2734,-227.38
0.10022,-1.8262,0.18945,1.0889,1.2637,-0.28589,-0.34155,1.2988,-0.59961,-2.2383,1.3643,82.188
1.2754,-1.2578,-0.26392,-0.26611,0.085754,0.1803,0.62988,0.82275,0.51074,-0.14819,-0.77979,45.906
1.0996,1.7812,1.1367,-0.19922,1.9121,-0.69092,1.1025,-1.7744,0.34009,-2.1621,0.072815,-24.922
0.2854,1.0039,0.19922,0.13843,0.12659,1.5166,-1.0176,0.25977,-0.87012,0.37598,0.11365,84.812
-1.8457,-0.2467,1.6455,-2.0078,0.096069,-0.5293,0.87305,0.90088,-0.64648,-0.17603,0.030029,-15.195
0.78906,-0.68457,0.18091,-0.26196,1.2158,1.9248,-1.0732,-1.2236,-0.42944,-1.5879,2.1426,173.62
1.3506,-0.61963,-2.1777,-0.90869,-1.5127,0.023193,0.84229,-1.3311,1.6846,-0.55713,-0.58643,-159.75
0.50244,-0.33301,0.13159,-0.3667,-1.6221,-0.32397,0.13672,-0.11334,-0.63525,-0.055115,-0.90234,-161.75
-0.50244,-0.92529,0.81299,1.4443,-0.10712,-0.64648,-0.40601,-2.0234,-0.46143,0.22046,-0.85742,-216.25
-0.80811,0.19043,0.39282,-0.78662,-1.4355,0.47461,-0.089355,0.67285,1.3984,1.2598,1.0049,254.12
-0.7627,-0.34473,-0.7627,-0.42773,1.0439,-0.80811,-0.44043,-1.6523,2.0039,-0.90234,-0.26147,-130.62
-0.33447,-0.2876,-1.0664,0.59473,0.95605,-1.21,-0.24146,-0.98877,1.25,-0.99121,-0.18152,-148.75
-1.5605,0.92725,-0.67529,2.1953,0.30518,-0.80811,-1.0732,0.48145,1.2002,-0.11896,-0.84082,-97.562
1.2881,0.070679,-0.43335,-0.38037,0.83838,0.83936,0.87842,0.23853,0.1676,0.013832,-0.72021,50.312
0.44824,0.27051,-1.7158,0.1582,2.0,-0.11548,-0.079529,-0.68799,1.5332,0.3833,1.1973,150.62
0.5498,0.68848,0.22729,-0.83105,0.079773,-0.88232,-0.80029,0.3269,1.9834,1.1094,-0.61035,140.25
2.0742,1.5293,0.30347,0.15308,1.29,0.10809,-1.4434,0.1748,-0.2605,0.025604,1.0781,244.5
0.84961,0.28101,0.89941,-0.62256,0.35693,-0.58936,-0.49292,-0.69287,-0.20813,-0.15173,0.58838,62.312
-1.0801,-0.062317,2.1895,0.6958,0.64746,0.86816,0.37939,1.0547,-0.11072,-0.15332,1.0693,293.5
-0.71875,2.1387,0.33862,-0.051636,1.0518,0.83594,0.32104,1.0664,0.22571,0.014854,1.0312,240.0
0.15381,-0.082581,0.41577,0.032104,-0.69141,1.9209,0.76221,-0.18848,1.0879,-1.7227,0.53418,137.5
1.0693,-0.76318,1.0742,0.32642,0.024857,-0.62158,0.7915,0.58936,0.76074,-0.097412,-1.4629,33.156
-0.20496,0.034393,0.56201,1.3203,0.54688,1.0117,-0.51611,1.2148,-1.1348,-0.82568,0.34741,80.25
-1.7139,-1.1445,-0.65479,-0.10193,-1.2188,-1.5244,0.68555,1.5039,0.049286,2.2266,1.5107,114.31
-1.6084,-1.9805,-1.3301,0.74561,0.20337,-0.97754,-1.2832,-0.64795,-1.0645,1.4023,0.18555,-233.38
