-0.14661,-0.40039,1.2344,-0.77148,-0.64014,-1.9521,-194.38
-0.84082,-2.2812,-1.2578,-0.36401,-1.4629,1.6504,-279.0
0.12482,-0.96484,0.57324,-0.067383,-0.1239,-0.83105,-122.0
0.51758,-0.11267,-0.66846,1.1758,0.19055,-0.1333,89.438
-1.5107,1.123,1.3086,-0.92432,-0.56885,0.66113,-36.719
-0.99902,-1.2529,0.36426,-1.0615,-1.2041,-0.1875,-302.5
-0.68555,0.97363,0.51367,0.39111,-0.729,0.65479,84.562
0.52393,-1.2266,-0.029968,0.69678,0.48193,-0.81982,-64.812
0.46484,-0.27026,2.6621,-0.64062,0.22766,0.068298,42.719
-1.7363,0.43384,1.1211,-0.72217,-0.090271,0.84131,-96.812
-0.50684,0.29517,0.58936,0.43994,0.37573,-0.91309,-26.688
-0.052246,2.3906,-0.98926,-1.1152,-0.20703,-0.2561,120.38
-1.3213,2.1426,-0.13306,1.1562,0.15881,-0.46973,121.06
-0.32837,1.1074,-1.168,0.14648,0.64453,0.56641,103.88
0.081604,0.74414,0.73438,0.77295,-0.9126,0.83594,168.88
0.46143,-0.43579,-0.13062,1.083,0.55518,0.46436,99.188
-1.3418,-0.13855,-0.039307,0.2489,0.87012,0.36206,-89.938
-0.9502,0.092102,0.84766,-1.3594,1.5322,-1.8105,-216.75
-0.21228,0.032776,1.3916,0.077576,-0.93457,0.021225,-0.75732
-0.96973,0.3562,0.84277,-0.99854,0.14905,-0.6665,-133.88
-0.3291,-1.2236,-0.62402,1.0977,0.33545,0.93506,-37.781
0.36426,0.0071793,0.14941,2.2129,0.16052,-2.0859,52.625
0.5708,-0.76318,-0.6626,0.048096,-1.6279,-1.8047,-161.88
1.3711,-0.67188,1.4053,1.501,-0.33228,0.92139,227.25
-1.8496,0.95508,-0.88281,-0.029572,1.3594,1.374,-0.44214
-0.91699,0.24036,-1.085,-0.24597,0.1593,-0.94531,-150.5
1.3916,-1.8477,-0.25708,-0.6748,0.48828,0.65674,-43.156
-0.011009,-0.77002,-0.7334,2.3809,0.68164,0.54346,92.75
-0.99023,1.1641,-0.604,0.41089,0.51855,-0.1582,30.109
-0.89746,-2.5488,1.5078,0.96777,-1.209,-0.78662,-309.25
-1.7617,1.0234,0.33643,-0.67578,0.50488,0.90723,-41.062
-0.33643,-0.93457,0.14893,-0.89355,1.874,1.375,-57.594
0.13489,-0.59424,2.5195,0.36353,-1.8262,-1.1455,-70.938
-1.1494,-1.04,0.17175,0.21326,-0.29517,-0.89941,-248.88
-0.14282,1.3779,-0.72461,0.09668,0.12445,-0.36621,91.062
-0.14233,0.05777,1.1748,-0.61377,-0.58154,-0.9668,-85.5
-0.16406,0.86426,-0.57129,1.0293,0.47388,0.771,168.12
-0.42065,0.73779,-0.75537,-1.1572,-0.099121,-0.3584,-74.125
-0.60742,-0.2002,0.89014,1.5723,1.5391,1.3994,140.75
-0.39404,0.5376,0.43506,0.51855,-0.99854,0.3064,51.656
1.8086,-1.2471,1.251,1.3965,-0.31763,0.39526,175.12
-1.5889,0.50928,-0.66455,-0.80322,-0.66211,1.3418,-98.875
1.6748,1.5283,1.6064,-0.45801,0.38062,0.54736,348.75
-1.4072,0.58594,1.3252,0.21851,-1.415,-0.73682,-106.0
0.30298,0.79102,1.4316,-0.74414,1.9951,0.055695,130.62
0.24304,-1.5322,0.9502,0.17554,0.30176,-0.19629,-99.562
0.36597,0.28809,-0.60449,-1.0557,-1.2031,0.029419,-32.469
0.65039,0.9458,0.042755,-0.29517,0.60352,1.3438,222.88
-1.4004,0.5874,0.98291,-0.72803,0.082825,-0.20569,-109.25
-0.35181,-0.79297,0.25024,-0.67627,-1.1055,1.0635,-104.44
-0.30298,-1.3311,-0.32178,-1.9033,-0.60791,1.7695,-185.12
-2.125,0.74707,-0.1947,-0.062134,-0.36206,-1.1162,-207.25
1.2441,-0.037262,-0.604,-0.80127,0.47729,-1.3682,-12.734
1.2305,0.24097,0.17737,0.604,-0.46729,-0.83057,122.88
-0.93359,-0.94043,-0.60889,-1.4883,0.89844,1.7588,-161.5
2.043,0.15527,-2.1055,-0.73535,-0.057922,0.39819,144.5
-0.11475,0.50488,-0.79248,-0.33447,-1.2002,0.86572,28.188
-0.21228,-0.85449,0.88379,0.92285,0.71729,-1.2158,-85.312
0.69873,0.025208,-0.58984,2.1953,0.16431,-1.543,100.94
1.5869,0.3999,-0.302,0.36841,0.83691,0.16589,229.25
-0.86035,-0.41357,-1.9082,-1.3359,0.55664,1.8877,-120.62
0.88281,-0.58594,-0.023132,0.023865,-0.32617,-0.25757,7.9023
-1.0811,0.82373,0.67676,1.1416,1.334,0.017227,82.562
0.74219,0.45435,0.93945,0.50439,-1.0186,0.24255,156.75
-1.1045,-0.82373,-0.92773,0.27173,1.0361,0.89697,-116.25
-0.83447,1.4697,-0.57471,-0.31616,-1.376,0.1228,12.477
0.1875,0.05246,1.0156,1.5684,-0.375,0.77979,171.75
-1.5225,2.5332,-0.94141,1.165,1.8232,-0.048523,178.5
-0.82422,0.79346,0.90771,0.7583,-0.64453,-0.87256,-0.99219
1.1641,0.78271,-0.78369,-0.0084,0.14429,-0.021271,170.5
-1.9619,-2.2051,0.76807,1.3574,-2.1426,-2.0039,-455.5
0.16138,-0.23621,-2.0859,-0.52588,0.71191,1.3604,10.039
0.019547,-0.052765,-1.7676,-0.13257,0.068909,0.65332,-8.4609
1.375,-0.0024052,0.010132,0.61523,-0.55273,-1.4629,73.312
-1.4561,-0.42505,-0.31689,-0.015228,0.57568,-0.43311,-199.62
0.34985,-0.89551,-1.1338,-0.86084,2.3379,1.0625,-21.656
0.26514,-1.9414,0.69873,0.048492,-0.13611,-0.40308,-169.0
-0.1593,-0.84961,0.68945,0.77539,1.71,0.80127,40.062
-0.95068,-3.1387,-1.8115,0.059906,-1.1416,-0.13696,-452.75
0.39502,-0.39087,0.47363,0.84961,-0.25293,0.023849,55.75
-1.7559,-1.9668,-0.88574,0.016205,1.3613,-1.4707,-429.0
0.94336,0.70654,-0.48657,-1.3496,-0.5459,-0.019119,57.156
-0.62939,-0.0038605,-1.7227,-0.28418,-1.209,0.20837,-122.38
-0.56299,-0.62744,1.7832,1.8877,0.029434,-0.1322,25.797
0.092773,-0.49707,0.52393,-1.1738,0.36304,-0.95312,-143.62
0.5293,1.1465,-1.2031,-1.2402,-0.8999,1.0713,106.75
-1.3281,-1.5117,-0.1366,0.43457,-0.22339,2.207,-127.69
-0.24622,-1.8975,-0.39136,0.11841,-1.4482,0.49365,-205.25
-0.44507,1.6016,1.5244,-1.8135,-0.15466,0.8916,83.375
0.0018911,-0.76758,-0.97607,-0.14319,0.3374,1.0703,-34.625
0.72754,-3.0625,-1.249,0.14221,-1.3418,-0.71777,-306.75
0.60205,0.31836,0.8501,-0.53564,0.95459,-0.63867,55.375
-0.12372,-0.39771,-0.38281,0.26929,-0.3999,-1.1836,-116.06
1.041,-0.096985,-1.4541,-0.27734,-0.83301,0.054657,31.281
1.8066,1.4941,2.5078,0.36841,2.4258,-0.33057,413.25
1.1133,-0.54541,-0.47632,-0.95703,2.2031,0.12079,36.125
0.62109,-0.55762,-0.72412,0.4375,-0.40137,0.40039,31.469
-0.4895,-1.7842,0.15527,-0.13062,0.83936,1.4258,-125.38
0.58154,0.21875,-0.45898,-0.97803,-0.012001,-0.16687,0.1344
-0.69141,2.0059,-0.93799,0.82471,0.93164,0.4248,197.0
1.498,-0.81592,1.1719,-0.54736,0.302,-1.4551,-20.719
-0.88379,-0.77295,1.8926,0.44849,0.72461,-0.87061,-128.88
-0.25,-0.96338,0.1344,-0.86084,-1.3457,-0.35229,-208.5
1.877,1.3809,0.45483,-1.3652,-0.1908,-1.1934,168.75
-0.104,-1.7578,0.82666,0.07959,-0.97217,-0.25122,-189.25
2.1953,-0.19495,0.50586,-0.05191,-1.2373,-0.16406,164.25
0.13,-1.5527,1.1104,0.48779,1.2529,-1.125,-125.25
-1.1172,-1.5801,-1.0371,-0.6333,0.50879,-0.7251,-346.25
1.79,0.29614,-0.54736,1.5908,-0.36914,0.16028,281.75
-0.7749,2.1426,0.23059,-0.12732,-0.7417,1.4395,196.0
-0.024734,-2.2285,1.1631,-1.4834,-0.53711,0.37573,-267.5
-0.80762,1.5156,-0.61328,-1.1533,-2.0684,-1.4268,-130.5
0.65723,-0.61377,1.7725,0.32178,0.50049,0.69336,106.62
-0.16772,-1.9961,-0.70996,-1.748,0.20752,1.0127,-262.25
-1.2539,-0.35181,1.4521,0.90771,-0.62646,-0.34082,-101.31
-0.58691,1.2939,-0.8623,-0.78271,0.12488,-0.77539,-36.281
-0.97949,-2.1543,0.79443,-0.63916,-0.94238,0.52979,-308.0
-0.38672,-0.32715,-0.27002,-1.3203,-0.41016,-1.127,-221.75
-0.80469,1.7871,0.62549,-0.82275,0.27563,-1.5361,-22.109
-0.1864,-1.2402,0.59375,0.59375,0.02002,-0.14661,-97.562
-0.36792,-1.0088,0.70361,-0.84814,0.72852,2.2188,-27.859
-0.59131,0.3584,-1.2275,-2.123,-1.4932,-1.1963,-266.0
-0.62402,-0.38354,0.98926,-0.89355,0.31885,0.42944,-97.812
-0.34521,0.044067,-1.3076,0.14233,1.3887,-1.8359,-124.0
1.5684,1.4482,-0.60742,0.083008,-0.17615,0.93848,329.5
-0.10004,1.4805,-0.65186,-1.7695,-1.6279,0.50879,13.836
1.9385,1.6025,-1.6699,-0.22083,0.19067,-0.76709,250.88
0.84326,0.63232,-0.2146,-0.21704,1.1064,1.0059,201.0
-0.13831,0.64746,0.49683,-0.23413,-0.23413,1.5234,126.69
-0.9751,0.72461,0.80811,0.085693,-1.8066,0.16711,-26.359
0.22156,1.2344,-0.11346,-0.58984,0.5957,-1.0322,55.438
-0.35254,-0.0012255,-0.17517,0.83398,1.0059,-0.90527,-20.562
0.21667,0.35156,-0.35693,0.65967,0.18835,-0.03093,87.25
-0.2467,1.7705,0.1239,-2.4277,-2.543,0.14819,-32.594
-1.2227,-0.61035,-0.44092,2.1953,1.667,-0.28174,-39.688
-1.2285,0.1499,0.33252,0.68652,1.457,0.59668,5.6328
0.68262,0.46704,0.16797,0.80127,0.90625,-2.7148,23.453
0.33911,0.83691,2.2324,0.33496,0.97656,-0.59131,161.88
0.10327,0.095581,0.66602,-1.0244,-0.055389,-0.61475,-63.062
0.31445,0.43921,-0.31616,0.078003,1.2832,0.83301,141.12
0.38818,-0.51172,-2.3887,-0.3335,-0.0018663,0.81006,-34.188
-0.96094,-0.604,1.1025,1.1787,-0.49634,-0.67969,-105.56
0.34326,0.62305,-1.0781,-0.97803,-0.78711,0.6416,34.719
1.9873,0.65039,1.6973,0.36597,0.25098,0.8584,359.25
-1.0039,1.6738,-0.21753,-0.29858,0.97168,0.21631,73.688
-0.0019855,-1.626,-0.026917,0.4375,0.23193,2.332,5.1367
-0.44141,0.10077,0.13782,0.18152,-1.3994,-0.18774,-55.75
0.45728,-0.39331,-1.5684,-0.39355,-0.76025,-0.76221,-106.19
-0.68506,-0.54932,-0.68945,-1.124,-1.2793,-0.59473,-254.5
1.3076,0.33618,1.0557,0.76709,0.095337,0.51709,253.12
0.27759,0.2439,0.21289,-0.062103,0.86523,0.95947,120.69
1.5039,-2.6504,-0.25488,-2.0742,1.2461,1.0918,-152.12
-0.48315,0.72607,2.1074,0.81055,-0.57031,-1.0947,41.031
2.1035,-0.34985,1.5391,0.0625,-0.3606,-0.37573,172.75
-0.99121,1.3301,0.38354,1.6768,-0.80664,-1.6758,29.172
-1.0723,1.4453,1.249,1.6475,1.0449,1.9668,288.5
-0.94629,1.6738,1.5117,-0.0052261,1.5244,-0.2251,116.62
-0.22522,-0.053589,-0.72803,-0.076843,1.3184,-0.35742,-41.031
0.82764,0.031891,-0.17578,1.4805,0.16394,0.0086746,167.88
0.8208,0.0054588,0.94678,-0.6665,1.209,-1.5273,-4.8164
-0.52246,0.79688,-0.55127,-0.31958,-0.87109,0.22253,-6.8867
-1.498,-1.0059,0.85059,0.81201,-1.7021,0.68213,-167.25
-0.36572,1.9287,-0.1748,-1.2021,0.052094,-1.4648,-5.3867
0.44604,-0.60693,0.94336,-0.092163,-1.3584,1.335,47.625
-0.32593,0.39038,-0.16833,-1.7793,-0.32031,-0.15393,-115.44
-0.21667,1.8672,0.42212,-0.73096,-2.2168,-1.5635,-5.9062
1.7959,-1.3301,0.85693,0.3479,-0.47778,1.2637,142.88
-1.21,1.6729,1.2275,-0.055756,-0.70508,0.41895,77.25
0.4165,-0.17749,-0.4834,-0.20581,0.31201,-1.3027,-66.812
1.4893,2.2715,0.50537,0.56982,0.49146,-0.4043,388.25
0.90234,-0.0070305,0.26636,0.55566,-0.65967,-0.10138,104.56
1.2637,0.43823,0.16125,-1.6113,1.5068,1.1768,165.62
-0.28516,0.61377,0.41821,1.5645,-0.38647,0.11078,130.38
-0.41187,1.8115,-1.2295,1.2168,-2.4902,0.5791,166.25
-1.4854,-0.39624,-1.2061,0.49072,-1.6436,-0.22852,-218.25
-0.63623,0.40112,0.0069847,0.53467,1.0195,1.8555,133.12
1.0898,-0.66895,0.90771,-0.68848,1.9688,0.8042,99.875
-0.9502,-1.4434,-0.7959,0.24304,-0.082703,-0.48291,-258.75
0.13977,1.8809,0.031647,-0.098877,-0.20935,0.56543,216.12
0.099915,0.92383,0.53076,1.998,-0.58203,-1.248,143.88
-0.21289,-0.96143,-1.3604,0.99512,0.68799,-0.051727,-71.562
-0.10852,-0.51465,0.19336,-0.27588,-0.31812,-1.7432,-176.0
-1.4111,0.35669,0.20349,-0.28442,-1.3291,2.2363,-10.953
-2.6406,0.50391,1.3682,-0.23633,1.6543,0.28345,-141.12
-1.6602,0.44629,1.3291,-0.075745,0.83398,0.13818,-68.812
-1.248,1.6328,-0.25269,0.13074,-0.43994,-1.4297,-48.531
0.29126,0.32715,-0.19055,-1.1309,0.49463,0.15466,7.1523
1.6982,0.054138,-0.026764,-0.06427,-0.020462,-0.7749,117.88
-0.43994,0.05957,0.86865,-1.0381,1.6289,-0.22668,-61.156
-1.2412,0.27051,1.167,2.1621,0.27441,-1.8398,-40.719
-0.62402,-0.69238,0.12079,1.2363,-0.35913,-1.7998,-159.12
0.39868,0.85059,1.7939,1.0811,0.76074,0.29248,249.25
1.2363,2.0703,0.16638,-0.62939,1.8623,0.85449,365.0
0.41309,1.7148,-0.32104,-1.4512,-1.001,-1.0527,33.969
1.3057,-1.7773,1.1074,1.7578,-1.3066,0.47607,80.938
0.84717,1.7002,0.43994,-0.29272,0.96924,-0.7876,208.62
0.36499,0.46509,0.069702,1.1904,0.84668,0.42529,189.88
0.89941,0.61377,-0.76465,0.70605,0.16492,-1.1426,108.44
-0.54297,1.333,1.541,-0.32959,-0.36011,-0.42456,57.219
-1.3818,0.53369,-0.84863,0.15649,1.5391,-1.0039,-115.62
-1.6143,0.54932,0.51855,-0.729,-1.0342,-0.7251,-192.88
1.1904,1.0215,-0.28369,0.96094,-0.3396,0.21118,266.5
0.59473,-0.14795,-0.83203,-0.15308,1.1631,1.71,134.75
0.58838,-0.0028534,-0.69434,1.418,1.3887,-0.97314,95.438
-0.93945,1.333,-0.21655,0.4978,-0.60498,0.92871,104.12
-0.1203,-0.92188,1.6514,0.75342,0.12683,-0.71582,-60.344
0.51807,-0.95898,0.12903,-0.36035,-0.30859,0.1969,-55.719
-0.85596,-0.60938,-0.95996,-1.4473,-0.029938,1.3164,-169.62
-0.14636,-0.50049,1.3877,-0.024109,0.79004,1.417,59.562
-0.8501,-0.48413,1.3564,0.85303,-1.417,-0.51025,-105.19
0.25195,0.58691,-0.46191,-0.84912,-0.97363,-1.2783,-69.25
0.95508,-0.98584,-0.062683,-0.79297,-0.53027,0.50391,-32.812
-0.63721,-1.3115,-0.47314,0.34473,-0.28052,-0.60107,-214.5
-0.38403,0.68896,-1.1025,-0.46802,1.8115,2.2832,142.88
-0.44336,-1.0107,-0.2644,0.41089,0.35498,0.084045,-108.69
-0.51562,-0.81201,-0.67578,0.051544,-0.61768,1.7852,-48.188
-0.4209,-0.26074,-1.8193,-0.042267,0.10144,-0.98584,-157.75
0.01252,1.6377,0.16528,-1.6162,-1.2852,-1.4316,-38.0
0.87646,-1.5615,-2.1523,-0.21167,-0.33008,1.5039,-43.5
-1.0244,-1.2773,0.16833,-1.4648,-0.28198,0.4978,-278.5
-0.70166,-1.1172,0.93408,-1.0107,0.58691,-1.04,-261.25
2.0664,-0.31543,-0.58643,-0.47021,-0.5625,-0.48022,88.875
1.5361,-2.584,0.88232,1.0273,0.26416,0.5957,14.766
0.55957,-0.55859,-0.43359,1.832,-0.71875,0.66895,121.94
-1.0586,-1.1768,-0.55273,1.7305,0.88916,1.5625,-18.328
2.1953,1.4805,-1.8389,1.3916,1.2432,-0.62988,381.75
-0.082336,-1.876,-0.034271,-0.95264,-0.9834,1.5205,-176.25
-0.82178,-0.34839,0.56348,0.20325,1.2275,-0.33154,-83.625
-1.6875,-1.7939,-1.1533,1.9531,-0.70898,-1.3555,-330.75
1.6738,0.46875,-0.81543,0.65674,0.37085,1.2715,304.0
-0.625,0.94336,-0.71924,-1.3252,1.1338,-0.008873,-40.0
1.2041,0.53174,-1.29,-1.5059,-0.0024681,0.018066,52.094
-0.91309,-0.58057,0.50732,-2.0586,-0.32153,-1.9883,-370.25
-1.8369,0.89648,1.8584,-0.10065,-0.94922,-0.094727,-79.938
0.29785,0.4502,0.74756,-1.4795,1.7754,-0.10437,27.625
0.17493,-1.1895,-1.457,-0.49243,-0.088928,-0.52246,-186.5
-0.1142,-0.61035,-0.71729,-1.6543,0.69824,-0.052612,-170.0
0.23767,0.10309,-0.32471,-0.29956,-0.75049,0.023987,-4.3867
-0.40845,1.2051,-1.2559,-0.50977,-2.0195,-0.12646,-23.641
-0.13208,0.11035,-0.69336,-0.72852,-1.1572,1.9443,29.422
-0.94971,-0.9585,0.17566,1.1191,0.3042,1.25,-36.719
0.96436,-1.0918,0.23877,-0.27148,-2.5078,0.10358,-65.312
-0.19385,1.6494,0.94678,-1.0869,-0.77686,0.21179,92.438
-0.86133,1.5234,0.077393,-0.19031,-1.0371,0.53906,65.438
1.3242,-0.79932,-0.83691,-1.0166,-0.18762,0.35278,-10.797
0.014938,1.001,0.041504,-0.4978,0.28271,0.56104,106.0
-2.0645,0.27783,-0.44629,-1.5518,-0.96729,0.69336,-247.75
-0.62256,-0.7251,0.9043,0.050903,0.67041,-0.36548,-115.19
0.48462,0.1416,0.087341,0.13074,0.017273,-1.1152,6.2969
0.93555,0.58887,-0.48608,-0.42456,1.1514,-0.44385,107.06
-0.4668,-0.36377,-1.7139,1.0322,-0.34888,-0.77002,-103.44
-0.93457,0.70215,2.5293,-0.64746,-0.38574,0.45947,10.516
1.0898,0.46631,1.7949,2.1562,-0.1875,-1.4326,225.62
-1.2148,-2.209,-0.448,-0.05249,0.13586,-0.23059,-349.0
-1.7295,-2.0547,0.57373,1.9336,0.014404,0.25928,-221.25
0.14844,0.29346,0.57666,2.6094,1.5508,-0.36035,214.75
0.034363,0.16064,-0.10901,-0.11963,-0.23645,1.3623,81.812
-0.41919,0.15479,-0.39575,-0.35864,-1.0078,-1.002,-129.38
-0.65283,-0.44629,0.84082,-2.4238,-0.45239,-1.8896,-344.0
-0.53271,1.3145,0.96045,1.5352,0.006546,-0.87256,135.12
-0.84229,1.0234,-0.62744,-0.48901,0.37695,-0.8833,-65.875
2.0684,-0.47754,0.83887,0.45679,-0.18042,-1.8428,86.75
-0.95557,-1.6064,-0.12793,-1.4219,-0.75635,0.20349,-332.5
-0.72266,-0.10907,0.97705,0.039795,0.21143,-0.90479,-103.94
-0.15784,2.0449,0.85156,1.7158,0.42944,0.89404,356.5
0.19641,1.5879,-0.15344,1.8135,-1.0869,-0.38428,231.12
-0.18237,0.92969,-0.40015,-0.51611,1.3154,-0.045868,55.656
-0.58984,1.0654,0.042755,-0.56836,-0.036316,-1.2305,-56.312
-0.93604,-1.1064,0.99121,-0.53076,0.30225,-0.043121,-202.38
1.1494,0.16968,2.0547,0.57959,1.4453,0.20044,238.88
2.2676,-1.0547,-0.58496,0.76074,0.30273,0.49976,180.62
0.85742,1.1309,-0.62939,-0.3562,0.5835,1.3789,244.75
-0.3562,0.10956,2.2012,1.5332,0.001976,-0.4165,87.125
0.31055,0.34253,-0.35352,1.3037,0.78369,1.2725,217.62
0.33252,0.93311,-0.57178,1.4521,1.0654,-0.22278,201.5
1.958,0.35156,1.2822,0.21594,-0.69287,1.8652,350.0
-1.3398,0.13513,-1.4814,-0.28125,-1.3457,-0.32617,-204.0
-0.10669,-1.2295,-0.084167,0.33984,-0.48511,1.748,-20.172
0.729,-0.69238,0.47949,0.53662,-0.57422,-0.65918,-4.1328
-0.60059,0.77979,0.065796,-0.91992,-0.87256,-0.06015,-54.5
