-0.4353,-0.5249,-0.6333,-0.20703,-102.56
0.20398,1.2178,0.28345,-0.9209,75.375
2.5371,-0.41943,0.40039,-1.1338,192.0
0.01133,0.079834,-0.078796,0.67627,0.42285
-0.92822,-0.18481,0.26758,0.59521,-46.594
-0.029938,1.3164,-0.60938,-1.4473,-14.648
1.2354,0.53174,1.1064,-0.25098,196.25
0.68555,0.075684,-0.80615,-0.1416,-16.812
0.68994,-2.1445,0.32031,-1.1699,-4.6602
0.30273,-1.1465,1.6338,-0.75439,113.81
-0.38428,1.084,0.54639,-1.1143,50.156
-0.74463,-1.5713,-0.11926,2.0195,-106.5
-1.1045,-0.91895,0.12512,-0.68066,-102.69
0.43604,-0.71289,-0.89014,0.93896,-63.156
-0.22498,-0.15625,-0.18921,-0.62744,-40.156
0.28052,0.99707,1.4639,1.7588,184.88
-2.9688,-0.92969,0.055206,1.3496,-230.12
-0.20581,-0.19641,-0.5166,-0.74658,-68.062
-0.50928,-0.77344,1.5127,-0.70264,59.594
0.20105,0.96875,0.41602,-1.1924,76.188
-0.14368,-0.22998,-1.5645,0.46655,-145.88
0.64209,0.94238,0.71582,0.15845,138.25
0.97656,-0.59131,0.83691,0.33496,119.75
0.30884,0.021271,1.2383,1.7021,134.12
0.18079,0.61816,1.7324,-0.30542,176.62
0.41602,1.6104,-2.3848,0.073914,-113.06
-0.26196,-0.17419,0.20081,1.1709,-1.8711
1.2373,2.0059,0.79492,1.5781,230.62
0.18994,0.41284,0.2937,2.2285,63.375
-0.14734,0.19434,2.1777,0.96387,182.38
0.26831,0.20007,0.92773,-0.56445,100.12
2.4629,-3.0547,-0.58594,-0.5708,16.625
0.99609,-0.17383,0.17871,0.73633,82.812
0.003582,-0.52783,-1.0703,-0.1947,-108.0
-1.4463,-0.086487,1.2236,-1.2334,-9.4375
0.24622,1.7842,-0.75146,2.0137,26.703
1.0166,-1.4082,1.543,1.7959,160.5
-1.6875,0.23438,-0.74561,-0.24109,-174.25
0.21118,0.88672,0.54541,-0.41821,88.75
-0.15002,1.2715,0.59961,-1.1152,77.562
0.78662,-0.36011,-0.49243,-0.43945,-0.11401
2.5039,-0.34229,1.6826,0.024475,304.75
0.25317,-0.012711,0.60303,1.2871,74.125
-0.88086,0.36133,0.75342,0.52881,15.695
-0.99805,-0.66846,-1.4648,-1.7539,-224.25
0.72559,0.9209,0.19434,-0.40308,97.125
-0.79395,-0.40845,0.35864,-0.073486,-40.688
-0.36914,1.4316,-0.48193,-0.27002,-18.016
0.48096,-0.94336,0.61182,-0.026291,52.062
0.69678,0.10132,0.47314,-2.418,79.75
1.5771,1.2178,2.4258,0.33984,356.75
-1.0244,0.63086,1.5137,1.8545,84.812
-2.2402,0.93652,-0.53955,-1.4434,-177.75
1.4404,0.72559,0.54736,1.0752,177.62
-1.6611,0.62793,0.60352,1.5498,-37.438
-0.57129,0.64062,1.7979,0.57275,134.25
-0.53711,-0.0067635,1.3252,-1.0273,66.938
0.75146,2.1309,1.0537,0.29492,215.62
1.1074,0.60645,-0.29712,-0.69189,70.812
1.708,0.39893,-0.66211,0.9165,83.812
-0.83643,1.3516,0.22888,0.8291,10.938
-0.23682,-2.1367,-0.56689,1.4688,-130.25
-1.582,0.45361,0.39258,0.050232,-63.031
-0.10742,-0.17468,0.37207,-0.81836,13.195
-0.11157,-1.6709,-0.41821,0.74463,-96.625
-0.11249,-0.46777,0.69336,0.19873,34.594
-0.12805,0.5835,0.25635,-0.76123,28.609
-0.14648,-0.040924,-0.62695,1.0068,-58.812
0.6709,-0.10199,-0.5415,1.0684,4.1758
0.10309,-0.17432,-0.87988,-0.27124,-73.312
-0.16223,-1.9736,-0.25244,0.15051,-99.812
-0.53223,0.29736,-0.71387,0.96875,-81.75
0.40991,0.072388,0.46436,0.22583,71.188
0.36621,1.6885,0.64014,0.52051,140.0
0.011719,-1.0146,1.1816,0.61621,67.188
-1.7373,0.81787,0.068176,0.085327,-88.188
0.17871,-0.39355,-1.1191,1.2295,-87.875
-0.63574,-0.38647,-0.65332,0.20837,-111.5
-1.1201,-0.99365,2.5293,-0.75488,93.25
-1.041,-0.41699,2.0352,0.5835,84.438
0.12659,-0.875,0.027344,-1.1504,-24.844
0.60352,-0.3811,0.98877,1.4014,118.75
0.32568,0.54736,2.5859,1.3584,263.75
0.9624,0.14246,0.5083,0.95264,119.88
-1.9219,-0.2323,0.86914,0.646,-68.0
0.3269,0.96973,0.79004,-1.3896,115.19
-0.95068,0.2793,0.75,0.3186,6.5547
-0.99072,0.72607,0.57471,0.15747,3.7988
-0.53076,-0.15942,-0.87695,0.52588,-113.25
0.47363,-0.96826,-0.44922,-0.60303,-40.438
-0.30957,1.2227,0.34448,0.011993,49.094
0.091736,-0.29907,0.087036,-1.9873,-6.6758
-0.44531,0.6958,-1.4385,-0.018768,-127.12
-2.0781,0.10272,-1.2969,0.64941,-247.75
-2.8945,-0.58105,0.2749,1.1924,-195.38
-0.2207,-2.0469,1.4854,-1.333,30.516
-0.97656,-1.9307,0.6709,-1.7998,-88.875
0.34546,1.624,0.91406,-0.25513,155.25
0.29395,-1.1162,0.45166,0.854,24.062
0.24536,-0.31201,0.06134,1.0557,16.969
0.45142,0.17041,2.1426,0.32812,217.5
-0.82471,-0.13403,-0.091797,-0.36987,-72.312
1.1055,0.1936,-0.70166,-0.56787,23.391
0.15125,-0.68945,0.1864,0.90527,6.9453
-0.09845,1.8047,0.28638,1.3428,86.0
-0.19629,2.0137,-1.3115,0.24756,-52.062
0.15186,0.71289,-0.67627,-0.68604,-24.375
0.086975,-0.25854,1.0273,-0.73535,78.938
1.2012,0.31738,-2.334,0.21985,-97.375
1.0684,-0.78223,1.3613,-1.1475,155.75
-0.37061,-0.78467,-1.0898,-1.4053,-151.0
0.20789,0.8501,-0.92041,-0.045044,-32.75
-0.56152,1.874,-0.22913,0.14075,6.7656
-1.7959,-0.45337,-0.42383,-0.33008,-179.25
1.5537,0.82471,-1.4297,0.039795,19.375
0.19373,-0.72266,1.4316,0.64209,111.0
-0.77344,-0.81299,0.55713,0.22363,-35.188
-0.52783,-0.47803,0.76562,-1.1113,4.3242
-0.56055,1.2969,-2.0918,-1.7441,-177.5
0.63818,-0.72754,0.61816,0.21277,72.375
0.20667,-0.078613,-0.055908,-0.12927,6.5586
0.90234,-0.50391,-0.47021,-0.96387,2.25
0.036285,-0.48779,0.25171,0.45752,8.9453
2.3672,1.1543,-1.2705,-0.37769,99.312
-0.44702,0.018387,0.76074,-0.11884,31.766
1.042,1.6191,-0.61084,1.4717,86.062
-0.57568,-0.0010643,0.75928,-1.2178,16.344
1.3604,0.27734,0.059937,-1.3086,103.94
0.39062,0.34058,0.55127,-1.3262,78.5
-0.28296,-0.2439,0.68457,-0.0090561,28.5
-0.95508,-0.69971,0.66895,-0.52832,-38.594
-1.7305,-1.4697,-1.1318,0.65723,-263.5
0.40527,-0.55664,-0.73193,-1.1387,-57.281
-1.6045,0.62549,-0.58643,0.16943,-139.5
0.44556,0.58643,0.18701,-0.049805,67.0
0.95947,-0.41797,-1.1436,1.0293,-36.656
1.7002,0.84717,0.43994,-0.7876,181.75
-0.78271,0.29834,0.15137,0.70703,-28.719
1.498,-1.9307,-0.017227,0.024033,37.656
0.038635,0.29297,0.41333,-0.31714,45.625
0.44971,0.81201,-1.7021,0.7417,-78.062
0.55322,0.19641,0.41187,0.79102,84.062
0.26733,0.17078,-0.5083,1.2871,-11.023
-0.84521,-1.5195,0.55664,1.4209,-58.594
0.75586,-0.7417,-1.5078,2.5879,-84.625
-0.66455,0.74658,1.0117,-1.5889,55.0
0.26929,0.25366,-0.22339,-0.7124,5.5703
-0.39624,1.4111,1.2998,-0.93359,124.12
0.16016,-1.2969,-0.081543,-0.5835,-43.25
-0.11365,-0.98096,-2.459,1.5996,-238.25
-0.40381,-0.33032,0.92139,-1.123,31.062
-1.5908,-0.58691,-2.9414,0.059479,-376.75
-0.27295,0.28125,-0.18213,0.58496,-21.734
0.10651,-1.4346,-1.0898,-0.54248,-135.38
2.1504,-0.72607,1.5068,-1.0049,246.88
0.18945,1.1621,-1.6104,0.61719,-77.312
-0.57861,0.5376,0.19507,-0.077515,-6.4023
-0.83008,1.8037,1.1006,-1.8574,85.875
-0.23694,-1.0459,0.92725,0.28442,25.734
1.7109,-1.4082,0.21436,-2.0137,79.688
-0.94873,1.5215,0.46655,1.7471,33.25
2.2812,-0.44019,1.3457,0.027496,257.75
2.4844,0.65283,1.041,1.1924,290.5
2.4062,-0.60498,0.68066,-0.43896,203.25
1.1846,-0.53467,-0.32788,0.051971,38.094
1.1016,0.84424,2.7227,0.49194,335.75
0.01429,-0.32349,1.0625,0.91113,82.812
-0.24866,-0.22937,-1.6172,0.62646,-156.75
0.51953,0.090454,-1.9434,-0.090515,-122.38
0.85645,-1.3281,-0.030502,0.17737,12.914
-0.55859,0.29541,-0.22546,-0.31201,-49.531
1.5586,0.57959,1.4453,-2.1934,239.0
-1.6211,-0.12103,1.0645,1.0215,-24.812
0.62207,-1.3125,1.082,1.3291,95.25
-0.44507,-2.0762,0.030228,-1.7363,-109.38
-0.44263,0.089417,-2.0684,0.0077286,-200.12
0.43677,0.71484,0.75439,1.0381,123.5
1.7871,0.70068,0.85547,-0.65332,218.12
-0.51807,0.98926,0.84961,0.54688,71.062
0.68848,-0.61035,1.1094,-0.83105,115.5
0.34521,0.96533,0.28394,0.73584,85.062
1.582,0.54443,-0.48682,-1.2588,83.5
2.123,0.18591,0.90332,1.1357,237.0
-0.73828,0.39331,-0.10437,0.18127,-46.25
-1.1816,0.0084457,-0.15454,-0.22266,-97.062
0.41699,0.75732,1.9834,-0.98486,215.62
-0.10156,0.23206,0.22937,-2.043,9.5859
-0.43335,-2.1426,-1.3447,0.93066,-211.75
0.69873,-1.3848,0.96875,0.26514,83.312
-1.1006,0.65234,-0.28711,-0.81641,-83.062
0.50439,0.42651,-0.63623,0.92627,2.0996
1.0283,1.8457,0.096863,-0.92188,139.75
2.377,0.19104,-0.33618,0.3186,147.88
-0.039215,-1.3818,-0.61475,0.065002,-101.31
0.67285,-0.88672,1.4336,-1.1787,130.12
-0.81396,-0.47485,0.85596,-0.60986,-5.7344
-0.62158,1.1328,-1.2734,-0.095642,-111.12
0.89111,-2.1582,0.39185,0.81445,25.047
-0.64502,1.21,0.91797,0.79346,76.688
1.2031,-0.70801,-0.95361,-0.047333,-19.141
0.40308,-1.7324,-1.0518,-0.93555,-123.62
0.068298,1.6475,-0.35596,0.12634,32.781
-0.70508,1.1631,0.052368,-0.60156,-8.2188
-0.13123,-2.0938,-1.4873,-0.43091,-207.5
-0.93945,-1.9756,0.064453,-0.14404,-129.88
0.063171,-0.16296,-2.627,0.24194,-218.38
0.62012,1.7363,0.13318,0.92236,119.44
-0.1449,1.2148,0.4104,0.40576,67.938
-0.26147,1.2451,0.64893,1.8877,88.062
-1.6709,-1.4219,-1.6826,1.2021,-300.75
-1.2686,-0.39917,0.1228,0.50195,-90.562
-0.60547,1.04,-0.66895,1.8262,-53.219
1.2168,0.14771,0.89307,-1.5225,157.5
0.59473,-1.0654,0.25879,-0.61328,23.578
-1.123,-1.0762,-0.93604,2.0449,-183.88
-0.013504,-0.06543,0.78174,-1.1064,56.219
0.4209,-0.64941,-0.32959,-0.076538,-20.547
2.0742,1.1123,1.9639,-0.37012,346.25
-1.1885,-0.81934,-0.92236,0.44165,-186.62
0.045227,-0.62744,1.1807,0.051208,80.0
0.22144,1.668,0.93262,-0.30591,149.25
-1.2275,1.4443,-1.9043,-0.59131,-198.12
0.55176,-0.83691,0.82227,-0.34399,76.688
-1.4951,1.2744,-0.61475,-1.1387,-118.38
-1.1543,1.4375,0.6875,-1.1592,19.516
-0.60449,0.14624,-1.5068,0.62939,-159.75
-0.072876,-0.50391,-0.92871,1.8896,-90.25
0.30347,0.096924,0.86719,0.33105,98.562
0.39771,-0.073303,-0.11145,-1.0332,11.023
-0.49072,-0.47607,1.6641,-0.28271,85.938
0.13379,-0.16003,-2.3535,0.85645,-187.38
-0.81055,0.97852,-1.9473,0.85693,-181.0
0.12231,-0.42944,0.12524,0.54346,6.957
-0.2002,0.68994,0.75684,0.68359,76.125
0.96094,-0.36084,-1.5352,1.5957,-64.312
1.1299,-0.57471,0.43188,0.47363,98.125
-0.32056,0.8877,0.53467,1.7949,61.594
-0.35352,-1.0498,0.6416,-1.1152,-13.484
0.39453,-0.43262,-0.48755,-0.4209,-29.797
-0.070251,0.71973,-0.70654,-0.28711,-40.312
-0.17603,1.5908,0.51318,2.0469,95.562
2.6387,0.98535,-0.056305,1.8916,225.12
-0.61133,1.4971,-0.076233,-0.24072,1.0439
-1.0928,1.96,0.12512,-1.3799,-5.957
0.9585,0.27271,0.018784,-1.2822,72.062
0.0052452,-0.59961,-1.5947,0.046967,-152.75
-0.26929,-0.26221,0.076355,-1.7227,-30.422
-1.5781,-0.63281,-1.6182,-0.22839,-269.0
0.50928,-1.1357,1.2744,-0.61621,99.625
1.6338,0.30176,0.86035,-0.29932,195.75
-0.53516,0.84766,-2.1719,-0.090515,-189.62
0.26147,-0.69141,0.53076,0.5835,41.625
-0.71143,0.59766,1.5361,0.11713,98.812
0.72607,0.0092926,-0.57373,1.4922,11.344
-0.62842,-2.1914,0.79395,-0.040985,-54.219
1.2432,2.998,-0.26831,-0.94922,164.12
-1.1045,0.36548,-0.95996,0.53564,-142.38
1.0234,-1.1943,1.7441,0.67969,179.5
-0.49658,0.92822,0.64453,-1.1533,44.812
2.2715,1.4893,0.50537,-0.4043,251.62
1.1934,-0.24194,-2.2441,-0.085938,-111.31
1.2871,-0.57568,1.3789,0.21692,186.75
0.8125,0.40918,-0.7915,-0.023758,5.4844
0.31274,0.68555,0.084839,0.065735,53.156
-0.23645,1.3623,0.16064,-0.11963,43.125
-0.61719,-0.30688,-0.30688,0.69873,-76.125
-1.1689,1.1182,0.2262,-0.15015,-25.812
-0.69971,0.035278,1.9648,0.21399,116.38
-0.8877,-0.771,0.80225,0.96484,-17.656
-1.4902,-0.08075,-1.3408,-0.69873,-223.0
-1.0264,0.011597,0.26978,0.024643,-49.406
0.40869,0.9165,0.10413,-2.9355,54.281
0.61621,-0.26245,-0.83887,-0.70361,-38.938
-0.37329,-0.11938,-0.56006,-0.24414,-78.25
-0.064331,-1.7695,-1.6279,-1.2129,-207.25
0.23877,-0.1842,-0.38135,0.96436,-16.344
1.3691,1.1992,1.9121,0.30835,298.5
0.93262,1.499,-0.28076,0.072388,94.562
-0.81836,1.5635,-0.35132,1.5322,-25.203
-0.45776,0.33667,-1.0752,1.0469,-104.81
0.75977,-0.45068,0.1311,-0.23596,47.75
0.01049,0.22302,0.71826,-1.4004,61.125
-0.92578,1.0693,-0.84326,-0.057495,-98.812
-2.3848,-0.96338,-0.63525,-0.18115,-255.25
1.1035,-0.23071,2.7031,1.4424,302.0
2.2109,0.041687,-0.13,1.1348,152.38
-0.54736,1.335,-1.1064,-1.251,-90.875
1.0127,-2.1328,0.28101,-0.1582,20.328
0.51758,0.33423,1.0879,-0.25684,137.25
0.69531,-2.3789,-0.42871,-0.63623,-72.062
0.14087,-1.1191,-0.48877,-1.7686,-78.375
0.76807,-0.97559,0.59814,-0.52637,67.562
-0.6665,0.70557,-0.74707,0.54834,-82.0
-0.96631,0.23633,-0.34839,-0.30713,-90.5
-1.1963,0.27441,0.94971,-2.4297,-8.2266
0.88477,0.71826,0.15515,-1.1143,94.5
-1.9912,0.94189,-0.03244,1.124,-104.94
0.38647,0.011879,1.9834,1.3594,199.5
0.9873,0.28638,-1.2119,1.1172,-15.641
-1.6836,-0.20923,-0.56201,-0.80566,-176.75
0.90527,-1.7559,1.584,0.60156,138.0
-1.9609,0.43994,0.37573,0.038727,-91.688
-0.32568,0.5708,-0.28979,-0.70264,-30.906
1.1025,-0.88135,0.9375,-0.96094,120.44
1.5537,0.81885,1.0059,0.38501,223.5
2.1934,0.77051,0.42871,0.95557,221.88
-0.63428,1.2881,-0.92725,1.1289,-71.625
-1.0742,0.78564,-0.32983,1.0205,-70.938
0.85791,-2.3164,-1.1992,-0.82812,-123.44
0.6543,0.7959,-0.71777,0.28979,15.414
0.18213,1.3467,-0.43188,-0.36792,21.594
1.1396,-0.15137,0.92773,-0.44727,150.0
1.167,-0.42627,-0.172,-0.35986,51.5
0.71582,0.53857,0.73096,2.3945,142.0
0.71191,-2.3145,0.66895,-1.8174,16.688
0.051605,0.56152,0.024216,-1.0566,19.703
0.68164,0.20337,-0.78711,0.9624,-5.4883
-0.15125,-0.67627,1.4844,0.25659,90.75
-1.1201,0.47754,3.1035,1.4893,203.12
-0.75879,0.74951,0.51367,0.62256,18.25
1.3105,1.5352,0.38037,0.86475,181.5
-0.10699,0.59131,-0.13806,1.9424,11.219
0.57715,-0.79688,-2.4707,-0.203,-193.38
0.083008,-0.18225,-0.16284,1.1182,-8.3203
-0.45093,-0.92432,0.46118,0.29395,-23.891
0.87842,0.34741,-0.4519,-1.5713,28.422
-0.33936,0.28296,1.1201,-0.041351,78.75
0.70898,-0.60205,1.3447,0.16223,141.88
-0.16809,0.43213,0.27222,1.2715,32.156
0.44995,-0.95654,1.3496,-0.82959,106.75
-0.37158,-0.39282,-1.1934,-1.7764,-148.0
1.2705,-0.98779,-0.54688,0.32764,11.695
-1.626,-0.0019855,-0.026917,2.332,-105.19
0.31445,-0.060394,0.78418,0.15173,86.062
-0.56348,-0.14404,-1.3076,-1.2217,-159.62
-0.57617,0.52734,0.14001,-1.3408,-17.578
-1.0869,0.38989,0.026215,1.3213,-54.344
-2.0566,-0.070862,-0.84082,0.14502,-216.62
-0.68945,0.7124,-0.38745,-1.4102,-63.375
-0.052521,-0.98438,-1.1289,-0.62646,-134.75
-1.0586,-0.0029449,0.26318,-2.1816,-63.938
-0.006855,0.54492,-0.49683,1.1182,-17.328
0.31201,-0.73486,0.44019,2.418,45.469
0.85107,0.12585,1.3682,1.2236,184.38
-0.080627,-1.7764,-0.095459,-0.83301,-79.188
0.78467,-1.0996,-0.35156,-1.6025,-19.984
-0.7915,2.3184,1.0264,-1.1816,103.62
-1.1846,-1.1426,0.17114,1.6045,-100.69
-0.43506,-0.7085,0.63916,-1.4775,-9.4922
-0.10797,0.55762,0.91846,0.14014,88.75
1.3301,0.17847,1.8232,0.24158,252.75
0.10266,-0.12744,-0.21997,-0.29785,-16.969
0.4375,-1.0771,0.72607,-0.39062,52.062
-1.0195,0.19482,0.46021,0.20642,-25.875
-0.20239,0.67725,0.20398,-1.1279,20.375
-0.63916,0.68555,-0.82812,-0.15625,-91.062
-1.2539,0.60742,0.98828,0.48022,17.172
-1.8193,-1.1719,1.0977,1.8682,-68.062
-1.3271,-0.16541,1.7842,-0.50098,46.531
-0.96777,-0.14966,1.1875,-0.30322,23.812
0.24963,0.025665,-0.34961,-0.14722,-11.336
-0.3667,-0.12299,1.252,-0.34692,72.25
-0.77051,0.57129,0.38013,1.5205,4.6758
0.48169,-1.4141,-0.050446,-0.85596,-23.391
0.61523,-1.6982,0.36011,-2.1348,3.9082
0.77393,1.3467,0.03302,-0.0074806,103.81
0.96631,-0.16309,-0.75098,1.5684,8.0156
0.62305,-1.0156,0.42139,1.6367,52.219
2.6484,0.34741,0.63623,0.45386,254.0
-0.61328,1.1963,-1.2695,-0.33887,-109.25
0.51025,1.1328,-1.4648,0.79297,-42.688
0.6875,-0.19055,-0.56006,0.47925,-2.2402
0.60498,1.0684,-1.2256,0.25537,-21.078
1.0869,0.14258,0.55957,0.67139,131.5
0.15808,-2.0254,-0.2832,0.033447,-82.188
2.0703,1.2363,0.16638,0.85449,206.88
0.34668,0.73145,-0.52393,0.69678,9.7031
1.1504,0.038422,-0.31836,0.61426,59.094
1.3828,-0.44653,-1.0801,0.46362,-5.3867
-2.4863,-0.26611,-1.8398,-0.58545,-340.5
1.0957,-0.68555,0.29541,0.62842,81.375
-1.1914,0.47388,1.8662,0.65674,90.812
-1.3359,0.054321,-0.46216,1.626,-122.56
-0.4978,0.39917,-0.91162,0.35376,-95.375
0.97021,-0.85547,-0.39478,-0.90137,1.4766
0.094299,2.332,0.93994,-0.23779,164.12
0.63721,0.49854,-1.1758,-0.42627,-37.781
0.65479,0.0075378,0.78369,-1.0146,106.5
-0.33472,2.0762,-0.78857,-0.81348,-21.578
0.26196,0.33569,-1.8213,0.77734,-117.44
-1.1025,-0.020874,0.1322,-1.3584,-74.375
0.29028,0.96533,-0.54688,-1.4932,0.76074
-0.22852,-0.37646,0.22034,-0.1593,-11.594
1.0381,-1.7666,0.75879,-0.81982,71.188
0.38184,-0.01622,0.198,1.7637,51.75
-0.074341,1.3096,0.19348,-0.18457,55.156
-1.5312,0.0062714,-0.85156,1.1504,-172.88
0.41455,-1.9873,-0.38525,-1.082,-76.938
0.40796,-0.43115,0.78271,0.55078,81.812
-0.42163,0.52637,-0.70215,-1.5479,-77.812
-0.29883,-0.47656,-1.4307,-0.35815,-158.38
0.071594,-0.85596,0.83057,-0.47754,42.125
-0.27832,-0.41748,-0.92578,1.6387,-102.75
-0.088623,-0.72949,1.0713,1.0752,63.031
-1.1934,1.1953,-0.32495,1.4766,-62.406
-0.31909,-0.40796,-0.36157,-0.66016,-70.0
-0.75098,-1.0908,0.41602,0.89551,-51.531
1.7441,0.21741,0.63916,-0.026428,183.5
-0.16516,-1.5381,-0.64111,1.5361,-110.31
-0.74707,1.1035,0.20483,0.9873,7.4258
1.0928,0.10095,-1.5674,0.59961,-46.812
0.95166,0.59814,2.4043,-0.080505,287.5
-1.5615,1.4639,-0.72852,0.9126,-115.56
0.72754,0.19519,-0.65234,1.4092,10.914
0.017654,0.2428,0.46313,-0.81592,44.031
0.69287,0.84961,0.14307,0.58252,93.062
-1.4766,0.79248,-0.75049,1.0576,-133.88
0.92334,1.0117,0.53125,1.4248,151.5
-0.034943,1.3555,-0.3894,-0.90723,7.3906
0.4231,-0.87305,0.33691,-0.95215,22.875
-0.54443,0.31079,1.2461,1.0479,81.312
-1.4033,1.8154,1.4775,1.292,93.25
0.1416,-0.24597,0.1593,-0.95312,9.9219
0.94971,0.54834,-0.087463,-0.059418,78.375
1.0557,1.0381,2.6426,2.2031,341.25
1.4912,0.98584,0.20789,-0.30054,155.0
-0.52588,-0.83252,-0.29004,-1.0029,-95.062
-1.2295,-2.1719,0.070129,2.7578,-142.0
0.24585,0.60693,-0.13965,-1.418,19.516
0.49243,0.49951,-0.40576,0.32788,19.906
0.177,-0.043518,0.55029,0.68311,60.219
-0.48462,2.1133,0.11316,1.2275,54.469
1.2373,-2.3047,1.2998,-0.54443,113.0
1.751,-0.66943,0.89648,-0.084656,174.62
-0.058716,-0.83691,1.1396,0.44653,64.0
0.54443,0.020187,-1.7021,-0.31201,-104.0
-0.70557,0.22656,0.18652,1.9688,-16.453
-0.52197,1.9023,-0.80957,1.9189,-28.75
-0.10315,1.0977,-0.39038,-0.51904,-4.4531
1.4805,-0.34399,-0.85352,-0.11072,20.984
0.79297,0.78369,0.98486,0.56885,167.75
-1.3955,-0.057404,0.50684,-0.70801,-61.812
0.0078812,-0.24072,0.25708,-0.32568,11.984
-0.048004,-0.87891,2.3906,-0.56738,162.25
-0.15576,-0.24915,0.24475,-0.32324,-0.87354
-1.2168,-1.6006,-1.3887,0.15942,-255.88
2.6133,1.8154,0.03714,-0.46411,247.75
-2.5039,-1.1855,0.23743,-0.10022,-198.38
-0.41943,-0.11896,-1.1182,0.1366,-126.0
-0.39282,1.2188,-0.44727,1.1074,-17.203
-0.55762,0.45825,-1.1885,0.56104,-119.44
-0.12366,0.34985,-0.36914,0.61621,-24.234
-0.31836,2.0449,0.39062,-1.6074,72.562
-0.040192,0.50684,-0.95459,-0.50195,-67.25
-1.7705,0.46362,0.51221,0.51855,-63.656
-0.85059,-1.665,-0.3877,1.4541,-142.38
0.89551,-0.8042,0.62939,-0.63135,84.562
-0.71338,-0.16174,-0.039307,0.24463,-57.938
-0.69092,-1.3027,-1.3379,-0.93506,-209.75
-0.70996,-0.55518,-0.72021,1.0918,-123.62
