2.084,-1.6562,-0.66943,-2.5195,-0.2688,-0.53369,1.0488,0.20105,1.3467,0.68701,0.053467,0.31787,0.95947,0.9292,-51.469
2.7695,-1.5898,0.62842,0.54932,-0.91699,0.22839,-1.7373,2.2559,0.39966,0.70947,-0.41382,1.4834,-1.7881,-0.24536,6.9688
0.50293,1.5254,-1.2529,1.3467,-0.35669,0.13586,0.46924,-0.12988,-0.41895,3.293,-0.60303,-0.15088,-0.59277,-0.33936,106.75
-1.623,-0.23645,1.7461,0.063965,1.458,-0.64844,0.42383,0.26953,-0.55811,0.69043,-0.56104,-3.1348,0.5376,0.21729,33.75
0.64551,0.66895,0.67188,0.38428,-0.99463,0.019379,-0.97461,0.24951,0.015182,-1.2695,1.0293,-0.25269,-1.1826,0.79688,-78.688
-0.52002,0.49634,-0.72217,-0.57861,-0.76025,0.18848,0.87012,-0.8667,-1.4551,0.22632,-0.26562,-1.1807,0.69336,-0.90527,-143.38
0.74072,-0.427,0.1377,-0.59473,-1.376,0.67773,0.69824,-1.0068,0.354,-0.74463,0.30542,2.0723,0.93994,1.0791,34.062
0.25635,2.0078,0.27246,-0.7373,-0.88672,1.1191,-0.75488,0.19519,0.82666,-1.0449,-1.3105,-0.13684,-0.079773,-0.16174,71.438
-1.3643,0.26196,0.69092,-0.024597,0.64844,-1.7754,-0.90576,-0.59521,-0.025589,-0.9292,-1.2402,0.48267,1.4121,0.70312,-116.0
-0.079468,0.54053,-1.0449,0.014839,-0.20898,0.39722,0.061462,0.77197,-0.2981,-0.048615,0.29663,-0.58496,0.038147,1.125,97.75
-0.38965,1.6846,-0.31201,-0.1897,0.2832,1.5693,0.41113,-1.1836,0.37598,0.25439,0.09021,0.071472,0.68799,0.54297,229.62
-0.78711,-0.49023,0.24121,-1.6699,-0.30688,3.0762,1.0518,-0.57471,-0.48486,-0.29419,-0.80127,-2.1113,0.36743,-0.46045,103.0
-0.54639,-1.8252,0.45508,0.77295,-0.077271,-0.097595,-1.4072,2.375,-0.32861,0.17322,-0.39502,-0.36108,-0.68311,-0.076172,-8.3906
-0.93896,-0.604,-0.87109,-0.23486,1.5127,-1.0479,0.97705,1.251,0.023727,0.37915,-0.067505,-0.94482,0.72021,1.3232,121.0
0.69727,-0.077515,0.29834,-0.10144,-1.5322,-1.3486,-0.17676,0.47803,0.015511,0.72021,-0.018997,1.5059,1.0293,-1.9229,-161.0
-2.1738,2.4609,1.3535,-0.22668,0.73096,-0.37915,-0.58838,-0.60254,-1.0518,0.40796,0.18262,-0.82275,0.77393,0.21594,9.3828
-1.418,0.3772,0.87207,1.4404,-0.59131,0.72852,-0.092468,-0.71191,-1.0586,-2.002,-0.22705,1.1953,1.0234,-1.96,35.625
-0.030502,-0.16443,1.4541,-1.6025,0.021774,0.051727,1.0234,-0.22583,0.56787,-1.8291,-0.67627,-0.22327,0.049744,-2.2422,-123.94
1.4736,1.9785,-1.2705,-0.26587,0.54541,1.9551,0.52197,-1.0996,-0.69189,0.96436,-0.96973,-0.18298,-1.5293,0.59082,154.75
1.2764,-0.91162,0.0077744,-1.1787,-0.073181,-0.51514,1.0234,-0.49512,-0.6543,-0.33423,-0.41821,0.39331,-0.12122,-0.77783,-176.88
-0.062927,0.65479,0.9751,-0.45459,0.55469,0.33081,-0.9043,1.0469,-0.34961,0.25806,-0.76709,0.0047379,-0.37939,-0.49316,58.656
0.87939,-0.18298,-1.2441,0.63672,0.4646,0.039307,0.56543,-0.35986,0.65479,0.27441,1.1904,0.47046,-0.29126,-0.28271,79.562
0.001976,0.069336,0.8623,-1.6953,0.82031,1.5332,-0.4165,0.81738,0.10956,-1.4268,2.2012,1.2188,0.9541,-0.3562,212.38
-2.1523,0.47827,-0.33765,-0.79834,-0.73242,0.28711,-0.23865,-0.55322,0.89307,1.5625,0.74609,1.8066,2.1504,-0.96045,27.844
-0.45874,-1.1152,0.017273,0.13074,0.75977,-0.27856,0.87891,-1.0684,0.028015,0.1416,0.35376,0.17627,-2.041,-0.17944,-184.75
0.8125,-0.30933,-0.48438,-1.5176,1.5693,-0.023758,0.40918,-0.58545,-0.7915,-0.95166,0.92871,-0.44434,-0.87646,0.11292,-109.56
-0.98779,-0.98682,0.62695,-0.048767,-0.98877,-0.14722,0.34741,2.2402,-0.14539,0.022354,1.415,-0.15332,0.47632,1.8418,106.38
0.031403,-1.1211,0.70947,0.019455,-0.13855,1.6074,-0.20483,-0.42383,0.74365,-1.2168,-0.33521,1.0469,-0.30518,-1.3408,50.656
-2.291,-1.3125,-1.834,0.41772,-0.19531,-0.23694,0.45435,1.6113,0.43237,0.087891,0.54395,1.1436,-0.35254,0.82178,12.742
-0.44482,1.3945,-1.1758,0.17053,-0.69873,-0.4519,-0.82324,1.6279,0.76514,0.33252,0.87842,0.55518,2.25,1.3662,240.12
-0.18835,-2.3633,1.5322,0.55176,-0.38037,-0.76074,-0.36084,-0.4209,-0.81885,0.047852,0.057251,-0.044891,0.7002,0.15076,-153.75
-0.75781,-0.4751,-0.21643,-0.21265,-0.60693,0.56738,0.84912,0.89404,0.40527,0.50781,2.0742,2.0215,-1.8408,0.050018,-8.25
0.56299,1.5996,0.67334,0.30518,-0.40015,-0.10742,-0.54639,-0.58301,-0.8584,-0.11365,-2.1035,0.20068,1.4053,-0.67334,44.875
1.8691,0.55811,1.8564,-0.48169,0.32446,0.41968,0.52002,-1.8037,-1.373,0.045502,-0.0055618,0.84473,-2.3926,1.1787,-116.44
-0.11517,1.6768,-1.5654,-0.60107,0.82275,-1.1826,0.37524,0.33521,-0.051514,0.19299,-0.59082,-0.95605,0.1803,1.2451,5.6797
0.7876,-0.4978,-1.3086,-0.050903,0.22302,-0.77686,-0.7002,-0.47192,-0.26733,0.96826,-0.91016,0.32959,0.27759,0.39502,-111.12
0.17078,-1.167,1.2373,1.5498,-0.91309,-0.61084,1.9805,-0.91357,0.73779,0.83887,-0.49268,-1.1875,0.41064,1.1025,57.312
0.74561,-1.1562,0.34009,-0.0071602,-1.2568,-0.40576,-0.2356,-0.19397,-0.12006,-0.875,0.33398,0.61084,-1.1104,0.57031,-225.12
-0.07782,0.34766,0.35229,0.9248,0.73877,-1.3848,-1.0225,-0.47412,0.39331,-0.15125,-1.1836,-0.99023,1.1592,-0.2915,-23.328
-0.55127,0.16077,0.22668,1.4453,-0.14868,0.55322,-1.1816,0.24719,0.90723,2.3809,0.39087,1.7373,-2.4219,-0.10736,25.281
0.18347,-1.2207,0.75098,0.52881,0.46875,0.23193,-2.4102,0.23767,0.45874,2.3223,-0.29443,0.14441,-0.54834,0.5542,-1.793
1.5791,0.87354,1.9561,0.42163,0.20349,0.51123,-0.95508,-0.32446,-0.72656,-1.293,1.6543,-0.037994,0.63916,-0.56738,125.12
-0.45361,0.41772,-0.29443,1.0781,-0.39795,1.2305,-2.4707,0.12146,-1.9326,-0.53809,0.39233,-1.5283,-0.1203,0.31714,-21.422
-0.22729,0.30542,-0.40625,-0.1344,-0.77979,1.5752,-1.2607,0.81348,1.5996,0.81055,0.70605,0.12708,0.20203,-0.59229,155.25
-0.042175,-0.095581,0.52881,-0.12585,0.21667,0.73926,0.31812,0.57471,0.29907,0.67188,0.27612,-1.2334,-0.39795,1.1895,143.5
1.3115,-1.125,1.2529,0.48779,-1.2344,0.74902,-0.18604,-1.7656,-1.5967,-1.5527,-0.15588,-1.8516,-0.625,2.4512,-153.25
-1.1045,2.6973,0.31152,0.64551,0.43799,0.53564,0.36548,-0.2627,-0.95996,0.017975,1.0547,-0.29126,1.2939,-0.33423,242.62
1.2666,-0.034821,-0.84717,0.28345,0.026413,0.21289,0.64258,1.2998,-0.51953,-1.8652,0.41064,-0.036285,-0.74854,0.47363,96.062
-0.43408,0.4231,-0.67676,2.248,-0.53027,-1.915,-1.1475,-0.19434,-0.081116,-1.2822,0.059692,-1.8184,0.52148,1.1191,-120.88
-0.43872,-0.3208,0.078003,-0.91895,-1.04,0.40186,-0.42871,-0.36133,1.0195,-0.29199,1.04,1.1953,-1.167,0.61035,-157.38
1.5352,1.1846,-0.31982,-1.1338,-0.46216,-0.86377,-2.0938,0.054321,0.39209,-0.53857,0.86768,1.626,-1.3359,1.4297,-203.88
-0.46948,0.23352,0.51904,-1.5186,0.90381,-0.59424,-0.3313,-0.74268,1.0693,0.54834,1.4102,1.8477,-1.6475,-0.010483,-184.62
-0.30469,0.22729,1.2969,-0.079346,0.21448,0.62061,0.6792,-0.096375,-0.85938,-0.35376,1.2832,-0.25781,1.2373,-0.10358,158.75
-1.3418,-1.417,0.24963,-0.37695,0.53516,-1.4219,-0.054016,0.45703,0.45874,-0.80127,0.82373,2.6602,0.22949,-1.2607,-158.75
-1.2705,-0.10437,1.7754,-1.4795,0.13965,1.1543,1.4893,0.065002,0.28125,0.4502,-1.7441,-0.84375,0.81348,0.15686,140.88
0.19397,-0.14282,-1.0723,-0.19727,-0.6582,0.0081177,-0.88379,0.016037,-0.85498,0.43921,-0.23535,0.46118,-0.2207,-2.0312,-203.88
-0.024765,-1.7207,-0.040588,-0.41846,0.11584,0.078125,0.06604,-1.0791,0.31958,-0.5542,-1.249,2.4141,0.16125,0.065125,-94.875
0.91406,-1.7324,-0.42651,-1.0029,0.78564,0.34009,1.4238,1.9092,0.60547,-0.42065,-0.625,1.4658,-1.6641,0.14001,85.5
1.0654,-0.10669,-1.2295,1.748,-0.48511,0.22498,-0.089417,0.33984,-0.45386,-0.084167,-1.7451,-1.3408,0.25415,0.0055847,98.188
0.22656,0.33643,-0.37451,-0.48022,-0.59277,1.2979,0.18042,-0.023392,-0.81396,0.015121,-0.62695,-1.1016,-2.3828,1.207,-88.125
-0.5,0.34399,0.51416,1.127,0.076782,0.60352,-0.36426,-0.41919,-2.3613,2.002,-1.4521,-0.84082,0.13245,-0.84277,12.992
0.10162,-0.1059,-0.48535,-1.0156,0.18079,0.95508,-1.3438,-1.4502,-0.009201,0.80859,0.59473,-0.50195,-0.70996,-0.76221,-184.0
-0.80029,-0.48755,1.5068,0.054871,-0.041565,0.80176,1.6729,0.55127,-0.038391,0.90283,0.36353,-0.22766,-1.6338,-0.58301,53.562
0.67676,-0.081604,-0.5127,-0.68262,0.30713,-0.58105,0.30298,-0.3772,-1.4121,1.1396,-0.68359,-0.44824,-0.56934,0.19897,-162.0
0.27051,-0.29932,1.1396,0.53467,-1.9482,0.1582,1.1973,1.1602,0.3833,0.99463,0.30249,-0.51318,-1.251,0.29419,2.0527
-0.32129,-0.97461,-0.14819,-0.30786,1.2217,-0.13855,1.5596,-0.99268,0.085693,1.0693,-1.877,-0.19263,-0.46826,-0.30298,-31.172
0.12976,-1.1924,-0.22144,-0.40723,-1.0527,-0.012543,0.30737,0.49805,-0.0062752,0.20105,-0.99072,0.72607,0.57471,0.15747,-47.438
0.97803,-2.207,0.64062,-0.41211,-1.2168,0.49146,0.34741,-0.17078,-1.1406,-0.14172,1.7969,0.77246,0.6665,-0.12231,-89.25
-0.85107,0.061798,0.78857,0.041077,-1.707,-1.2227,0.87939,1.1318,-0.69385,0.066589,1.207,-0.41675,-2.0039,-0.35645,-295.5
-1.373,0.12573,1.0713,-0.68994,-0.5874,1.9248,0.63721,-0.70752,0.020157,1.8135,0.024551,-0.62842,0.40625,-1.2793,73.312
-0.6958,0.95703,1.0898,1.6348,0.45801,0.31592,0.6377,-0.40698,0.54785,1.3564,-0.18909,0.056122,0.35132,-0.4043,249.25
-0.81152,1.6787,0.1582,-1.959,0.048492,-0.10242,0.94824,-0.094727,-0.10553,0.51367,0.27637,-1.5957,-0.12634,-0.53174,-100.06
0.21631,1.8184,0.21619,-0.10004,-1.3223,-0.76807,-0.14783,-0.50439,0.69629,1.1094,0.028351,0.35132,1.6035,1.3125,52.875
1.0264,-0.11884,1.4756,0.14246,0.028946,0.6792,-1.748,-0.71338,0.20752,-1.5957,-1.9961,-0.16772,-0.70996,1.0127,-29.062
-2.0312,-0.12854,-0.73779,0.81934,-0.22913,0.49976,0.6084,1.874,1.0654,-0.79785,-0.28882,0.14075,-0.56152,0.4397,170.62
-0.60938,-0.60547,0.68945,1.6357,2.6621,0.11542,-0.22546,-0.73975,1.6064,-0.32568,1.6104,0.55908,-1.8213,0.81348,183.75
-0.75488,-0.1499,-0.57861,0.21167,-0.64648,-0.53516,-0.67041,0.029739,1.5117,2.168,1.374,-1.374,0.24524,0.073547,-66.062
-1.3262,-0.84033,-0.048157,0.8916,0.80762,-0.86279,-0.45874,-0.77783,-2.2949,-1.3857,0.99561,2.1035,-0.53125,-0.25171,-207.38
-0.42578,0.16992,0.36865,0.62451,0.58936,1.4883,-0.53271,-0.021286,0.44019,1.3916,-0.29272,2.6836,-0.90137,0.33105,226.88
0.99707,-1.668,0.19714,-0.38403,-2.3594,0.57422,0.27417,-1.2109,0.80957,0.83838,0.021774,0.74658,-0.014618,-0.29614,-190.88
1.5576,0.53223,0.50488,-0.67236,0.23816,-0.032562,1.1465,-1.2949,-0.71191,0.25781,-1.0605,-0.086792,-0.9585,-1.2725,-125.75
-0.39038,-1.3643,0.35815,1.8838,-0.47705,1.0977,-1.1123,0.68701,-2.2812,-0.32935,0.0069237,0.19141,0.6958,-0.92334,80.0
0.43579,-0.6875,0.96484,-0.46802,0.43628,-0.33813,-0.0057831,-0.56104,0.82178,-0.5708,0.67969,1.748,1.2031,-0.9541,28.734
-0.9917,-1.0156,0.60889,0.89209,-1.0762,1.3506,1.0117,-0.77686,-1.4316,0.31299,0.25757,0.2196,-0.17554,-0.042725,4.1328
0.70459,0.37085,0.13562,-1.9199,-0.78857,1.5684,0.75635,0.90967,-0.34033,-0.54492,-0.94971,1.3545,-0.68799,1.7471,109.38
0.49658,-0.89795,1.5059,1.8906,-0.16882,-0.66699,-1.04,-0.21863,-0.1687,-0.17676,-0.29102,-1.6748,-0.079895,1.7148,4.4297
-0.3999,0.81104,-0.99365,0.42017,-0.85645,0.26929,-1.1836,0.097656,-0.39771,0.65479,-0.38281,-1.793,-1.2646,-0.12372,-162.12
-1.0957,0.62939,0.51514,-0.3291,1.3281,-0.33765,1.5342,-1.1992,-1.2051,-0.4353,0.093567,-2.1152,0.61084,0.060547,-9.125
-0.84033,-0.47803,1.3506,-1.0361,-0.62695,0.17883,0.52734,-0.6416,-0.71777,-0.20703,0.93652,-0.90869,0.074768,1.0752,-127.81
-0.53027,1.7822,0.17017,-0.302,-0.43164,-0.44678,-0.18005,0.49683,0.8335,0.47729,-1.8701,0.53271,1.1514,1.7422,152.25
1.8945,-1.6797,-0.083923,1.7441,-0.11188,-0.48828,0.38794,-1.0596,-0.96094,1.6514,0.13013,0.90723,2.0156,0.16833,122.69
0.323,2.0566,0.020798,-0.72803,-0.18286,-0.25244,1.625,1.375,0.12268,0.61914,-0.48267,-0.79932,-0.646,-0.95312,84.125
0.41846,0.26611,0.26831,0.84229,-0.26611,1.0156,-0.87598,-0.014465,0.15503,-0.81934,-0.8291,0.038696,2.666,0.53076,307.5
0.76465,0.33398,-0.28149,-1.248,0.67334,-1.9971,0.35889,0.020981,0.53027,-0.54102,0.092102,-0.61328,-0.31201,-0.0069504,-206.62
-0.12024,0.18323,0.61963,0.46411,-1.291,-0.45483,-1.002,-1.2725,0.40381,0.23303,-0.39575,0.7666,-2.1094,0.82031,-295.75
0.20935,-0.96484,-0.08551,-0.39038,-0.58057,2.0195,-0.13989,-0.6123,1.418,0.11597,-1.0391,-1.2461,2.9297,-0.24561,266.25
0.44482,-0.18262,-0.98975,-0.035004,-0.81104,-0.82568,0.55078,-1.1143,0.40796,-0.49683,0.78271,0.21277,0.25854,-0.43115,-181.5
0.5542,-0.93457,-0.9624,1.5928,-1.8252,0.80566,0.87695,0.50781,1.5693,-0.40918,-0.27319,1.7725,-0.8252,-0.36401,101.25
-1.1855,-0.032684,-0.1322,-1.7549,-0.65381,0.74707,1.042,1.4395,-0.12866,-0.92236,-0.12054,0.71533,0.24426,-1.8867,-27.078
0.59863,-0.64111,0.3252,-0.20605,1.6035,-0.3689,0.53223,1.9141,-1.5059,1.0537,1.1543,-0.44897,0.59912,1.2939,234.5
-0.16724,-1.2393,-0.26929,0.66406,0.55371,-0.17285,-1.2168,1.2568,-2.1504,-0.84229,0.019073,-0.52881,1.0342,-0.032562,14.172
0.32202,0.84863,0.40405,-1.0264,-0.66943,-0.95703,-0.18408,-0.087891,1.6709,-1.5508,-0.98047,2.2715,-2.0254,0.030792,-232.0
1.5244,2.4219,1.3623,0.18909,1.582,-0.0052261,-0.2251,1.2119,1.6738,-0.98145,1.5117,0.32593,0.081848,-0.94629,370.25
1.0439,1.5791,-0.30957,-1.0742,0.81689,1.4775,0.30835,-0.23535,-0.30469,-0.063782,-0.15479,-0.22485,-0.17346,0.49707,198.62
-0.28491,2.0977,-0.13806,0.59131,-0.10699,-0.1062,0.13953,1.9424,0.29736,0.45728,-1.626,0.094604,-1.7471,-2.5059,43.469
0.3269,0.55615,-0.043518,0.99219,0.041595,-0.47363,0.1344,1.6152,0.13757,-1.0068,1.3535,-2.4902,-1.5859,-0.7959,-8.6875
-0.70264,0.90234,0.38354,-0.87793,-1.3193,0.017639,0.14819,-0.15723,1.0527,-0.12274,-0.71826,0.33643,-0.52441,-0.61523,-140.5
-0.74512,1.7754,-0.042664,1.0225,-1.2451,0.077942,-0.9458,-0.76807,0.38696,-0.20068,-1.7686,-1.1035,-0.78906,0.19312,-106.44
-0.55176,-0.32178,0.64844,0.097778,1.0205,-2.2715,-1.6191,1.6533,-0.11957,-0.99561,-0.28369,-1.5898,0.88672,0.87695,-81.125
1.7803,1.0801,0.12067,-0.037445,-0.80713,1.4863,0.86523,2.4863,-0.2063,-0.91357,-0.53223,-1.3379,-0.74268,-0.55713,268.5
-0.87646,-0.80566,0.026352,0.90283,-3.043,-0.2373,0.44971,-0.050385,-0.95508,1.3643,-0.79248,0.96338,-1.5723,1.7842,-258.75
0.88818,0.13367,-1.6963,0.35864,1.1572,0.87598,-1.1211,1.1494,-1.7949,0.17102,0.31323,-1.1299,0.66846,0.66748,203.0
0.63867,0.48145,-0.38428,0.87354,-1.5391,-0.14294,-0.4375,-1.5117,-0.42627,1.2129,0.40381,-0.35547,-1.1885,-0.60059,-248.88
-0.41138,1.3262,-1.2871,-1.3975,-0.5835,1.1543,-0.46313,1.0381,1.2002,-0.093628,-0.45117,-2.832,-1.5195,0.55176,-35.781
0.54785,0.97412,0.11298,-0.93213,-0.96533,1.0176,1.4102,0.42236,-0.72217,-0.11328,1.0576,-0.062225,-0.90723,0.30396,39.969
-2.7695,-0.12769,-0.59326,0.38867,-0.27856,-0.19312,0.059143,-0.22949,-2.3027,-0.97998,-0.010277,-0.46069,-0.70459,-2.0215,-310.75
-0.84375,-0.75391,0.33545,1.4209,1.0869,-1.0098,-1.4658,-0.75635,1.207,-0.60352,2.1016,1.2461,-0.78076,-0.14502,-83.438
-0.012245,1.3555,0.019836,0.087463,1.6172,0.64893,1.1729,1.4072,-0.35205,0.71924,0.29883,0.057983,0.58936,0.55078,421.75
0.19958,-0.67822,-0.10248,1.1729,0.80713,-0.012772,1.207,0.3833,-1.3066,0.89111,-0.79541,0.48511,-0.79541,0.49438,115.44
-0.3623,-0.49658,-0.83936,1.0732,1.3613,-0.97705,0.48462,-0.7793,0.69824,0.71826,0.45898,1.2432,-0.29199,1.5986,74.688
-0.6416,0.31714,0.28687,-1.1016,0.025635,1.3926,0.00026584,-0.28613,-0.95996,1.7764,1.8564,0.38281,-1.3926,0.76807,-18.312
-1.0381,0.50684,-2.1328,2.0996,-0.57568,1.4766,0.043213,-0.93359,0.99805,0.3313,2.209,1.5117,-0.25513,0.12537,197.5
0.82959,-0.18176,-0.94141,-1.5225,2.5332,-0.80713,1.8438,-0.048523,0.15186,-0.034729,-0.32104,1.165,1.8232,0.18091,208.75
1.4902,-1.3789,0.090454,0.024826,0.54639,-0.1665,0.79395,-0.46948,-1.0312,-0.30908,-0.57764,0.31372,-0.97559,0.50439,-72.062
1.1973,0.26123,-0.5332,-0.20447,1.2305,-0.98291,-2.3281,-2.2773,-0.22742,1.75,1.0127,0.26562,1.415,-1.748,-182.12
0.36426,2.0156,-0.68018,0.86523,-1.4912,0.17249,0.21497,-1.4941,0.39526,-0.75879,-0.88623,0.70459,0.40894,1.0938,32.781
1.6025,-0.34814,-0.59912,0.045166,-1.1357,0.81592,0.45337,0.7627,0.31519,-0.56738,-1.5928,-0.59766,2.0371,-0.10199,210.88
-0.8667,1.1152,1.2881,-0.41675,-0.036438,0.88867,-0.62402,-0.53857,1.8076,-0.68945,-0.0030937,-0.58301,-1.5381,0.55127,1.4395
-1.2129,-1.7588,1.9766,1.7334,1.0459,-0.46875,-1.1436,-0.13,1.3125,-0.36914,-1.3184,-0.53711,1.3516,-0.92627,103.94
-0.034393,-1.2217,2.2051,-1.0527,0.87939,2.2207,1.1445,-0.76953,0.40527,-0.29858,-1.2393,-0.90234,0.13586,0.52197,214.75
-0.89697,-0.96484,-0.25586,-1.6582,0.49146,0.76465,0.78125,0.3999,-0.97754,0.48096,0.076416,2.1953,-1.0205,-0.1405,-68.688
0.55029,-0.098328,-0.98877,-1.1035,0.17993,-0.96826,-0.22461,1.3916,-0.98242,-1.6934,-0.98975,-1.5703,0.91846,0.94092,-71.438
-0.7583,1.3066,-0.25952,-2.4219,-0.92383,0.64111,1.4609,1.9629,0.85498,-0.8999,0.80908,-0.39624,0.64062,-1.4385,70.062
-1.1152,-0.62256,-1.7891,1.0068,1.2715,0.073242,-1.6191,-0.32715,-0.69775,-1.1816,1.4746,0.45312,-0.29785,0.40869,-42.625
-0.6582,-0.65137,0.049438,1.8877,-0.66016,1.3408,-0.13269,0.084534,0.041412,0.61963,-0.625,0.85547,1.001,1.9531,313.25
-0.35742,1.667,-1.7324,0.49194,-1.5156,-0.84277,-1.5381,1.3711,-0.44946,-2.4043,-0.98242,0.5127,0.61572,0.40039,-87.75
-0.35449,-1.1436,0.012695,1.2773,-1.0811,-1.0576,-1.041,-0.25781,0.082642,1.4736,0.80273,0.50098,-0.29419,1.1504,-161.12
1.042,-1.0527,-1.001,-1.8857,1.5273,-2.6172,1.6191,-0.79443,0.51074,-0.00084877,1.2188,-0.38672,-2.0859,0.51562,-396.25
-0.72168,0.60596,-0.11511,-0.56641,2.4395,1.5469,-0.7915,-0.26294,-0.7168,-1.0762,0.1731,-0.9126,-1.2979,0.33887,110.62
1.1484,0.92725,-1.9854,0.8335,-0.83691,0.2229,0.83398,-0.5542,0.33374,1.5625,1.7129,-1.8633,0.98145,0.81738,143.62
-1.0195,0.6626,0.87891,-0.47485,-1.7588,0.61426,1.1035,-0.83496,0.28931,0.93164,1.1367,-1.3574,-1.3477,-0.24683,-174.12
-2.0762,1.9932,-0.32715,-0.76904,1.0859,-1.5137,0.76172,0.0020161,1.4268,-0.18274,0.7168,-0.087219,0.91064,1.2627,68.75
-0.74609,-1.8633,1.1211,-2.1074,2.1484,0.81836,-0.86377,0.61719,-1.8008,-0.40332,-0.75049,1.3379,-1.3613,-0.70459,-135.12
-0.93311,0.0035515,-0.42627,-1.0303,-0.19446,0.1781,1.0039,0.97461,0.30298,0.23206,1.7656,0.61035,-0.015671,-0.58057,20.344
0.42969,1.3252,-0.80078,0.60693,-1.7598,0.69922,-0.025757,1.1152,1.5195,-0.76416,-0.71631,1.291,0.073486,0.21326,179.62
1.2617,-1.4951,-0.11804,-0.032715,0.70947,0.55811,0.60693,1.4756,0.77783,-1.2871,-1.0713,-1.3877,0.77979,-0.79834,207.38
-0.052307,1.0664,-0.07312,0.52832,-0.6123,0.94238,0.39478,0.40894,0.87256,-0.26855,-0.16418,0.46045,0.71387,-0.30469,236.38
-0.22595,2.9238,-0.46265,0.85107,-0.23535,-0.69727,0.68115,0.93652,2.7578,-0.37671,0.62891,0.2561,-0.54395,-0.72168,194.0
