0.77344,0.07373,0.056488,-0.13342,0.64014,0.20264,-0.35034,0.6709,-0.87793,-0.93213,0.047333,0.95996,-114.25
-1.8252,0.50488,1.6533,-0.091919,-0.41528,0.17285,0.75195,1.958,-0.45972,0.6875,1.0195,0.8833,189.12
-0.31445,0.18713,-0.35767,-0.25122,-0.34741,1.3623,-0.34619,-0.010078,-0.50146,1.1602,-1.6699,0.97217,117.94
2.2109,0.23987,-0.34912,-0.94141,-1.5205,1.623,-3.0449,-0.77246,-0.1217,0.30713,-0.9209,-0.93213,-45.469
-0.5083,1.1758,0.19556,-2.3418,-0.67236,-1.4414,-0.64551,0.10126,-0.20093,-1.8623,0.1825,-0.38721,-355.5
1.7949,-0.32642,-0.58105,-1.0664,0.2749,-0.13708,1.1924,-0.6123,-0.16174,1.3271,-2.8945,-0.24963,145.88
-1.6504,-0.95312,0.97119,0.88818,-1.5381,-0.035492,0.65137,0.15271,-1.1064,-1.2949,-1.6816,-1.2285,-224.5
-0.42993,-0.15625,0.066162,1.3799,0.21741,0.55957,0.4126,-0.48657,-0.62744,-0.18921,-0.024826,-0.22498,-7.4883
-0.90088,0.53223,-0.0036373,0.41284,-0.34131,0.54346,0.27002,-1.3281,-0.198,1.2676,-0.48022,-1.1826,116.94
-0.33228,0.0094299,0.12024,0.0069885,-0.49023,1.7363,-0.080383,1.0566,-1.415,0.011696,-0.52539,0.81152,27.984
-2.25,0.31372,-0.97559,0.13892,-0.11047,0.63623,1.0107,0.47095,0.86816,-0.81885,-1.5,-1.4219,8.2422
2.832,0.55518,-1.5303,0.40283,1.4951,-0.12421,0.33569,1.1436,0.15198,1.1797,0.91553,-0.13611,185.25
-0.94873,0.28418,-0.47559,1.873,0.55225,-0.68311,-0.48169,0.1604,0.17517,1.4395,1.8301,0.82568,43.125
1.626,-1.7021,-0.60205,0.91602,0.49292,-0.11334,-0.5332,0.051605,-0.98193,0.31274,0.47046,-0.52393,-126.75
0.47412,0.44922,0.49316,-0.43213,0.25903,-0.80664,0.31201,-0.35425,1.5645,-0.86475,-0.44141,-0.046783,65.125
-0.78027,-1.0059,-1.3271,-0.091797,-0.22668,1.6035,2.4277,1.2266,-0.33447,-0.39746,2.0723,0.92432,117.06
-0.70703,1.4404,0.85596,-0.088379,-0.50293,-0.28784,-1.1816,-1.5742,-0.15356,1.8223,0.9458,-1.7178,86.5
0.18286,0.11884,-0.20422,-0.89404,0.53662,0.32886,0.18921,-0.87549,1.4238,-0.73682,0.37939,2.2559,93.938
-0.92236,1.1904,1.9824,-1.1885,1.0293,0.44165,2.1719,-0.81934,-0.40479,1.8477,0.95361,-0.20068,446.5
-0.5542,-0.88477,0.60889,-0.64258,0.55664,-1.1826,1.2334,0.12311,0.12085,-0.54492,-1.1357,-1.1377,-59.906
0.13696,0.41553,-1.6914,0.64648,-0.060608,-0.1427,-0.21558,-0.98145,-0.9707,1.0352,1.1221,-1.2979,-133.38
-0.41357,0.94092,-0.0015144,0.60986,0.43799,-0.14453,0.48267,-0.85254,1.2158,-1.332,-0.15271,-0.023621,18.062
-0.7998,0.38916,-0.62549,1.2373,1.0967,-0.45728,-0.203,-0.063538,1.2236,0.37207,-1.3193,-0.053131,69.125
-1.0732,-0.6958,-0.86523,1.9316,-0.0078812,-0.98096,0.1134,-0.65283,-1.5938,0.71533,-1.3271,-0.18799,-273.25
0.3772,-0.58154,0.56104,-1.0576,-0.10144,0.52588,-0.45996,-0.94238,-2.3086,0.3667,0.014633,-0.37085,-158.0
-0.4209,-0.2157,-0.081848,-1.2979,0.44971,0.36401,-0.35181,-1.2783,-0.42188,1.666,-0.12903,-1.9189,75.562
-0.22424,0.55762,0.9292,-0.066772,0.89795,0.71924,-0.27222,0.66943,0.14014,0.91846,-2.6895,-0.10797,239.25
0.39453,0.3667,-0.18652,0.39185,-1.5146,-0.31006,0.66846,2.291,-0.71777,2.3418,0.56006,1.5508,185.0
0.43652,0.69287,0.086121,-2.3633,-0.82764,-1.0098,-2.9219,0.90381,-0.36694,0.42871,-1.0723,0.17639,-249.5
-1.9336,0.55176,1.0332,-1.7656,-2.3164,1.4424,-0.41895,-1.1826,-1.2549,1.3877,0.19458,-0.70117,54.188
0.9624,-1.6357,2.2383,-0.16394,0.54492,1.7871,-0.54053,-0.012283,0.015518,0.033447,0.058533,0.24438,274.0
1.0547,0.14441,-2.4102,-0.41309,0.45874,0.93604,0.23193,0.0097275,0.5542,-0.54834,0.18347,-0.29443,-19.547
2.7109,0.1665,0.0017948,0.20996,-0.40405,0.61523,-1.6719,0.52002,0.24353,0.37256,0.11774,1.543,90.375
0.66895,0.20105,1.7822,-1.125,0.35107,-0.071594,-0.17334,0.033875,-1.5205,-0.089355,0.25269,1.001,-20.406
1.0469,0.38477,-0.94482,-0.93555,0.14514,0.84033,-0.78027,0.14734,-0.58545,-0.46143,0.082092,2.3555,-89.812
0.79639,-1.7842,-0.26538,0.91357,0.090942,-2.0137,-2.7812,0.17102,0.090942,1.1396,-0.96973,-0.56152,-274.75
-1.4219,-0.68555,-0.6499,0.20483,-0.38696,0.33765,-0.76904,0.2229,2.6602,0.39917,-1.0,-0.45093,158.38
0.58594,-1.1426,0.65039,1.7109,-0.93604,-0.66553,0.66406,-0.24304,0.30615,1.7041,-0.30664,-0.354,176.38
-1.1484,0.11047,-0.57227,0.70361,-1.2412,0.99463,0.14185,-0.81885,0.76416,-0.32812,1.2559,1.5156,37.188
1.9248,1.335,-0.26196,1.2158,-0.68457,-1.2236,-1.0732,0.78906,2.1426,-0.6377,-0.42944,-1.5879,37.844
0.61133,0.072693,0.82178,-1.5732,-0.46826,0.063049,-0.41138,-1.1328,0.34521,0.46338,-1.0762,-0.035889,79.812
-0.71338,0.80127,0.48999,-0.20312,-1.1123,0.18652,-0.80371,0.25488,-1.709,0.21094,-1.7432,0.074646,-166.25
0.75049,-0.19409,-0.50439,1.085,0.69336,1.875,-0.015228,-0.39233,-0.71338,-0.48804,0.4751,-0.80957,53.812
1.4883,-0.051331,1.2236,-0.87598,1.2158,0.59229,0.30518,1.5273,0.68848,-0.72168,-0.38184,-0.20752,241.62
-0.65234,1.3096,0.099304,-0.52783,0.59229,1.3535,0.51611,-0.61133,-0.18457,0.19348,-0.39038,-0.074341,173.88
-0.3855,1.7891,0.078491,1.5889,-0.51514,-0.56885,2.2109,-1.0684,-0.30371,-1.2383,-0.47852,1.0293,-37.594
0.57568,1.4814,1.1709,1.208,-0.22363,0.13257,-0.094055,2.6523,-1.458,0.013481,-1.8838,-0.0062294,53.0
-0.06488,-0.71729,0.35645,0.75732,0.56982,0.31006,0.203,-0.38086,0.57617,0.18982,-0.037537,-0.67334,123.62
0.81201,1.4414,-0.45532,0.82568,-2.1934,-1.4893,0.027618,0.74219,-0.54346,1.2275,-1.2754,0.12817,-76.375
-0.58496,-0.43848,1.1133,2.3887,-0.29736,0.50537,-0.31909,0.25293,-1.1318,-3.2363,-0.26514,-1.667,-318.75
1.5088,0.14954,0.98047,0.79004,2.8184,0.15625,-0.065369,-2.0703,-0.1936,0.68799,0.46045,-0.3125,196.5
0.24207,0.79785,-0.26514,0.86377,-0.64111,0.76904,2.6992,-0.85107,1.9111,0.83154,-0.90283,-1.4238,466.25
-1.1445,0.42383,-0.01165,0.18372,0.51221,0.32031,-0.60889,-0.2218,0.091309,-2.252,0.71289,0.043304,-215.25
0.056793,-0.023193,-0.96777,-0.35742,-1.3506,1.1299,0.56934,0.17749,0.25806,1.1611,-0.13428,1.1514,172.88
1.1758,0.083557,0.58154,0.10925,0.84131,1.5303,-0.18945,0.7832,-0.58936,-0.33716,-2.0801,-0.56982,140.25
1.4395,-0.011902,-0.38623,1.3662,0.61523,-0.87744,-0.41064,-1.6094,0.65918,0.81055,0.049408,2.2812,38.562
-1.6211,-0.22131,-0.20715,0.96387,-0.39111,-0.90137,-0.81201,-0.05127,0.50928,1.4131,0.1449,-1.1309,-22.844
0.31006,-0.43994,-1.0381,0.20007,1.6289,-0.88037,-0.7168,0.056122,-0.22668,0.86865,-0.62012,0.05957,-97.312
1.6445,-0.049286,1.3184,-0.81934,0.66406,-1.2148,-0.73975,1.0811,-1.0986,0.37378,-1.3496,1.1211,-62.344
0.32153,0.10297,-1.0645,0.15515,-0.19238,0.78809,-1.5361,-0.05545,-0.74023,0.521,-0.041809,1.1299,-107.81
1.0713,0.3457,1.3691,-0.40234,0.15527,-0.52002,-1.4736,-1.4863,-1.1924,0.79102,1.3037,-0.35327,-71.062
-0.34473,-0.61279,1.6016,-0.77881,1.126,0.64404,1.2705,-0.63623,-1.3037,-0.33228,0.97803,-0.46167,77.625
-0.54541,-0.46875,0.068115,2.2031,0.48633,-0.95703,1.1133,0.12079,2.0332,-0.20178,-0.47632,-0.73291,155.75
-0.49658,-1.1494,-0.39087,-0.13513,0.55713,0.16614,0.22974,-0.16345,-0.63574,-0.41919,0.84375,-0.2052,-125.88
-0.05368,-0.20056,0.030975,-0.60107,0.56445,0.23523,-0.90918,-1.7949,0.36133,0.061829,-1.2568,1.9912,-28.719
1.0068,0.33228,-0.625,-0.86426,-0.88574,1.5898,0.73193,0.023392,0.45386,-0.78662,-1.1016,-1.7559,119.5
0.64453,-1.1201,-1.0176,-0.49658,-0.39185,-1.1533,-0.37329,0.92822,0.604,-1.6885,-1.0273,0.6709,-300.75
-0.30054,0.55518,0.15588,-0.26343,0.0036869,0.33008,0.10217,-0.85547,-0.16858,1.0703,-0.19421,0.046692,115.56
0.60254,-0.096313,-0.00079918,0.28125,-0.65479,-0.85205,-0.03598,-0.95801,-0.172,-1.1621,-0.50977,-1.2197,-223.12
1.6631,0.45605,-0.57715,1.4297,0.078552,0.20105,-0.46899,-0.87061,2.7539,1.4004,1.4121,-0.80371,388.0
-0.38916,1.0771,-0.67969,-0.62305,-0.28271,-0.42896,-1.8672,0.2915,-0.49561,0.38013,0.53809,1.6924,-192.5
-0.61084,0.66455,0.79443,0.64648,0.10394,-0.42896,0.45239,-1.2656,0.88232,0.61084,-1.4775,-0.74658,155.88
0.075684,-0.31055,0.95068,-0.66699,0.077515,1.1338,2.1797,-0.050873,0.75977,-0.48877,0.014076,0.20215,315.0
-1.4668,-0.94043,-1.1846,-0.16467,1.3633,0.48364,-1.0469,-1.8984,-0.62842,1.6006,-0.067139,0.15552,-82.562
0.96973,0.14038,0.50928,-0.271,-1.0469,-1.0664,-0.55615,-0.93408,0.42139,0.08197,-0.24561,0.63623,-64.812
0.086426,1.8701,-0.14783,-0.4939,0.13611,0.61572,2.3555,0.48218,-0.079407,-1.2881,-0.27563,-0.35767,125.38
-0.39551,0.69678,0.15771,0.77539,1.9941,-0.33179,0.02063,0.31445,0.046417,-0.37744,0.10779,-1.5723,16.734
-0.98389,1.5586,0.38403,0.061859,-1.2061,0.4834,-0.646,-1.0518,-0.35986,1.3408,-0.019287,0.39502,83.625
2.4395,2.127,0.37134,0.12006,-1.2314,-0.40088,1.416,1.1436,-0.093323,-1.46,-2.2812,-1.4707,40.188
0.12524,-0.54736,-0.43628,-2.1074,0.3125,1.4443,1.3818,-1.4004,-0.19055,0.76221,-0.5249,-0.58447,189.75
2.1172,1.0986,0.72754,3.7656,0.81152,1.3389,-0.33252,0.30811,-1.0811,-0.34253,-0.90186,0.069702,148.0
-0.76221,-0.65479,-0.96582,-1.3193,1.6963,-0.25024,0.26611,0.26343,0.94971,-0.74561,0.84033,-0.73779,-48.531
-1.2705,1.0283,-0.61914,-1.333,-1.6221,0.69922,0.95117,-0.2915,-0.11023,2.0195,1.1416,0.25903,198.75
-0.8208,0.19458,1.2314,0.77881,0.46484,-0.025726,-0.054413,-1.7871,-0.40015,-0.99561,-0.42188,0.3833,-89.688
0.97412,-0.63818,0.625,-1.3721,0.44971,-0.086792,-1.8066,0.6499,-0.17505,0.23608,-0.017838,-0.38843,-48.531
1.4062,2.9434,-1.2266,-0.80762,-0.14856,1.4951,1.0459,-0.33008,-0.72949,0.83691,0.80518,0.58789,229.62
0.10706,0.65576,-1.7744,0.68799,-0.771,-0.61279,-0.61719,-0.34521,-0.020096,-0.17761,-0.68604,0.96387,-230.38
-0.20715,0.56494,-1.042,-0.088684,-0.18054,-0.95117,-0.81787,-0.38843,0.68408,-0.50537,1.0615,2.5293,-183.5
-1.415,0.0018911,-0.14319,0.2522,0.3374,-0.3186,-0.37256,1.0557,1.0703,-0.97607,1.3809,-0.76758,-54.469
-0.40137,2.4785,0.8501,-0.89697,1.876,1.2314,1.2432,-0.98242,0.96777,0.48853,-0.55127,0.72656,450.25
0.51758,1.1152,-0.75586,1.7568,0.10907,0.65088,-0.080872,1.1777,-1.4814,0.19824,-2.6191,-0.062042,-44.781
-0.32495,-0.16223,-0.58936,0.78613,-0.91943,0.64551,0.5874,-2.4492,-0.0060463,-0.65625,-0.27344,0.83936,-84.438
0.64844,-0.10004,-1.7695,0.16541,-1.6279,-0.70654,-1.2129,0.042267,0.50879,-0.65186,-0.064331,1.4805,-288.0
0.0057869,-1.1025,-0.01915,-1.4053,0.5918,-1.5361,-0.96729,0.090088,-0.41772,-0.24512,-1.8965,0.14368,-287.5
0.86816,0.7627,-0.43066,-3.0215,0.53516,0.67969,0.24194,-0.79248,0.2041,-0.15906,-0.16626,-0.15808,72.062
-0.55908,0.25635,0.0755,0.19653,1.125,-2.1484,-0.31372,0.0079269,-1.376,-0.18103,-1.0605,-1.3242,-335.5
-0.019638,-0.96826,0.31982,0.22388,-0.60156,1.3643,0.44043,0.55225,-1.334,0.55029,-1.5928,0.10535,63.438
-0.60254,-0.55713,-0.61768,-1.1084,-0.23792,-0.43262,0.7583,-0.40234,2.0469,0.99561,-1.0059,1.1211,193.88
2.3555,0.12622,1.1133,0.18005,-2.2656,-0.3103,0.30884,-0.042542,1.1689,-0.02182,-1.7109,0.48096,179.0
-0.89502,-0.2937,-0.1875,0.057098,1.0703,0.52393,1.0039,-1.1924,0.57275,-0.15271,1.7979,1.7744,114.19
-0.96924,2.3516,0.6377,0.2666,1.3398,-0.30127,-0.70703,-0.4729,1.249,0.70557,0.76709,-0.89795,213.5
-0.45337,-0.44702,0.57275,0.40039,-0.26587,0.45288,0.88965,-0.47119,0.7959,-0.15869,-1.3887,0.1416,150.5
-0.87012,0.99561,0.16724,-0.52344,0.28394,-1.0312,-1.667,1.2441,0.071838,-0.42456,-0.074219,1.627,-183.0
-1.0566,-1.0059,0.14722,0.74121,0.5498,0.98486,-2.123,0.76367,-0.19458,-0.94678,-1.2031,0.085327,-163.88
0.80273,1.8809,-0.53516,0.14551,-0.81055,-0.89453,-0.086365,-0.36157,0.13965,0.8999,-0.80176,-0.67725,16.422
0.67773,-1.7227,1.667,0.24133,1.9717,-1.5586,-0.58691,0.26489,-0.20544,-0.35938,0.86523,0.11688,-86.875
0.37036,0.42188,-0.19897,1.0029,-0.89551,-0.65967,0.42554,1.1338,0.12152,0.82373,-1.3057,-0.48315,64.188
-0.032532,-1.3027,1.8477,1.1572,-1.6826,-1.9492,-0.52393,-1.7861,-0.93506,-1.3379,0.52832,-0.69092,-395.5
-1.5068,-1.2588,0.78418,1.1445,-0.97021,0.45337,0.041351,-0.48096,-1.4531,-0.65137,1.0605,-0.53223,-195.25
-0.96777,-0.29175,1.4062,1.3203,0.74365,-1.8486,0.65088,-1.876,-0.71094,1.0625,2.248,0.12231,-37.531
-1.1895,1.1582,-0.91846,-0.088928,-1.9541,-0.49243,0.17493,-0.52246,0.34521,0.34863,-1.457,-0.63965,-95.312
-0.80615,-0.69189,1.2324,2.3828,2.2246,-0.80225,-1.9219,-1.4893,-1.7246,-1.3604,-1.9756,-0.93359,-402.25
-1.293,-0.18323,0.78906,-1.0801,0.95312,-1.1777,-0.70654,0.083862,0.9458,-0.20239,-0.62939,-1.4424,-53.5
0.55566,3.1387,0.28564,-0.19739,-0.054901,-0.15125,0.64502,0.0896,0.22327,-2.1348,0.521,1.0557,-29.062
-1.0752,0.22192,-1.5752,-1.0342,-0.038727,-0.26343,-0.4978,-2.5332,-0.30078,-1.1006,0.32959,0.67871,-366.0
-0.5957,-0.7583,0.17969,0.10168,1.4746,-0.56006,-0.028229,-0.31128,-2.5469,-1.1992,0.14319,0.23975,-390.75
-0.76562,1.5225,0.076233,-0.35132,0.65137,0.099548,-1.2109,-0.90186,1.0098,0.11462,-0.069458,0.52441,58.5
0.52002,-0.97607,-0.97412,-1.3408,0.58691,1.5352,0.17017,0.34424,0.40869,0.44287,1.2773,-0.67822,165.75
-0.43726,-2.4512,-0.87109,0.0025806,0.20007,-0.64258,0.9585,-0.73975,-1.3105,-0.28003,-0.086853,0.61426,-288.75
-0.151,2.5527,0.60498,2.1074,1.4814,-0.11438,-1.2051,-0.28101,0.44922,-0.60791,-1.1182,0.92871,45.062
0.23621,-0.96631,0.073547,-0.65918,0.23169,0.70361,-0.76855,1.1289,-0.78369,1.7168,1.8877,-1.5234,114.12
-0.31519,-0.7373,-2.0098,-1.6455,-0.62939,0.90723,-0.18811,0.050659,0.37305,-0.094604,-0.16016,-1.999,-93.312
0.79053,0.60645,-0.076172,0.3645,2.7012,1.6689,-0.47095,0.93945,0.45288,0.37622,0.93652,0.49268,318.0
0.87891,-1.46,0.26123,-0.25,1.4961,1.1465,-1.7842,0.18896,-1.2412,0.33325,1.2793,1.1768,-45.812
1.6201,0.28735,1.2051,-0.060089,-1.6484,0.19519,1.1035,0.43921,-1.0762,0.1665,0.61816,-1.4814,101.5
-0.59814,-0.34497,-2.4961,0.76172,-1.21,-0.68896,-0.6499,-0.067627,-1.3926,0.14636,-1.3457,-0.14404,-438.0
0.94775,0.52686,-0.53027,-0.89355,-0.014587,-0.31738,0.47852,-0.88379,0.10504,1.9795,-2.0449,-1.9551,162.62
1.3418,0.26733,0.029343,-0.7876,0.68213,0.30615,-1.1504,0.2323,-0.88672,0.1908,1.4062,-0.13904,-42.375
1.6709,2.0391,1.0439,-1.0068,1.1738,0.97998,2.8145,1.0596,0.69824,0.21082,-0.76221,-0.47437,552.5
-1.0352,-0.6084,1.166,0.99512,0.066406,-0.38721,0.16748,-0.12329,1.1875,0.25391,0.54004,0.7666,150.5
-0.75439,-2.4062,0.95117,-0.75195,1.4268,-0.20447,-0.035736,-0.90576,-0.15564,0.21179,-0.16956,-0.23682,-25.969
-1.2207,1.6631,-0.41846,-1.2646,0.9209,-1.1846,-0.12201,0.48193,-1.6465,0.85547,-0.66797,-0.67334,-183.88
-0.11096,0.89062,2.2891,1.6895,-0.73975,0.092712,0.95898,-0.35718,-1.3281,0.43848,-1.1641,-0.33667,138.0
0.42676,0.42993,-0.57715,1.0459,1.418,0.26562,-0.073242,-0.27368,1.377,-0.54004,-0.77686,-0.55029,113.38
-0.60596,1.9609,0.92627,-0.84131,1.1719,-0.36328,-0.23462,-0.29736,0.92627,0.23962,-0.67725,-0.70264,170.88
-0.81006,1.8555,-1.7568,-0.79004,-1.0127,1.0928,1.5039,0.52686,1.3984,0.56055,0.53076,-0.46948,264.25
-0.37866,0.74512,-0.38452,0.43091,-0.71143,-1.2754,1.0215,2.082,0.42822,-2.3848,-0.41113,0.13416,-219.12
-0.3877,0.22632,-1.5273,-0.85059,-0.36279,1.4541,0.23499,-1.665,0.33521,-0.7876,-0.21936,1.9639,-47.75
-0.4021,-0.29419,0.21069,1.4834,0.90625,-2.6055,0.4563,0.74512,0.44067,0.81836,-0.80127,-0.8208,-51.625
-1.2666,1.1865,2.6328,-0.68652,-0.53174,-0.8457,1.6777,-0.98975,-0.49097,0.91553,-0.42993,-0.98877,198.12
0.56885,-0.33691,0.8584,0.2467,0.60449,0.36987,1.0068,-0.88721,-0.40625,0.17383,-0.67383,-0.91504,131.38
-0.24438,0.24316,-0.51318,-0.2876,0.32666,-0.20679,-1.3984,0.55566,0.2937,1.126,0.78369,-0.62012,10.219
0.23645,-1.2256,0.71631,-0.25171,-0.030731,0.11627,-0.3894,0.16553,-0.32422,0.48291,0.26929,-0.95898,22.688
1.1025,-1.6289,-0.19788,1.7617,0.22485,-1.5654,0.47461,0.76025,-0.74609,-0.9541,1.293,0.53174,-256.25
-2.2148,-0.051788,1.6699,-1.0117,-0.30469,-0.44507,-1.0947,-0.39282,-1.542,0.15454,0.65088,2.2109,-202.62
0.90381,0.65625,2.0586,0.44653,-2.8223,-2.0918,-0.53955,-0.92383,0.6626,0.26489,-0.49731,1.5625,-39.062
0.32715,-0.54688,0.87695,0.99902,-0.44263,-2.0703,0.061371,1.2266,1.0859,-1.6729,1.3047,-1.2734,-157.75
-0.61816,0.090332,-0.36255,-2.0723,0.034332,0.15405,0.6748,-0.79492,0.92578,-0.88135,0.94775,1.1641,-1.0508
-1.1836,0.099915,1.998,0.60498,-0.58203,1.1074,-0.67285,0.071045,-1.248,0.53076,-3.0352,0.92383,75.25
1.3008,0.99658,1.2715,-0.69043,0.59961,-1.7959,-1.1152,-0.52979,0.35352,0.16602,-0.15002,0.88916,-35.719
0.15515,-1.1777,0.44287,-1.2451,-1.1875,0.47095,-1.0762,-0.58643,-0.67334,-0.46387,0.05423,1.9941,-171.62
0.84375,1.21,2.2324,-0.67041,-0.75537,-0.15137,1.0264,0.31616,0.79346,0.91797,-0.69287,-0.64502,390.5
0.078125,0.53076,0.89209,-0.25684,1.4033,-0.40332,-0.97852,-0.054382,-0.41577,1.4727,-1.042,-1.7373,99.75
1.29,1.084,0.20715,-1.4375,0.29907,0.49976,1.501,-0.47314,-1.3857,0.521,1.1855,0.81689,127.44
