-0.46777,-0.56934,-1.165,-0.79492,-0.27002,1.0186,0.1991,-0.15747,-0.46216,0.84131,-3.1016,0.44849,0.28467,0.71045,-1.0576,-123.06
-0.91064,-0.14844,0.56494,-0.39673,1.3789,-1.2148,1.4971,0.15552,-0.8374,-0.078003,-0.14294,-1.4365,-0.4668,1.084,-1.2236,128.5
-2.1816,2.5684,1.0264,0.010773,0.068604,0.15369,-0.12537,-0.20154,0.19348,0.17493,0.19556,-1.6279,1.8213,-0.71484,-1.1416,-132.88
1.4307,0.44702,0.60889,-1.0986,1.1963,-0.89404,1.8398,0.39746,-0.35669,-1.2852,0.72217,1.5293,-3.041,-1.1855,-0.86719,149.0
0.96094,-0.24829,-0.30835,0.2135,-1.2578,0.38525,1.2129,0.45557,-0.40723,-0.11542,-0.73486,0.50146,-1.2471,0.23413,0.11029,92.562
-0.062286,-0.41919,0.13696,-0.40869,0.14111,-0.0057869,-1.0117,-0.27832,0.8833,0.52051,-1.0977,0.15271,1.4619,-1.79,1.2812,-96.375
0.047638,1.2939,-1.0176,0.96484,-1.8379,-1.4658,-1.9717,-0.3916,-0.15942,0.33276,0.090149,-0.22644,1.0635,0.57422,-0.28198,-377.75
-1.8867,0.23682,0.30371,-0.37158,0.78467,1.709,-0.27051,0.60352,0.70312,-0.30298,0.21021,0.49976,2.1074,-0.39136,1.2764,178.88
-1.293,1.498,0.27734,-0.21423,0.81055,0.17578,0.2196,0.9873,-0.49243,0.14746,-0.11426,0.56348,-0.66162,-1.4004,0.13171,114.81
-0.37305,-1.0947,-0.58838,-0.8374,0.87012,-0.60205,-1.168,-0.66553,1.1826,-0.083618,-0.66406,1.2285,-1.7871,1.3926,-0.80078,-139.75
-0.29761,0.072021,0.7876,-0.26733,-0.7002,0.52832,0.27759,0.19275,0.39502,-0.47192,-0.77686,-0.91016,1.374,-0.45679,0.32959,-7.3906
0.16931,-0.13794,-0.60742,0.69141,-0.87402,-0.11084,1.0947,0.58301,-2.3691,-0.89551,0.94873,0.2854,0.12036,0.18713,-0.56836,-7.5742
0.86914,-0.83154,-0.058197,1.0479,-1.6104,-1.1768,0.050507,-0.38354,0.8623,-1.7988,2.0117,0.40332,-0.079712,0.11908,-0.0061188,-175.0
-1.7881,-1.5791,0.18372,0.30737,0.12115,-0.99316,0.18579,0.55469,0.72021,-2.1426,0.73975,-0.94238,1.2949,0.54346,0.61914,-28.828
-1.3477,-1.9102,-0.46265,1.2988,-0.52686,1.5947,-0.15076,0.55273,-0.62061,-0.31226,-1.8809,2.2559,1.2441,-1.667,0.69531,20.859
0.88574,-0.85254,0.521,-1.8496,-0.31665,-1.542,-0.25293,-0.69971,-0.3064,1.6543,0.40405,1.21,0.046722,1.7988,-2.4414,-104.19
-0.28906,-2.4883,-1.6689,1.6182,-0.79883,-1.4189,1.3525,-1.1279,-0.19263,0.40649,0.25146,-0.28906,0.39819,0.85254,0.9502,-58.156
1.8145,0.36279,0.7168,-0.7666,1.2891,0.63525,-1.6113,1.041,-0.51953,1.0762,-0.75537,-1.0,0.89062,-0.4646,-0.19739,110.38
0.51855,0.096558,-0.82129,1.626,0.41162,-2.4355,-1.2812,0.49878,-1.0,-2.1699,0.056458,1.0703,0.91602,0.38232,-0.47681,-166.38
0.14514,1.2197,-0.18872,0.39893,-0.19434,-1.873,-0.8335,1.2139,1.1357,-0.46411,0.43286,0.33521,-1.3027,-0.21106,1.1299,49.625
1.8057,0.34937,-0.51562,-0.29565,-1.3916,-0.25366,-1.2412,-1.3516,-0.5835,-1.4355,-0.24243,1.1953,-0.66504,0.58838,-1.1289,-412.5
-1.2168,-0.48975,0.73389,-0.81104,-0.76025,1.1855,1.1064,-1.2207,1.0811,-0.13269,-1.4238,-0.17322,0.40991,0.66064,-0.86182,-77.812
0.55176,0.027939,-0.38159,0.21936,0.50195,1.5039,-0.99756,2.0723,1.6748,2.0293,-0.14783,1.7607,0.14026,-1.7002,-1.0459,169.0
0.79199,-2.5176,-1.9307,-0.11938,1.7021,0.51904,-0.14038,1.3145,1.0928,1.5518,0.61328,-0.20801,-1.6348,0.74805,0.39282,223.75
0.42773,0.26465,-0.40063,1.0361,0.98193,-0.72119,0.35205,-0.27832,-0.017731,-1.8701,0.48145,0.46606,-0.037018,-0.080566,1.3809,91.25
-1.1748,-0.20654,1.5586,-0.76904,0.39746,-0.77148,1.0537,0.51416,0.98193,0.82861,-1.6592,-1.1904,-0.18066,0.90771,-0.13916,245.38
0.40088,-0.37793,-0.0049286,-0.88672,1.3818,1.2725,0.50977,-1.5762,-0.47803,-0.3042,-0.30249,-1.1377,-0.64111,0.65039,0.83691,36.531
-0.71436,1.3965,-0.11285,0.49561,-1.2383,-0.38477,0.4519,1.9893,1.2383,-1.8721,-0.79346,1.1328,-0.46387,-1.166,0.53418,44.312
-0.18481,0.81152,0.10596,-1.083,-0.24963,1.1865,-2.0977,-1.4824,-1.0703,-0.098816,-0.58105,0.7417,0.014404,-0.36792,-0.27588,-349.75
-0.22913,-0.68018,-1.8037,0.43945,-0.098328,0.49146,-0.082275,1.4756,0.18201,1.3369,0.33154,-0.43774,-1.2842,0.3645,0.3064,86.312
-0.3606,0.6582,-1.542,-1.2812,-0.27637,0.69629,-0.63037,1.3242,-0.74219,1.0596,1.9561,0.22571,1.2705,0.13074,-1.0166,-108.38
1.1807,1.9795,0.37012,-1.1494,-1.6611,-1.8174,1.4521,-1.1445,0.20483,-0.89551,-0.9209,1.2871,0.86816,-1.9707,-1.2432,-332.25
-0.18848,0.90137,-0.98242,-0.27417,-1.7207,-0.53467,-0.78125,1.6533,0.74951,0.32178,-0.43042,-0.59033,1.624,1.3682,0.69141,-14.469
0.33496,0.6792,-1.5645,-1.9629,0.34961,0.73193,0.58203,-0.32935,-1.0088,-0.69678,0.095337,-0.53906,-0.302,-0.26343,0.2605,-188.88
-0.76904,1.5352,1.4531,1.5176,1.2559,-2.0645,-0.28857,0.32056,1.0557,1.0293,0.98682,2.2617,0.056854,-1.0332,0.99268,356.75
-1.0264,0.88672,-0.025284,0.29858,1.0137,-1.6631,0.48608,-0.14673,0.53027,-0.21326,-1.6035,-1.9707,0.47607,-0.091614,-0.48657,-81.625
-1.832,0.81348,-0.88916,-0.14185,0.0098648,1.7227,0.24219,-0.36523,-1.2773,0.085876,0.79883,1.8506,0.084656,-0.43604,0.099182,-28.578
-0.095947,1.124,-0.03244,0.2262,1.5938,0.39062,-0.0064278,1.0098,-0.33545,1.6748,0.94189,0.65674,-1.5225,-1.9912,0.49146,246.75
-1.5215,-0.10785,-0.9917,0.86182,0.16626,-0.07019,-0.20312,-0.66162,0.35767,0.25488,-1.248,0.47681,-0.015839,0.40161,0.18652,-87.125
0.052948,0.31421,-0.78125,-0.19214,-0.14856,-0.55176,-0.43921,-0.34424,-0.3252,-1.0996,0.14319,-0.3877,-1.1113,1.0752,2.4844,3.6719
0.41479,0.37573,-0.50684,0.87695,0.58936,0.038727,0.071533,-1.9609,1.5605,-0.11383,0.29517,2.1934,0.43994,-0.91309,1.2256,-13.359
-0.47949,-0.68604,1.2109,-0.069885,-0.30103,-1.1621,0.19629,-0.049866,-0.63818,0.050323,-1.4424,0.74854,1.7793,-0.12939,-0.9585,-13.461
1.0469,-0.78711,-1.6934,0.46021,0.18445,0.072632,-2.3984,0.39185,-0.42847,-1.1865,-0.40649,1.085,-0.36255,0.35889,-0.56738,-286.25
0.083008,0.39111,-2.375,0.92725,1.6406,0.43091,-0.19019,0.50049,0.52051,1.1367,0.52832,-1.6055,-0.5542,-1.7402,0.12573,-90.188
-0.94824,-0.45288,-1.1025,0.1322,-0.020874,1.3018,0.60352,-0.54346,-1.2373,-1.1064,-1.3584,0.074585,1.0117,0.75049,-1.0215,-162.12
0.58643,-0.96826,0.80371,-0.9165,1.3066,1.5186,-0.75537,1.8965,-0.9458,-0.066223,0.69385,0.74561,-0.21497,1.1426,0.91895,434.0
0.87598,1.2773,0.089355,0.51855,0.19287,-0.7793,1.0117,0.70605,0.18054,0.023239,-1.0166,0.0056877,1.6455,-0.52637,-1.499,57.938
1.4609,1.2715,1.002,-0.39722,0.72266,-2.3418,0.74512,0.44165,-1.1475,0.55664,0.10236,-1.6035,0.40112,-1.9209,1.4922,144.62
-0.625,0.51074,0.92969,0.24475,0.92529,0.69775,-1.9189,1.9941,1.3242,-0.95801,0.83203,0.35425,-1.3848,-1.1338,-0.10455,88.875
0.90771,0.92627,-0.87598,1.4883,1.5273,-0.69092,1.2158,-1.041,0.30518,0.68848,0.59229,-0.38184,1.2432,0.4231,1.2236,237.88
1.2393,0.085876,-0.99561,0.31909,0.79639,-0.24744,0.69287,0.75879,0.55371,1.0117,0.2395,2.7949,-1.5342,0.85352,-0.45752,303.25
-0.061554,-0.26782,-2.0996,-0.26416,-0.89014,2.5371,1.4248,-2.2988,0.48193,-0.27319,0.38403,-2.9727,-1.0557,0.77441,-0.3584,-366.0
0.56396,-1.0947,2.3809,-1.6084,1.4844,1.0205,0.23523,-1.2891,0.52686,0.24487,1.9932,1.1445,0.16504,0.47339,-0.25366,247.5
0.94873,1.2422,-0.53516,0.46265,2.7578,0.80811,-0.47705,-0.072449,-1.3848,0.47021,0.16772,0.7959,0.50488,-0.75781,0.42969,203.75
0.30786,1.8076,0.41577,-1.0732,-0.42896,-0.25684,0.013451,-1.0557,2.9355,1.7852,0.6001,-0.92871,0.50635,0.95801,-0.22485,-12.898
-0.20288,-0.29004,0.12903,-0.479,0.0058823,-0.86719,0.34985,-1.1914,-0.45044,-0.074341,-2.0996,-0.47925,1.9326,0.65283,-0.57031,-152.0
-0.85596,0.62012,0.97852,-0.09552,-0.97461,-0.063049,0.71387,-0.81738,-0.52588,-0.025787,-0.070068,-0.93799,-0.071716,0.12195,1.7393,63.688
-0.29468,1.999,0.57471,0.72949,1.3838,0.74316,-0.15381,0.0032825,0.25073,-0.37549,-1.8467,0.729,0.97266,0.23315,0.71191,251.12
-1.9521,-0.68408,-1.1787,-0.85889,-1.082,-0.97412,0.77344,1.5273,0.75684,0.4917,0.35205,-0.70557,0.005085,0.30908,-1.0566,-130.5
1.1826,-0.99072,-0.36523,-0.80029,0.016708,0.077942,0.0076714,1.9521,-2.0605,-1.6133,-1.1045,2.1055,-0.28662,-0.95801,-1.3252,-25.219
0.99121,0.11932,-1.5303,0.13513,0.93896,-0.16614,-0.05249,1.8359,-0.27612,-1.5361,0.40454,0.53027,2.1055,-0.83594,0.76855,76.438
1.3086,0.83789,-0.61914,-0.085388,0.16895,-0.78125,0.72461,-1.9883,-0.11041,-0.91748,0.90625,0.20789,-0.37134,-0.8125,-0.7915,-286.75
-0.93164,-0.57422,-0.47681,0.80273,-1.2773,1.1934,0.95459,-0.24744,-0.63965,-0.63867,-0.58936,2.6016,0.36035,-1.3672,-0.53564,-92.438
-0.58594,-0.25757,0.28735,-0.81885,0.064087,0.58105,-0.016327,-0.49048,1.4629,1.6543,-0.86816,1.041,0.085632,0.78564,0.6001,156.5
-0.73047,-0.65381,-0.87256,1.0205,0.0030079,0.53955,0.38794,-2.4668,0.36328,-0.96094,-0.49048,-0.48828,0.62109,-0.31226,1.8945,-181.62
-0.58398,-0.088318,1.8623,-0.29907,0.72949,-0.28931,-0.63184,-0.31226,0.83105,-1.7412,-0.083008,-0.34814,-0.48193,-0.27539,0.91357,45.188
0.64551,-0.20044,0.28735,0.62891,-0.1272,0.31152,-0.056519,2.6973,0.28247,0.27515,-0.037903,-0.63818,0.017975,0.098511,-0.50195,265.25
0.1698,-0.82275,-0.028214,1.1895,0.66748,0.39648,-2.1523,0.81787,-1.4287,-1.3994,1.3643,-0.56201,-1.0391,0.6626,-0.030792,-47.719
-0.81934,-0.92432,-0.15637,0.33105,-1.4697,1.9678,1.1035,-0.2345,0.30347,0.3125,0.24841,0.096924,-1.2686,0.4585,0.86719,103.56
1.2402,-1.126,1.8125,-0.35547,0.6001,0.048248,-0.16052,0.098938,-0.50879,0.56641,1.207,0.35181,-0.53564,-1.1289,0.40479,198.25
-0.49341,1.8828,-0.16626,-0.046936,-1.3184,0.6582,-0.48438,0.025574,-1.3516,-0.36475,0.4541,1.9385,0.43115,0.032837,-1.1045,-149.62
-0.17444,0.47632,-0.96533,0.85303,-0.61328,-0.58203,-1.1152,0.16956,-1.3154,0.60889,0.72168,0.56689,-0.37158,1.207,1.3555,30.688
-1.4443,-0.55029,-0.0022469,0.82178,1.6807,-1.6035,-1.4141,0.43311,-1.1182,-0.54639,-0.81787,1.2373,-0.6167,0.12305,0.72314,60.562
0.75781,-1.2266,-0.80371,-1.2578,-0.21765,-0.9751,-0.015869,-0.12854,-0.20374,0.43408,0.58594,-0.088257,1.7119,1.3066,-0.8877,-126.38
-0.66797,1.6338,-0.20398,1.3545,1.293,0.37305,-0.17188,1.583,0.50293,2.0215,-0.15637,0.88623,0.56396,0.45728,1.3008,510.25
1.6611,1.4199,1.166,-0.42773,0.56348,-0.55518,-1.125,-0.18176,0.73926,0.46069,-0.50635,-0.12036,0.27246,3.2227,-0.53809,213.12
-1.3916,-0.26807,-0.49243,-0.59863,0.43799,0.15735,0.32812,1.1172,0.45874,0.62012,-0.83301,0.28931,1.7402,-0.40698,0.24951,97.75
-0.35962,1.625,-1.6318,-0.75146,0.42578,0.22693,0.51318,-0.17456,-0.52295,-1.6279,0.44287,0.96387,0.29663,-0.55713,1.4932,-74.25
-1.9062,-0.082336,-0.62939,-1.8359,-0.73926,0.85352,1.541,-0.048309,0.63721,-1.2295,-0.65771,-0.60596,-0.63867,1.9355,-0.20959,-56.125
0.75635,0.44067,-1.7568,-0.90967,0.21045,-0.76367,1.5381,0.83496,0.34229,1.0596,0.23523,-0.37573,-0.012321,-0.055176,0.90869,130.25
0.82373,0.94922,-0.51611,1.5303,0.84668,-1.0811,0.79688,0.67676,1.5332,-0.17664,-0.61182,-0.10968,-1.2119,-0.8125,1.2051,223.25
0.7749,1.3242,-1.999,-1.0039,-0.96875,-0.12659,0.078125,0.55469,0.15552,-0.27905,-0.83154,0.70557,0.68555,0.79395,-0.42676,-167.75
1.8564,0.30469,-0.7832,-0.48804,-1.8271,0.89258,0.059357,2.2578,-0.83545,0.50195,-0.76611,0.70654,0.30225,-0.63916,-1.2344,-15.078
0.41064,0.95361,-0.98096,0.4939,-0.31738,-1.415,0.22485,-0.65137,0.24182,0.82861,0.7627,-1.2002,1.5889,1.1846,-0.45435,-107.06
-0.9375,-1.2373,-0.95996,-0.12134,0.92822,1.9121,-0.50146,-2.0742,0.39404,-0.0064011,-0.22498,1.04,-0.41992,-0.20105,0.2019,-184.0
-1.0693,0.57471,-1.6104,1.7295,-0.70117,0.37793,-0.37207,-0.13342,-0.26611,-1.6504,-0.23315,-0.73926,0.49707,-1.1328,0.13037,-328.75
-0.30151,0.62109,0.029434,-0.62744,-0.1322,0.29907,-0.45776,-0.17822,-0.56299,1.3125,1.8877,1.7832,1.4492,1.5654,0.33862,170.88
-1.1035,1.0225,-0.20068,0.11566,-0.84131,-0.78906,0.093384,-0.76807,-1.0088,-0.78125,1.7754,-1.0186,-1.2451,-0.042664,0.46729,-212.75
0.15625,-0.065369,2.8184,-0.3125,-0.1936,0.79004,-0.18665,-2.0703,0.14954,-0.36938,0.98047,0.68799,1.5088,0.46045,0.77393,121.81
-0.47754,0.90479,-0.43604,0.12732,-0.51416,0.35938,0.19421,-1.2188,0.83838,0.11627,0.22034,0.41284,-0.48022,0.048798,-0.91748,-190.88
1.6113,0.83105,0.055176,0.16162,2.7793,-0.04364,2.2695,-0.08728,-0.1748,1.0771,-0.3457,-0.24622,-0.60693,0.61133,-2.4004,333.0
-0.76855,1.1377,2.5859,-0.38428,-0.76221,-2.5098,-0.43628,1.752,0.34546,-0.19812,0.41895,-1.0684,-1.4209,0.61328,1.0479,251.62
0.16675,0.59912,1.7227,1.6816,0.47119,0.88721,-0.78467,0.065796,-1.1006,0.42065,0.67334,1.4189,-1.0684,-2.0176,-0.71533,118.06
0.31421,-0.92871,-0.017258,-1.1543,-1.1943,0.40527,1.248,1.3809,2.0293,-1.21,0.2981,0.78711,-0.66357,0.7666,-0.11169,126.44
-1.2676,1.2012,-1.4883,-0.027206,-0.47803,0.27563,0.0071678,-0.019852,-0.70752,0.8623,-0.47998,2.1211,-1.3975,-1.1143,-1.6631,-239.38
-0.61719,-1.9863,-0.25781,-1.0273,1.6152,-1.0967,0.16235,-0.49121,0.036713,-2.0762,-2.0,0.86914,-2.4922,-0.14954,0.75928,-74.688
-0.26245,0.57178,-0.89355,0.25366,-0.0093689,-0.83887,0.67188,0.56445,1.0898,0.31128,-0.21619,0.69043,-0.8501,-0.51221,-1.166,-50.531
1.4746,-1.7266,1.9023,-0.35205,-1.0645,0.13696,0.99658,0.40137,-1.376,-0.72412,-1.3398,0.56543,1.5996,-0.12207,-1.6064,66.875
0.35596,2.7227,-0.79199,-0.44189,0.49561,-0.18689,0.26538,0.71924,-2.2324,-0.067383,-0.25146,-0.60547,-0.081604,0.39062,-1.3691,-48.125
-1.4365,-0.78174,1.8887,-0.5127,-0.6084,0.88574,-1.2129,-0.36694,1.3613,0.60156,-0.172,0.83936,-1.4521,-0.48901,0.99121,50.875
-1.2119,-0.72705,0.68555,0.075928,-0.25879,0.97217,-0.32397,-1.3828,0.77686,-1.7715,-1.3232,0.59521,-0.44189,-0.96875,0.23901,-222.12
-1.0117,2.0254,1.2305,1.1855,0.59766,1.8916,1.4238,-0.099121,-0.69727,-0.33423,-0.66943,0.62695,-0.66748,-2.709,0.059052,184.38
-1.0801,1.1934,-0.0059547,0.20947,-0.98438,-0.45972,-1.1768,0.91895,0.83154,-0.22156,0.78418,-0.56641,1.0215,-0.18823,1.8203,-10.977
-0.80957,-1.5059,1.3359,-1.501,-0.323,0.33105,1.4141,-0.58984,1.1113,1.4238,0.9751,0.13928,-0.049896,0.36938,-0.029175,172.62
1.0469,0.14514,0.38477,2.0508,-0.46143,-0.78027,-0.14734,0.082092,0.38818,-0.85254,2.3555,0.51465,-0.94482,-0.58545,-0.075378,31.641
0.57227,0.055847,-0.98779,0.81299,-1.8799,0.45947,-0.98584,0.65381,1.4199,-0.0039444,-0.55811,0.31201,2.8535,0.45728,-0.4165,-160.12
-0.097778,0.11548,-0.61621,1.0176,1.6006,0.07019,-0.54785,-0.024368,-1.4336,-1.6836,2.2773,-0.99316,-1.1289,-2.3984,0.15576,-186.0
1.5645,-0.97705,-1.3271,0.6582,-0.56689,-0.17639,0.58984,0.89941,-1.3408,1.0273,1.3887,0.17896,-1.7559,-0.42456,-0.10522,53.281
-0.44434,-1.5176,-0.95166,0.45557,1.876,-0.87646,-0.97607,-0.58545,-0.48438,3.002,-0.30933,2.4043,1.5693,-0.48438,-0.31494,70.812
-0.11731,-0.38306,0.28296,1.5557,-0.2793,-1.9854,-0.087036,2.4688,-0.1344,-0.040466,1.375,-0.42163,0.87988,-1.2373,-1.6787,25.891
2.0703,0.51025,-0.036438,1.0615,0.80518,1.2363,1.0127,0.16638,0.13379,-0.15918,-0.58691,2.3438,-0.57275,0.33203,-0.17957,357.75
1.2383,-1.2715,-0.87402,0.86426,-1.9893,0.46118,0.82715,-0.58447,0.3479,1.0352,0.89111,0.3291,-0.19153,-1.3613,-0.41211,-172.12
1.0322,0.78369,0.31055,1.1709,-0.35352,-0.66406,0.62402,-1.665,0.74805,-1.2324,0.34253,0.27661,1.3037,1.2725,-0.74902,-62.0
0.58545,-0.92041,-1.2393,-1.7666,1.0557,1.1387,0.29272,-0.71436,-1.3516,-0.63086,-0.1637,0.46094,-0.5166,-0.93066,0.50928,-143.38
-0.17822,1.291,-0.09137,1.2568,0.87891,-1.3281,0.38354,0.43726,-1.2412,0.46606,0.16235,-2.1445,-0.71924,-1.0273,-0.60205,-19.062
0.55225,1.1699,-0.7583,0.51074,-1.0176,-1.5254,0.91943,-0.44312,-1.1572,-0.54248,-0.97949,-0.18457,-0.0050392,-0.13855,0.74609,-102.38
0.30713,-0.31372,0.15564,1.4531,-0.46289,1.2256,0.854,0.48047,0.46973,-2.582,-0.5708,-0.55762,-0.54199,-1.5342,0.87012,15.398
2.1973,0.87305,-0.10065,0.37256,-0.82178,0.94092,2.1465,-1.4141,2.7871,-0.11102,-1.7012,-1.127,-1.2363,-0.82031,0.21436,-2.0918
-0.85986,1.1572,-0.40308,-0.10022,2.8242,2.293,-0.40674,-0.27148,-0.30786,-0.87402,0.31372,0.38745,0.2384,-0.054138,-1.2041,43.031
-0.26367,-0.49463,2.084,1.1006,-0.34155,-0.27417,-0.48682,-1.667,0.63623,-0.43921,1.5107,0.95996,-0.47705,0.16846,0.12939,27.766
-0.49487,-0.96777,0.68311,-0.31494,-0.89209,1.6738,-0.95166,2.3535,-1.4258,0.10974,-3.0469,-0.37744,0.0026836,-0.24707,-0.63672,58.562
-0.35352,-1.2617,0.0035934,-1.2607,0.18066,-0.48242,0.80762,-1.1992,0.90869,-0.729,0.060242,-0.84521,0.91211,0.61719,-2.0176,-271.75
1.5908,-0.76318,-1.1963,0.93994,-2.2324,0.059387,0.7959,0.050201,0.10303,-2.1602,1.959,0.10681,1.251,-1.2266,-0.0071831,-276.75
-0.36011,2.0117,-0.22913,0.69678,1.3789,1.3359,0.13342,0.88574,-0.16638,-0.086365,-1.0449,-0.49951,-0.95801,0.035645,-0.85303,154.62
0.1582,2.3555,-2.7383,0.90723,1.4238,-0.34302,-0.062408,0.77246,1.957,-0.072571,2.3398,1.2783,1.7314,-0.10437,-1.0557,-28.406
-0.41309,1.3604,-0.10242,-0.60498,0.15344,-0.13733,1.3467,-0.14612,-2.0176,-1.7773,0.69629,-1.2588,-0.2561,1.2764,-1.1211,-66.375
-0.39624,-2.4219,-0.8999,0.32129,0.64453,0.64062,-0.83887,1.9629,-0.056091,-0.41113,1.3066,0.080322,-0.92383,-0.25952,2.9512,263.25
0.24536,-2.0039,-0.19214,1.2373,-0.7832,0.78711,0.087524,-0.30444,0.049957,2.4277,-0.53564,1.3916,1.7998,-0.15759,1.6953,243.0
-1.4639,0.98633,-0.51465,0.88184,0.56641,-0.82275,0.79004,0.21497,-0.83252,1.9395,-1.042,-0.067139,0.12036,-1.3213,-0.30054,49.531
-0.56543,-0.23706,-1.293,-0.14233,0.98193,-0.0038452,0.1814,-0.91748,0.24023,0.17859,0.11395,-0.92627,-1.0947,-1.2715,-0.1676,-236.62
-0.035736,-0.29614,0.69385,-2.3242,-0.26196,1.4814,-1.0469,-0.81494,0.05307,1.3145,2.1504,-0.075073,0.40625,-0.76172,-0.73389,-198.5
-1.0322,-0.48145,0.27637,0.029327,-0.46558,0.21033,1.3262,-0.011177,1.5566,-1.165,1.2031,0.33813,-1.0566,-0.41309,1.1592,102.44
-0.16125,-1.415,0.26099,-1.4639,0.29614,-0.80225,0.96875,-0.34277,-0.39209,0.097107,0.0051117,-0.32764,-0.42065,-0.23462,-0.70215,-75.375
-0.51953,-0.13562,0.67676,-0.074341,-0.521,-0.87402,1.4678,-0.91406,1.8623,-0.40332,-0.28198,0.60645,0.94287,1.584,0.84033,176.75
-0.055634,0.87939,0.177,0.117,-2.0332,-1.6924,-0.070129,-1.6357,-1.084,1.1133,0.4939,-1.8535,-0.42139,-1.5645,-0.87305,-488.5
0.11475,1.6445,-0.25806,0.25513,1.8135,-1.2129,-0.049988,-0.098572,-1.1572,1.5967,0.21033,1.3027,0.78174,-0.8877,-1.7334,30.344
-0.24866,0.56348,0.47144,0.5415,-1.7607,-0.35376,0.60303,0.051727,0.44458,-0.018219,-1.6367,0.2019,-1.8262,0.0074921,1.0713,51.5
-0.31128,0.95361,-0.15222,0.060242,-1.1035,-0.16663,-0.039368,-0.87061,0.12988,0.18567,0.26489,0.061768,0.62012,0.09729,0.012947,-155.0
0.29028,-1.4873,-1.0352,-0.089294,-0.89404,0.29907,1.2539,0.51074,-0.12781,1.7803,0.14929,1.2959,0.3501,-0.25317,-0.28296,99.0
0.30908,0.48242,-1.0068,0.32471,0.47998,-0.39502,0.33081,0.74756,-0.33179,-0.16174,0.16821,0.60938,0.66016,-2.1621,0.75,-5.7617
-1.0332,1.2178,-1.0625,0.2793,-1.8828,0.33252,-1.627,0.33984,0.73535,1.0244,0.4165,0.47461,1.5771,2.4258,-1.2285,-182.25
1.5068,-0.81836,0.0088501,-0.12323,0.41455,0.02182,-0.063904,0.95996,0.24414,0.64355,-0.30908,-0.61084,-1.3145,0.55615,1.9248,306.5
-1.1455,0.76074,0.012756,0.90527,-1.4541,0.67041,1.2715,0.13892,-0.46021,0.36157,-0.48438,-0.79688,1.3232,0.52588,-0.045898,62.781
-0.17212,-0.19275,0.2959,0.38745,1.0225,1.8037,-0.4082,1.6523,1.4854,0.66943,-1.8779,0.32397,1.2285,0.45459,-0.43042,312.75
2.1895,0.35986,0.49243,1.8086,-0.5293,0.48389,0.01461,-0.041473,0.054565,0.46582,0.53711,0.64062,-0.21558,1.0322,1.2568,332.5
0.26953,-0.056671,0.2937,-1.9795,0.12659,0.28271,-0.45679,0.62354,-0.091736,-1.1602,0.036926,0.9209,-0.29272,0.48633,0.41748,21.047
