0.65039,0.77441,-0.67578,0.48755,1.5078,-1.0264,-1.4023,1.6348,1.3936,0.3335,0.56543,-0.43457,-0.62842,134.0
1.3057,-1.6045,-0.52539,0.72314,-0.67773,1.833,-0.46069,-0.24927,-1.0225,-2.1582,-0.72314,1.3125,0.12213,-194.12
1.4766,-1.9707,-1.1924,-0.56641,-0.43872,-0.20911,0.19409,1.126,1.3311,1.4785,-0.76172,0.63721,0.1825,41.688
-0.13733,0.68408,-0.88623,0.29883,0.86816,1.4531,-0.098938,-0.57178,0.38208,-0.64258,-0.57275,0.98779,0.89648,148.38
0.93408,-0.58057,-0.1217,-2.248,-0.90332,0.43335,-0.14502,-1.125,-0.0034809,1.6006,0.4082,-0.31982,1.0996,34.031
-1.9795,-1.8008,-0.62061,0.63818,-0.47217,0.74805,-0.7876,0.50098,-0.54248,0.23926,-0.16809,-1.0723,2.2305,-302.75
0.30444,-1.7754,-0.37866,-0.68408,0.23376,1.1963,-1.2705,-0.50049,0.19934,-0.16223,0.99512,0.65479,0.035583,-152.25
-0.38696,-1.2051,-0.33765,0.093567,0.22583,-0.59863,-1.0957,0.060547,1.5342,-0.3894,1.1807,0.021133,-2.1152,-366.25
-0.40674,0.76416,-0.25928,1.5117,-0.084717,-0.81543,-0.27344,0.71826,-0.49512,0.53369,0.27466,-0.7168,-0.47021,-52.594
0.094666,-0.028275,0.06366,-1.8486,-0.8125,2.6582,-0.65967,1.2627,-0.37036,-2.2324,0.91455,1.8154,-1.8154,-88.25
-1.29,1.3955,0.096313,-0.7583,-1.3916,0.37036,-0.22925,1.4873,-1.1455,-0.4043,0.40234,0.94873,-0.56543,-13.969
1.1064,0.050934,-0.90918,-1.1289,-0.19141,-1.9697,0.38403,1.5479,0.7915,0.8335,-1.6416,1.9482,-0.092468,230.5
0.52637,-0.060394,-0.74707,-0.51465,-0.21716,-0.47729,0.086121,0.24353,1.1279,0.084167,0.99023,-0.6499,-0.094849,-75.188
-0.092712,0.3064,-0.55664,-1.127,0.771,0.34106,0.25464,-0.87695,0.97266,0.29956,-0.80811,-0.14026,-0.77393,-41.031
0.99072,0.41431,-0.16809,1.3037,1.0518,-0.36157,0.55615,-0.87646,-0.60596,0.12573,-0.54102,1.8135,-0.88916,229.75
0.52344,-0.011314,3.0137,0.35767,0.8208,-0.67871,0.14856,-1.917,0.10028,-0.16431,-0.63135,0.80566,-0.68604,268.75
1.6719,0.32129,0.67236,0.38086,-1.4785,-0.7373,1.3926,-0.81738,-2.4043,-2.2656,-1.5,-0.83398,-1.6182,-316.0
-0.0040741,0.1792,0.80615,-0.64551,0.064941,-1.0459,-0.77832,-0.73145,0.03241,-1.582,0.015282,-0.81689,1.8389,-66.875
1.8623,0.18872,0.39722,-1.4355,1.4619,0.68994,-0.54736,-2.5723,-0.39819,-0.60449,-1.3379,-0.30127,0.056244,58.938
1.7822,0.83643,0.54053,-0.53125,-0.22363,-1.0059,-1.1611,-2.2637,-1.0234,0.92969,-3.1309,-0.89062,-1.2305,-167.75
0.17944,0.50244,0.99512,-1.1279,-0.76855,0.69434,0.73682,0.9834,-1.8701,0.40942,1.2578,0.73633,0.8667,343.25
0.53613,-2.6445,-1.3906,0.064453,0.10291,-1.1377,-1.2617,0.27075,-0.6665,0.40625,-1.4072,-1.084,-0.34717,-523.5
-0.94629,-0.39062,0.97168,-1.0771,-0.051971,0.77588,-1.4854,0.4375,-0.68262,-0.13452,-1.3643,-0.33447,0.72607,-70.25
-1.8105,0.3252,-1.0195,-0.10443,-1.3311,-1.0303,-1.2539,-0.68701,0.52979,0.10193,-0.28955,0.38257,0.69678,-371.5
1.8535,-0.19177,-0.55371,-0.69141,1.0566,0.30884,-1.3359,-0.4021,1.7764,0.091309,-0.91309,0.39111,-0.13928,107.81
0.39966,1.3564,-1.0254,-0.080078,0.90674,-0.16602,-0.48999,0.61377,0.13232,-0.15967,2.043,1.6123,0.098633,284.5
0.11719,0.83887,-0.45801,0.017197,0.32324,0.34131,-1.1055,-0.5498,1.2383,0.38916,1.3242,0.65576,-0.28784,75.938
-1.0703,0.99561,-0.036377,-0.06543,-0.53076,0.067505,-0.24536,-0.64111,0.95508,1.4902,-0.37109,-0.29004,-1.458,-111.69
-0.032227,1.5879,0.15906,-0.70557,-0.06604,0.72266,-1.1445,-0.85156,1.7021,-0.44897,0.77393,0.54688,0.46191,132.12
-1.9619,-1.4795,0.3125,-0.38501,-1.9004,0.31323,0.031342,-0.55127,0.15186,1.7422,-1.0312,0.36255,-0.39111,-314.75
-1.3115,-0.71387,-0.18945,-0.34888,-0.99658,0.49194,-0.96582,1.0322,0.54492,-0.079041,0.32373,1.123,-0.77002,-201.62
-0.29272,0.36865,-0.021286,1.3916,2.6836,0.33105,0.58936,0.16992,0.62451,-0.53271,-0.90137,0.44019,-0.771,241.12
0.17859,-0.39307,-0.79834,0.15942,0.089722,-0.34717,0.33252,-0.17139,0.0031013,0.17029,-1.3643,-0.53467,0.27319,-119.81
-0.052124,-1.6797,0.36597,-0.43091,-0.44067,-0.47681,1.0332,-2.2812,-1.7998,-0.6582,-1.1484,-0.65186,0.99072,-312.5
1.3027,0.89014,1.5967,-0.19434,-1.7334,-1.1572,-1.3887,-0.72949,0.67773,1.8135,-0.049988,0.25513,0.40186,200.38
-1.752,0.646,0.16125,0.79785,0.08197,-0.86084,1.252,-1.873,-1.0986,0.16663,0.64404,0.67236,-0.89355,-122.56
-1.8926,0.27222,-1.3086,-0.36084,-3.0352,-1.3262,-1.0391,0.10138,2.5234,-1.3516,-0.58838,1.1328,-0.15234,-582.0
1.623,1.0508,0.99609,0.0021229,0.53809,-1.5186,1.9609,1.6191,1.0195,-1.0674,-1.2285,-0.015373,-0.52051,400.25
1.1416,-1.3564,-0.16846,0.21057,0.4458,1.5234,-0.40186,-1.373,1.1621,0.64502,-1.1455,-0.44824,1.2861,47.125
1.4951,-0.069336,0.55518,-1.5547,0.15198,-1.5303,1.1797,-0.98438,-0.97168,0.33569,-0.13611,0.91553,-2.0762,48.625
1.0488,-1.6182,-1.3555,1.2686,0.43237,-0.79199,1.252,-1.3965,1.1162,-0.26807,1.7324,1.4893,-0.2478,-51.188
-0.80518,-1.0225,0.64502,0.39648,0.66797,-1.1025,-0.74268,1.1465,0.25586,-1.2275,0.96973,-0.172,-0.23108,-136.12
-0.6543,1.2549,0.67676,-2.1895,0.46533,1.0439,0.9375,-1.5781,1.2139,2.5332,0.47388,-0.94189,-0.29541,258.25
-0.45312,-0.024612,-0.13989,-0.12488,-1.124,-1.3213,-1.3008,-2.0488,1.457,0.1637,-0.21729,-0.96777,-1.3477,-535.5
-1.5205,0.83838,-0.81982,-1.0059,0.27881,0.14905,0.12238,-0.42041,0.96045,0.646,-2.1621,-0.63086,0.33936,-105.69
-1.2061,0.56885,0.70361,0.75781,-0.44995,0.20044,1.7178,0.084717,-1.6064,0.17053,0.84814,0.52588,1.6465,269.5
-0.97559,-0.065857,-0.25439,-0.90723,-1.1924,-0.97656,1.0293,-0.70068,-0.025146,1.5693,-2.0234,-2.8066,-0.65332,-417.25
0.69482,-1.3271,-0.16272,-1.3994,1.3818,-1.1787,0.72266,-1.3652,0.72217,0.29907,-0.63135,0.35059,-1.4062,-91.25
1.2988,-0.020859,0.077637,0.93555,0.7998,0.27075,0.38501,-0.79883,-0.062927,0.44824,2.7773,-2.125,0.2771,75.688
-0.058624,-0.015961,-1.2734,0.31299,0.023727,0.88916,-2.1035,-0.99072,0.80664,0.69678,-0.33521,0.47729,0.60107,-137.5
0.34985,1.0693,1.3506,0.89502,-0.36914,-0.12366,-1.7275,0.33301,1.1123,-0.37134,0.95068,0.61621,-0.61182,141.0
-1.2812,1.9248,-0.13074,-1.29,-0.47314,-0.85596,1.4473,-0.3728,-0.58447,-1.9033,-1.1807,-0.88574,-1.3906,-292.5
0.54736,-0.96973,0.25977,-0.23804,-0.082703,-1.7988,0.13745,0.35059,0.23364,-0.34155,0.7915,-0.9624,-2.2109,-309.0
0.44507,-0.71924,-0.077148,-1.0166,0.68213,1.1709,-0.11432,-0.36816,0.47266,-0.080078,-0.97217,0.34204,-0.028198,42.906
0.35693,1.5811,-0.90479,-1.3027,-1.125,-0.46118,-0.39111,-0.2666,0.19092,0.64209,0.53857,-0.26074,-0.43042,-82.0
0.48633,-1.1631,-0.70898,0.88184,1.9619,0.33618,0.16931,-0.73535,-1.5137,1.6191,-1.1133,0.28638,1.2354,209.0
1.8457,0.63184,-0.76514,-0.82031,0.10272,-0.007988,0.24316,0.14124,-1.4395,0.17371,-1.1221,0.97559,-0.58838,148.88
-0.71631,0.62256,0.24744,0.88281,0.089111,1.0488,1.1035,1.0732,0.84082,1.2627,-0.7627,1.2021,0.22668,408.25
-0.28223,-0.4939,-0.729,-0.54834,0.1427,0.029282,-0.59229,0.91064,-0.61768,-0.74707,1.127,0.21729,-0.71338,-187.88
2.5195,-0.05014,0.14465,-0.1521,0.84375,0.95605,-1.2031,0.69727,0.64941,0.6333,0.034576,-0.70361,-0.068481,260.5
0.75928,-1.0166,-0.89307,0.85107,0.32837,-1.7432,0.75391,-0.37646,0.1123,-0.54102,-1.9043,1.0068,-0.42163,-129.38
-1.0684,0.48462,0.017273,1.0371,0.75977,-2.041,-1.1152,0.087341,0.1416,0.35376,0.13074,0.17627,-0.22925,-66.188
1.0156,0.12793,-1.873,-1.4268,0.40674,-1.1719,-0.49927,0.49902,0.63574,-0.64795,-0.45044,1.0273,0.43433,-27.5
-1.4355,-0.21655,1.2432,-0.039276,-0.7373,0.2113,-0.45581,1.4102,-0.45166,-1.7676,0.25073,-0.93799,0.79883,-151.12
0.56738,-1.5049,0.45947,-0.88525,0.41821,0.99463,2.0547,0.1051,-1.0078,0.97656,-0.74658,-0.1272,-0.77197,123.69
0.32959,-0.73975,-0.81934,1.3184,0.28271,-0.059143,1.0811,-1.3496,1.6445,0.64697,-1.2148,2.334,0.66406,196.12
-1.1299,-1.2197,-0.79297,-0.7168,0.070679,-1.542,0.73486,-1.5928,-1.3975,1.209,-0.16638,-0.24902,0.60693,-275.25
-1.1758,0.91211,-1.1699,2.1309,-0.69238,-1.21,0.30786,-0.29321,-2.2676,-1.5781,0.81592,0.61865,-1.2715,-396.5
0.69775,1.2803,0.7168,-0.1004,1.2041,1.5752,-0.45215,0.35425,0.0896,-0.46362,1.2129,0.17395,1.1084,461.0
1.5439,1.2705,-0.029297,0.15625,-0.10498,-0.32031,0.0089111,0.25171,1.5957,-1.0186,-0.93018,-1.8789,0.79004,64.625
-0.2876,-1.0645,-0.96338,-0.56934,1.0273,0.2583,-0.52734,0.83252,-0.90576,0.081543,-0.21545,-2.3203,-0.92773,-365.25
-0.29541,1.1934,-0.028564,-0.68359,-0.81055,-0.87256,0.11902,0.59668,1.6768,-0.69189,0.27173,0.40601,0.13586,46.531
-0.25513,0.28857,1.1494,-0.71045,1.2646,1.0518,-0.040619,-1.5205,-0.44263,-1.6348,-1.0,-0.11249,-0.90723,-51.656
-0.88184,-0.21448,0.34912,0.57812,-0.096741,-0.87354,0.34473,0.61475,-1.3945,-1.3281,-0.57568,-0.48096,1.1895,-102.25
-0.01796,1.2041,0.2334,-0.006649,-1.4941,-0.7002,1.4766,0.20789,2.4824,0.96094,1.1924,-0.56934,0.12109,164.25
0.20459,0.61035,0.33521,-1.0283,0.063538,-0.82959,-0.46265,0.98145,-0.13745,-0.60742,-0.24426,2.1484,0.16199,242.62
0.26807,0.33154,-0.50195,-0.73389,0.40576,-2.5469,0.58057,0.77393,-0.10956,-0.67236,-1.1016,-1.1807,1.2725,-34.656
-1.7598,0.29443,-0.68994,-0.64697,0.11639,2.1621,0.81885,0.91357,1.499,-0.1076,0.51465,-1.0605,-1.0127,-127.38
-0.97266,-0.6626,2.0137,0.49976,0.76221,-0.022522,-0.32275,-0.46655,-0.62793,-3.3965,-0.75781,-0.072937,0.015732,-180.12
-0.23022,0.42725,1.0332,-0.30908,-1.7744,-1.0801,-0.54102,-0.082031,0.20569,0.53516,0.79688,-1.2676,0.62891,-111.94
0.12891,-0.20911,-1.7646,2.9551,1.5547,0.3125,-0.44458,0.32031,1.2422,-0.1626,0.94287,-0.60889,0.6123,-6.9023
0.73682,0.33447,-0.94189,0.23779,-0.37061,1.4912,-1.1953,-0.11127,0.6001,1.373,-2.1777,0.19043,-0.69873,-30.281
-0.87842,-0.33496,-0.79443,0.69775,1.123,0.84814,1.8096,-0.19019,0.19641,-2.2422,-0.40137,-0.044922,-2.0234,-261.25
-0.81055,-0.25171,-0.81982,1.0791,0.77441,0.015701,-1.0713,0.4231,1.1094,1.3711,-1.9336,1.0029,-2.0918,-113.5
0.46045,0.55566,-0.038239,-0.53857,-1.9141,0.19141,-0.034241,1.5244,1.4844,0.13208,-2.6934,-2.2676,-1.7998,-320.75
0.91797,-1.2959,0.57471,0.19385,0.76514,-0.21216,-0.73047,1.041,-0.74805,-0.13489,-0.56885,0.18481,-0.52832,34.812
0.74756,0.31958,0.89014,-0.27563,-0.92139,1.5996,-1.4375,1.7432,-1.5078,1.6045,0.70264,1.458,-1.1426,282.75
-2.373,-0.32104,0.079834,0.27173,-0.27563,-1.3779,1.1133,1.6152,0.42358,1.708,0.95361,0.52588,-0.81689,25.047
0.47705,1.0635,0.084717,1.207,0.2384,-0.81201,-1.9297,1.6133,-0.066833,-2.3945,0.41162,-0.48389,-1.3613,-195.0
0.46045,0.68799,-0.1936,-0.18665,0.98047,-0.065369,-0.3125,0.77393,0.14954,-2.0703,2.8184,1.5088,-0.36938,174.12
-0.78662,0.89551,-0.4126,-1.0996,0.35815,0.86084,0.09082,-0.31226,1.3857,1.2227,-0.52979,1.1631,-3.25,-28.266
1.2051,0.68115,0.16479,-0.19019,-0.47559,1.0371,0.1427,-0.51904,-0.32471,-0.90234,0.49268,1.8779,-0.77783,162.88
0.19775,1.4463,-0.55029,0.6748,0.22595,0.67432,1.0918,-1.0098,-1.1631,0.78369,0.16394,0.39136,0.79297,263.0
-1.0361,-0.17871,-1.8096,-0.3252,-0.2793,0.62305,0.83301,0.12585,-0.91113,-0.40771,0.0076485,-1.0215,0.3125,-318.25
0.91992,-0.86377,0.072449,0.41943,-0.29565,0.56689,-0.80908,0.89307,0.30469,-0.47412,-0.67627,-0.99414,0.77637,-60.125
-0.91357,-0.6499,0.89648,-0.49316,-0.24109,-0.36353,0.048889,1.1201,-0.646,0.070618,-1.0547,-0.73047,0.51074,-43.938
0.95264,-0.75537,1.0479,-0.11047,-0.79297,0.079041,0.38062,-0.30127,-0.73779,-0.70508,-0.33643,-2.2324,0.54395,-164.38
-0.19568,-0.022385,-1.0898,0.9707,1.042,0.13,-1.2012,-0.93408,0.11383,0.63135,-0.62598,0.30835,0.51025,-48.0
0.082886,0.86572,-0.84473,-0.48169,0.64697,0.47339,-0.83789,0.24255,1.0811,0.52441,1.3154,-0.0298,-0.729,48.594
-0.18274,1.3037,1.3184,-1.1846,-0.14734,0.5332,-2.0781,1.7822,1.1201,-0.53271,-1.4707,0.16809,-0.19727,163.75
-0.4082,0.9668,0.087158,0.022141,-0.57324,0.22791,-0.3584,0.78662,-0.0045815,1.2988,-0.57178,1.4365,-1.6162,121.44
-0.082153,0.33252,-0.81787,-0.93359,0.076111,-0.0010223,0.75928,0.028107,-1.0566,-0.625,-1.5107,-0.76465,0.75195,-96.812
0.81934,0.75098,-0.013306,-0.10199,-1.5586,0.42383,0.97217,-0.84229,0.6543,-0.53857,-0.59961,-0.96582,0.83789,-41.125
0.63916,-0.35254,-0.056976,-0.18469,-2.0996,-1.3047,0.46899,-0.84619,-0.31519,-1.1172,-0.62842,-1.6172,-2.123,-622.0
-0.40552,-0.31616,1.0566,0.20154,2.9336,0.088562,-1.9053,1.2871,-0.29028,-1.1016,-0.076904,0.54639,0.57471,268.75
-0.89893,-0.059052,0.87158,-0.44727,-0.85938,0.46899,2.459,1.5234,1.1816,0.0082016,-1.4365,-2.0137,-0.053833,22.328
-0.44922,-0.27588,0.5708,-0.088257,-0.88477,2.043,2.2871,-2.0078,-1.3525,0.42163,1.1162,1.0244,0.097351,118.12
0.79736,-0.41455,0.42432,0.73047,-1.0625,0.30664,1.6357,-1.2607,1.0781,-1.7324,-0.088074,-2.3535,-0.057526,-292.25
1.4873,1.2627,0.28589,0.41602,0.37305,0.31519,-0.17957,-0.86768,0.3501,-0.31714,-1.7422,0.18616,-0.13135,190.12
-1.5557,-0.36938,0.41455,-0.83838,-1.1162,-1.0557,-1.9873,0.18811,-0.38525,0.45117,-1.082,0.50049,0.41528,-266.25
-0.057892,0.98779,0.89648,0.10956,-1.0439,0.66309,-0.22681,0.77148,-2.7344,-1.2344,1.6885,0.61279,-0.0016308,66.0
-1.9502,0.62109,0.2522,0.18872,1.4863,-0.0033569,-0.71533,0.93896,2.7422,2.8906,1.5488,1.4844,-0.81689,411.0
0.19055,0.37622,0.51758,1.7373,-0.1333,1.1758,-0.66846,0.97119,1.2832,-0.26709,-0.11267,1.5664,0.17419,290.75
-0.90283,-0.95654,-1.251,0.72754,-0.69482,0.79346,2.0137,1.3467,-1.3057,2.5723,2.2676,-1.6055,0.3728,-11.203
0.2937,-0.61523,-0.70264,0.33643,1.3789,0.59277,0.14819,-0.71826,1.0527,1.0264,0.017639,-0.75244,-0.52441,-1.1592
-0.76758,-1.4268,0.97705,1.584,0.1908,1.2422,0.77344,2.4277,-0.8584,0.68457,0.13635,1.2471,-0.16309,295.0
-0.6792,0.23535,-0.79639,1.6533,0.64795,0.26196,0.23035,0.89014,0.36255,-0.95703,-0.9541,-0.36865,1.4756,39.25
1.7246,-1.8154,-0.63721,-0.1958,0.43433,0.19983,1.6533,-0.39282,0.6958,0.17932,-0.11676,0.19543,1.3281,171.38
-0.16846,1.8975,0.038544,-0.74219,-0.2467,0.60352,1.085,-0.11597,-0.11383,0.35962,-0.48364,1.375,-1.3398,232.5
-1.0967,1.6445,-0.0067635,-1.999,-1.0273,0.80713,1.3252,-0.18823,0.95605,-0.066589,-0.53711,0.51318,1.3145,201.5
-0.72754,-1.2822,0.38306,1.0869,-0.48462,0.85449,1.4121,0.082947,0.62354,1.2051,1.4238,-0.35278,-1.1104,-41.625
-1.6045,1.0439,-1.3115,0.89844,0.62549,0.16943,0.11517,-0.16357,3.4297,1.5352,-0.58643,0.38037,1.4365,207.75
0.77734,1.0352,-0.52539,-0.047241,-0.32544,0.7749,0.53516,-0.25024,0.23279,-0.86084,-1.2314,-0.43066,-1.6807,-128.75
0.1886,-0.16248,-0.10638,0.42456,0.26587,1.1875,0.9751,0.33203,1.4072,1.0254,-0.56152,-0.19788,-0.7417,148.75
-0.26465,1.5996,1.2002,0.12335,1.2852,0.33472,0.60303,-0.57031,0.75342,-1.8779,-1.0186,-0.15649,0.39404,240.25
0.2998,-0.10864,0.60889,-0.018341,-3.0332,-1.6553,0.87305,-0.11743,-0.11609,1.4746,0.41895,0.64648,0.13477,-28.219
0.15149,0.1665,-0.58545,0.29028,0.31934,0.45312,0.50586,0.40771,0.34912,-0.034515,-1.2656,1.1387,0.29907,168.88
2.6875,-1.5869,-1.376,0.95361,-0.95752,1.0947,0.37549,0.57959,-0.23035,-1.3311,-1.5771,-0.6084,-1.3955,-332.25
0.78027,0.24695,0.56152,-2.2031,-0.1377,-1.1738,-1.0889,-0.22058,-1.125,1.6475,0.56299,-0.35596,-1.9707,-80.5
-0.42749,-1.6143,2.2168,2.2012,-2.2871,-0.44727,0.24231,-0.87793,0.49365,-0.5625,-0.040802,-1.2324,-0.60791,-373.5
-0.68262,-0.039093,0.08905,-0.49438,-2.6172,-0.61377,-1.123,0.92285,1.0713,-0.31006,0.50732,0.055237,-0.38721,-326.75
-0.88379,0.26147,-0.26147,-0.80908,1.4805,-0.21484,0.73584,-0.40356,0.39795,0.62012,-0.85107,0.053223,2.4766,301.75
1.4521,-2.2969,-0.5083,0.60107,-0.45337,0.32666,-1.2207,-1.4443,-0.55029,0.62207,-0.14783,0.30054,0.00052786,-265.0
0.86475,0.051422,-0.66602,1.8057,-0.096924,-0.54883,-0.31641,0.896,0.52832,0.31201,0.73047,0.71289,-1.8145,-17.766
2.7559,0.5166,0.47363,0.97559,0.58203,-2.4043,-0.7915,0.84424,0.50195,0.072632,-0.61084,0.73584,-0.27368,316.25
0.43848,1.1025,-0.13208,-1.251,0.77881,0.6377,-0.59912,-1.4336,-0.13477,0.302,1.0811,0.18018,-0.81201,61.562
0.77393,0.40796,-0.22668,-0.43042,-0.60254,-0.82275,1.3535,-0.15222,2.4609,0.21594,0.73096,0.18262,0.9541,218.88
0.92285,-0.7207,1.9258,-1.6758,0.52881,-1.3203,0.67676,0.20972,-0.79297,-0.25903,-0.30322,-1.5918,-0.91211,4.5508
-0.17664,0.24219,0.84961,-1.6602,-0.33643,-0.21362,-0.10248,0.75098,0.22327,-1.2549,-0.58594,1.3369,-1.291,2.7168
-1.1484,-0.2522,-1.1221,-0.37549,-0.69873,-0.31421,-1.4688,0.78955,0.031647,0.028061,-0.091431,-0.87744,-0.98779,-473.0
2.707,0.18079,-0.1792,0.10443,-0.17676,0.092773,-0.62305,0.31104,0.36401,-1.0879,0.0401,-1.3799,0.25146,2.0391
-0.64258,-0.98535,-0.02504,-1.3066,0.44287,-0.9873,-0.3374,-1.2949,0.5127,-0.97119,1.3662,0.30518,0.15112,-232.5
0.12964,-0.11914,-0.20959,1.2988,-0.24292,-0.51855,1.4473,0.1759,-0.29419,-0.30127,-0.93311,-2.209,-0.31348,-199.5
-0.72559,-2.2598,-1.9609,0.030853,0.017242,0.89648,-1.0801,1.4863,-0.19617,-0.32471,-1.1943,-0.21387,0.18689,-426.25
-2.293,1.8926,0.15149,-0.61865,0.79492,-1.0537,0.58301,0.354,1.4297,-1.7871,1.4014,0.33813,-0.84668,-22.266
0.12036,-1.0264,0.69678,1.0869,0.16956,0.72021,0.071655,0.52295,-0.17969,1.6953,0.63721,-0.8584,1.8223,260.25
-1.3682,-1.3721,0.87061,0.69824,0.36377,-1.6172,1.7158,0.94775,0.17065,-0.70508,1.5635,-0.56299,-0.84082,-125.25
0.19421,0.043518,0.4624,1.6504,-0.67773,-0.62598,1.5293,1.002,-1.0674,1.2402,0.46143,1.2148,-1.374,212.12
-0.099121,0.57031,-1.4131,1.1465,1.7158,0.4834,0.98584,-1.0986,0.75488,-1.0254,0.25488,0.78027,0.31299,101.31
-1.5879,0.88477,0.77441,0.31689,-2.582,-0.34351,-0.41675,-0.048553,0.0802,-2.6719,-1.832,0.39136,-0.7832,-469.0
-0.33838,-0.14807,0.26709,1.4316,-0.37793,0.35889,0.99902,2.9844,1.5264,-0.56299,-2.2109,-0.19751,0.56201,193.25
0.80713,1.5352,-0.96631,0.62646,0.014526,-0.094971,-2.1426,0.54248,-0.15491,-0.81494,-0.18591,-0.53906,-0.88232,-173.75
-0.6665,-0.3374,2.2539,1.5596,0.27051,0.5918,0.19727,-0.12622,-1.1104,-0.062805,0.41357,0.15759,-0.66504,136.75
1.1826,0.010712,-1.5361,0.79785,-1.1416,-0.2605,-0.032227,-0.57812,1.0352,1.2969,-2.2734,0.34717,-0.10284,-101.12
-0.2937,0.43359,1.4893,-1.3027,-0.15271,1.7744,0.55127,0.10028,-0.38477,1.0703,-0.68994,0.57275,-0.23206,323.5
-0.3103,1.166,0.35376,1.2109,-0.53955,-0.16748,2.1641,-1.4033,-0.058075,-0.24146,0.67725,0.11768,0.015419,112.62
2.043,-0.5459,0.99463,0.22327,-2.3711,0.29517,0.13538,-1.7422,-1.0918,0.1571,0.646,-0.77637,-0.67236,-205.12
-0.064758,-0.54541,-0.59375,-0.27539,-0.30786,0.76367,-0.57568,-1.3145,-0.87451,0.32593,-0.63379,-0.245,1.4873,-132.75
0.14001,-0.29663,-0.82861,-0.018143,0.6167,-0.89111,-0.66211,-0.050873,-1.8066,1.791,-0.67871,0.93555,0.67676,99.625
-2.3633,1.5303,-0.11237,-0.5498,-0.33008,0.67139,0.61816,-0.16968,0.39795,-1.4863,-0.6626,0.5918,1.0361,-17.047
0.79102,-0.12549,1.2979,-0.71875,0.7832,-1.6572,-0.013489,1.1826,-0.17407,1.2334,-0.25098,1.1133,-0.72119,369.75
