-1.2852,-1.6162,-166.5
-1.3848,1.9395,183.5
-0.18994,0.03476,2.3691
-0.0059547,0.78418,77.25
-0.58643,-0.64844,-67.188
1.2129,0.14172,20.719
0.8125,1.3564,138.25
-2.2207,-1.3994,-150.38
0.16064,-0.018173,-0.89697
0.5957,-0.58984,-54.844
1.1123,0.85693,90.688
1.4277,-0.41943,-33.406
-0.31128,-1.0908,-109.31
-0.83838,-1.3096,-133.75
0.032806,-0.7583,-74.562
2.3613,0.87744,99.625
-0.32373,-0.22668,-24.141
0.92041,1.0674,110.38
-1.1709,-0.76709,-82.125
1.9092,0.69385,79.0
-2.4902,1.2168,106.06
-0.92188,-0.71582,-75.688
-1.1074,1.2012,112.25
1.4199,0.59229,66.25
0.022339,1.6934,167.12
-0.26733,0.44849,42.719
0.16931,-1.4141,-138.38
-0.0034771,0.50586,49.844
1.5078,-0.40869,-31.891
-0.23596,0.74414,72.062
0.32715,0.15466,17.062
0.22852,-0.086182,-7.2227
0.92676,-0.67578,-61.438
1.2686,1.7031,175.0
-0.93555,1.0859,101.88
0.13586,-0.05249,-4.418
-0.83887,1.1797,111.62
0.45996,-0.67773,-64.25
0.085205,-2.9902,-294.5
0.45264,0.18933,21.188
-1.1631,-0.35742,-41.719
0.68018,1.1924,121.31
-0.04245,0.50684,49.719
0.63232,0.97266,99.375
-0.14734,0.96387,94.188
0.33618,-0.22742,-20.547
-0.24634,-2.3008,-228.25
2.4258,-0.079102,5.7031
0.54883,-0.39404,-35.781
1.2744,-1.1357,-104.88
-0.95508,0.42358,36.438
-1.0303,0.14661,8.7188
1.1982,0.014336,8.0859
0.68701,1.4668,148.38
0.44702,-0.63867,-60.469
1.2471,0.1355,20.297
-1.8643,2.2441,210.88
0.99561,1.7031,173.38
-0.33472,-0.40356,-41.656
0.79102,0.45679,49.438
0.31836,-0.32861,-30.625
0.56201,0.39014,41.594
0.58691,0.0065498,3.9141
2.459,0.78174,90.75
0.11835,0.3916,39.25
0.13733,1.1895,118.06
1.6436,0.39111,47.719
-2.082,1.6963,155.62
-0.13721,0.56348,54.781
-0.30469,0.62061,59.469
0.84814,-1.2324,-116.75
0.43945,1.2676,127.44
-0.38818,0.17041,14.641
-0.58203,-0.46191,-48.781
0.63525,-0.11768,-8.0625
-0.87842,0.099915,4.957
-0.41211,-0.54053,-55.594
-0.064331,-1.2129,-119.88
0.097107,0.96875,96.0
0.19653,0.70898,71.0
0.069824,-0.38525,-37.594
-1.5195,-0.48413,-56.188
-0.63135,0.052521,1.6631
0.5498,1.8018,180.62
1.5098,-2.9668,-284.0
1.7969,0.43945,53.312
-1.166,0.10266,3.6328
-0.17261,0.63867,62.0
0.56592,0.035858,6.6836
-0.57422,0.53662,49.688
-2.0176,1.3223,119.12
0.67236,1.8994,191.0
1.3691,-0.39404,-31.234
-0.21887,0.76611,74.312
0.70068,0.12347,16.062
-1.5059,-0.049896,-13.305
-0.26929,0.71777,69.25
0.034393,-0.64209,-63.125
-0.11359,-1.0107,-100.31
1.0898,-0.74805,-67.688
1.5576,0.18701,27.109
0.39038,1.0752,108.12
0.11053,-0.62646,-61.125
-0.46216,0.054321,2.7832
0.23816,-0.84082,-81.562
2.7285,-1.3633,-119.19
-0.46143,0.38477,35.344
-0.43506,-0.31177,-33.156
0.31982,-0.11035,-9.1016
-0.11456,1.2383,121.38
1.8564,-0.48169,-37.156
-1.4648,-0.66846,-74.062
0.69531,1.127,115.0
2.2773,-1.2344,-109.0
0.044373,-1.7461,-171.88
-0.68359,1.1084,105.5
1.3154,0.21045,28.078
0.45337,-0.49829,-46.594
-0.37451,-0.16223,-18.078
0.37256,0.1665,18.484
-0.7959,1.7461,167.75
-0.012367,-0.32837,-32.438
-2.3164,0.62305,48.5
-1.3643,-0.05246,-12.766
0.041901,2.6367,260.25
-0.1814,-0.10632,-11.492
0.34497,-0.93213,-89.938
0.57031,0.99463,101.19
-1.6719,-0.47266,-55.906
-1.126,1.6074,152.12
-0.1814,0.94775,92.438
0.18677,-0.75537,-73.438
0.31885,-1.6592,-161.75
0.13562,0.72852,72.562
-0.35425,0.83838,80.625
-0.70703,-0.16992,-20.688
-0.70312,-1.5332,-155.12
1.0215,0.21118,26.516
0.41602,-1.0908,-105.19
1.4551,2.1641,221.38
0.30176,0.17554,18.984
0.03302,1.3467,133.0
0.36011,0.5415,55.375
-0.52197,-0.91113,-92.75
-0.29761,1.376,134.0
-0.1897,0.84961,82.688
1.0029,0.54834,59.656
0.59912,0.85352,87.438
-0.17468,-1.2461,-123.81
-0.83838,-1.2129,-124.19
-0.58203,0.39893,36.094
-0.22083,-0.90723,-90.688
0.15759,0.19495,20.094
1.3516,2.0996,214.5
-0.46606,-0.60547,-62.312
1.1904,1.7617,180.25
-0.58154,-1.1738,-118.94
0.52246,-0.65332,-61.469
-0.66504,-0.5835,-61.219
-0.22058,-1.3564,-135.0
0.43945,0.77881,79.25
0.38135,-0.040619,-1.8809
-1.6846,0.58936,48.719
-1.1699,-2.873,-289.75
0.056519,-0.12494,-12.0
0.23303,-0.71826,-69.5
-1.4482,-1.4072,-146.75
1.1631,0.010231,7.4844
1.1973,0.69531,75.188
0.20996,0.61523,61.812
-0.23645,-0.11963,-13.109
-1.7578,-0.25122,-34.531
0.72119,0.25635,29.281
0.59961,-0.86035,-81.5
-0.85596,0.090088,4.1133
0.64014,1.6885,170.0
0.57959,1.4121,142.38
-1.125,0.081116,1.7373
-1.1201,-0.75488,-80.625
1.7754,-1.4795,-135.88
0.50391,0.15369,17.953
-0.38403,0.25024,22.531
-1.1533,-0.093628,-15.648
0.625,1.1641,118.25
0.12079,-0.75,-73.25
-0.52783,1.3535,130.5
-0.52979,0.51318,47.656
1.9189,-0.35327,-24.141
-0.99512,-0.18152,-23.438
0.39868,-0.37012,-34.25
-0.41748,-0.29517,-31.406
0.14368,-0.41772,-40.375
0.73486,-0.9082,-85.438
1.2881,0.014511,8.6016
0.17102,0.13367,14.133
-0.48071,0.69629,65.938
-1.0713,1.9111,182.5
0.36743,1.6025,160.0
0.94971,-1.4854,-141.12
1.2207,-0.43335,-35.938
1.6738,1.3408,141.5
0.37427,0.36792,38.344
-0.80957,-0.80518,-83.875
-0.20068,0.36743,35.125
-0.1394,-0.4502,-45.156
1.041,-1.2656,-118.94
1.2432,1.2285,128.0
-1.0576,0.62354,55.562
-0.82764,-1.0439,-107.5
2.123,1.0322,113.56
0.27271,0.34229,35.25
1.8379,0.42212,51.844
-0.67529,-0.14453,-18.0
-0.1073,0.44775,43.531
-0.45483,-1.04,-105.06
-1.7314,1.4951,137.75
0.22766,-0.73389,-71.062
0.87598,0.99023,102.5
1.4639,0.99707,106.44
1.1064,-0.24585,-18.078
0.12323,0.55127,55.062
-0.3667,-0.63525,-64.688
0.085449,-0.18909,-18.156
1.8193,0.46753,56.219
1.5088,0.60547,68.125
-0.35913,-1.3008,-130.25
0.47632,0.50537,52.469
1.0615,-0.43335,-36.812
0.088684,0.19727,19.938
-1.0508,-0.78027,-82.75
0.79785,-1.873,-180.25
-0.62988,0.3479,30.797
-1.5898,-0.66455,-74.375
0.49561,-0.83301,-79.375
1.9912,-0.83203,-70.938
-0.08667,0.041656,3.625
0.30737,0.81592,82.125
-0.97021,-1.3525,-138.75
0.59277,-0.75244,-70.875
1.2031,0.53418,59.344
1.2852,-0.057068,1.5312
1.7451,2.4043,246.75
0.45728,1.3525,135.88
0.61572,1.2041,122.12
0.45435,-1.0186,-97.875
-0.23364,0.20203,18.609
0.031769,0.075684,7.6367
0.0016556,0.35205,34.719
-0.22363,-1.8623,-184.88
-1.8516,0.78369,66.938
1.2559,-0.89453,-81.188
-1.7363,0.33838,23.703
1.5918,-0.58789,-49.062
-0.55811,0.99414,94.938
-0.70264,-0.094238,-13.203
-0.20068,-0.40479,-41.0
1.5596,-0.048767,3.8711
-0.73926,1.1924,113.38
-0.03833,0.81885,80.5
1.8906,0.70703,80.25
1.7832,-0.24731,-14.461
-0.79248,-0.30786,-34.781
0.32812,0.3396,35.281
0.45752,0.13892,16.25
1.5898,0.57422,65.438
-1.6553,-0.95996,-103.88
0.045563,-0.65137,-63.969
-1.5156,1.3672,126.31
-2.4238,0.88428,73.625
0.3147,-1.0518,-101.88
-1.001,1.0332,96.25
-1.0889,2.5605,246.38
-1.085,1.2686,119.06
-0.68652,1.1631,110.88
-0.71875,0.74512,69.438
1.5098,0.43408,51.188
-0.16687,-0.096375,-10.43
-0.90039,-1.1328,-116.69
0.521,0.0044403,3.3359
3.377,0.67627,85.5
-2.3359,0.42896,29.297
1.5566,0.93311,100.62
-0.97949,0.16333,10.648
0.91357,-1.5459,-147.25
0.521,-0.49292,-45.688
0.55664,-1.3359,-128.5
1.2305,-1.3379,-125.06
-0.88379,-0.22021,-26.625
-1.001,-0.85498,-89.875
-1.1221,-0.053223,-11.492
0.7373,0.27515,31.234
2.3242,-0.52881,-39.188
1.5547,1.3701,143.62
-0.035095,-0.854,-84.375
0.35767,0.56055,57.281
-1.4033,0.94922,85.75
0.43311,0.31323,33.281
-0.24231,-0.58984,-59.5
0.20886,-1.96,-192.0
0.18872,0.93896,93.625
-0.095337,1.7305,170.0
-0.89551,-0.4082,-45.219
1.4619,-0.29053,-20.484
-0.42383,-0.45337,-47.062
-0.54297,-0.69678,-71.75
0.26514,-0.64893,-62.5
-2.3496,1.6729,151.88
0.9502,-0.57666,-51.594
0.30933,1.6123,160.62
0.98096,-0.38696,-32.688
-1.1787,-1.0957,-114.62
0.022629,-1.4053,-138.38
-1.6904,-0.97852,-105.88
-0.2135,1.4912,145.75
-0.90479,1.1729,110.56
0.24731,-0.30078,-28.281
0.65186,0.46289,49.25
0.77344,-0.42334,-37.438
0.6665,0.46265,49.312
-0.61475,-0.8252,-84.75
-0.30029,-1.1787,-117.81
0.79395,1.3242,134.88
0.062988,0.52393,51.969
0.1416,0.70312,70.125
-0.70508,-0.60156,-63.219
0.28735,-0.037903,-2.1387
-0.51367,-1.0596,-107.25
1.2783,-0.3728,-29.641
1.2051,-0.10968,-4.1016
-0.92529,0.25537,20.016
-1.1816,0.44946,37.719
0.091736,0.2522,25.375
-1.4062,-0.08313,-16.016
0.018997,-0.52148,-51.281
0.54346,0.19983,22.719
1.0244,0.59229,64.125
-0.55518,-2.1562,-215.75
-0.34131,2.3047,225.25
-0.30933,-0.24133,-25.516
0.28369,-0.98779,-95.812
-0.82861,-0.75488,-79.062
0.34668,0.69678,70.625
-0.78955,-1.4385,-146.25
-0.39136,-0.9668,-97.5
-0.42847,-1.2832,-128.88
1.9551,1.4883,157.62
2.2754,-0.85205,-71.312
-0.059601,1.9473,191.62
1.71,1.21,128.75
-0.23132,-0.022675,-3.5234
-0.10199,-0.84229,-83.625
-0.7373,-0.83398,-86.312
-0.24036,-0.37476,-38.281
0.78613,1.7979,181.62
2.334,1.2959,140.75
-0.96826,0.24829,19.094
-1.1367,0.74707,67.312
0.27051,-0.050232,-3.4473
0.098511,-0.20044,-19.203
-0.40112,0.70947,67.688
-1.123,2.0449,195.38
-0.43774,-0.8999,-91.125
1.6348,-0.19678,-10.305
-0.32275,-0.25073,-26.516
0.85107,-0.13733,-8.8047
-1.2295,0.49658,42.125
-0.88086,-0.7124,-75.125
1.0068,0.51807,56.656
-0.6748,1.1973,114.31
-0.2085,-0.53174,-53.594
-0.07312,-0.79053,-78.375
1.7646,2.793,285.0
0.71533,-0.39331,-34.781
1.5791,-0.52295,-42.75
0.043701,1.2227,120.81
-0.32251,1.1182,108.44
-0.74658,0.41821,37.062
-0.081909,0.99121,97.25
-1.3477,0.099243,2.2773
-1.5537,1.0049,90.375
0.25708,-0.24072,-22.297
-0.03418,2.1152,208.38
-0.75293,1.4766,141.38
1.0957,0.42529,48.031
0.13525,-1.4473,-141.88
0.42676,-0.68555,-65.188
-0.98535,-0.96973,-101.06
0.61768,1.2227,123.94
-0.69727,0.28491,24.203
1.6299,0.37036,45.594
0.074646,-0.62695,-61.406
0.01049,-1.4004,-138.0
-0.25879,-0.49707,-50.438
-1.085,-0.8252,-87.438
-0.8916,0.069702,1.9082
-0.50439,-0.081543,-10.844
-0.29907,1.415,137.75
1.9639,0.33521,43.969
-0.74707,0.59619,54.594
0.31958,1.6533,164.75
0.29517,-0.23828,-21.844
0.0029259,0.17786,17.547
-0.97021,-0.39746,-44.594
-1.3203,-0.23877,-30.891
0.93652,-0.19263,-13.773
-1.2344,-0.59229,-65.25
0.36011,-0.22815,-20.484
-0.81787,0.12305,7.5742
-0.58154,-0.85547,-87.562
0.28198,0.45654,46.562
-2.5254,0.12793,-1.4443
-0.6416,0.43188,39.0
0.12036,0.72021,71.688
1.4355,-0.34741,-26.25
-0.13428,0.81104,79.188
-0.6543,0.62939,58.406
-0.16394,0.40234,38.75
-1.0908,-0.41089,-46.562
-0.19312,-1.9785,-196.12
-0.40698,0.60742,57.594
0.87207,0.049286,9.7109
0.86182,0.13904,18.5
-0.33472,0.56543,53.906
0.3269,-0.21912,-19.781
-1.1953,-0.6626,-71.938
-0.3584,-1.8945,-188.75
0.50146,0.53662,55.688
-0.72607,0.29932,25.453
-0.61816,-0.79492,-81.812
-1.415,0.21851,13.664
0.32324,-0.14758,-12.75
-0.02652,-0.88184,-87.062
1.5732,1.5449,161.12
-0.8042,0.22583,17.781
0.25879,-1.0654,-103.62
0.2876,1.6748,166.75
-0.51953,-0.34082,-36.5
-0.45898,0.58154,54.781
-0.83691,0.28345,23.281
-0.22571,1.3887,135.62
-0.27637,0.43384,41.219
1.7119,-1.748,-162.75
0.76562,1.0732,110.06
-0.70117,-0.87598,-90.25
-0.83203,-0.63818,-67.562
-0.55029,-0.67139,-69.25
0.16797,0.94531,94.125
-0.06842,0.028778,2.4551
-0.16418,-1.8887,-187.12
0.33691,0.45239,46.469
0.71484,-1.8584,-179.25
-0.92773,0.19275,13.844
-0.58008,0.23938,20.375
0.19263,2.3926,236.88
0.91943,-0.66797,-60.75
0.031494,0.68994,68.188
-0.2749,0.37061,35.0
-0.034698,0.23425,22.891
0.30981,-1.2734,-123.81
-0.085449,1.9414,190.88
0.63965,0.89307,91.562
-0.018509,-0.28857,-28.562
0.25781,-1.2422,-121.0
1.373,-1.2686,-117.44
-1.0762,-0.41138,-46.562
0.31274,0.065735,8.2188
1.2812,-1.8896,-179.12
-0.60547,-0.032043,-6.5312
2.4844,1.1924,131.38
1.8662,-0.32251,-21.406
-2.1777,0.39404,26.734
-0.0055618,1.1787,116.12
-1.5059,-0.41772,-49.562
-0.45605,0.50244,47.0
-0.43359,0.55957,52.75
-0.2002,0.68359,66.25
-1.0137,-0.72363,-76.938
-1.2168,-1.1211,-117.31
0.019592,-0.80225,-79.0
2.8223,1.0791,122.06
-0.51367,-1.1992,-121.06
1.2969,-0.022873,4.9648
-0.66797,0.96875,91.75
0.23401,-0.24854,-23.203
-0.51416,0.8999,85.812
0.032471,-0.96143,-94.625
0.97803,-2.1055,-202.12
0.98975,-0.55908,-49.625
0.68213,0.12622,16.234
-0.50781,-1.3408,-135.0
-0.50439,-1.5195,-152.62
0.59717,-0.94824,-90.188
1.2148,-0.9248,-84.375
-0.15991,-0.55078,-55.188
0.33154,-1.0469,-101.38
0.24634,-0.70801,-68.438
0.9165,0.34644,39.25
-0.27319,1.3447,131.0
-0.72705,-0.24756,-28.453
-0.87939,-0.13501,-18.203
1.1572,1.1494,119.75
-0.77979,0.9917,93.438
1.1855,0.71875,77.5
-0.55029,-1.2207,-123.38
-0.55322,0.6958,65.5
1.2998,-2.3047,-220.0
-1.2295,-0.41187,-47.438
-1.001,-0.92236,-96.5
-1.0078,-0.76904,-81.438
0.39233,-0.50879,-48.0
1.0166,-0.87061,-80.188
2.418,-0.031158,10.391
-0.38159,-1.3203,-132.25
-0.45972,-0.33911,-36.0
-1.1367,-0.82178,-87.312
1.25,-1.0566,-97.188
-0.65283,2.3184,224.88
0.16553,0.96631,96.188
-1.8389,0.89795,78.312
-1.7441,-0.69043,-77.75
-0.65918,-0.23621,-26.953
-0.8291,-0.56006,-59.844
-0.016418,1.1885,117.06
0.69824,-1.6543,-159.12
-0.77686,-0.24829,-28.797
-0.1499,1.1123,108.81
-1.1992,0.74951,67.188
-0.6333,-0.096741,-13.062
1.2266,-1.5811,-149.0
-0.82373,-0.35156,-39.25
1.1309,0.030807,9.3281
0.57959,-0.87109,-82.625
0.40991,-0.24121,-21.5
0.87939,0.039307,8.7734
0.57373,-1.2764,-122.62
-0.63672,0.17383,13.594
0.1142,-1.2236,-119.94
-1.291,-0.14331,-21.312
-1.1152,1.1973,111.81
0.37915,1.2305,123.38
1.5898,-0.72021,-62.125
0.054047,0.12549,12.68
-0.049164,0.34253,33.5
-0.78662,-0.22351,-26.406
-0.85938,-0.89062,-92.562
0.10797,0.4707,47.0
0.75342,0.099854,14.031
-0.36157,0.4165,39.031
1.085,0.038544,9.8438
-0.33911,0.37012,34.594
0.33081,1.4512,144.88
0.84277,-0.53857,-48.406
-2.291,-1.1084,-122.0
-0.73975,-1.335,-135.62
0.29248,-0.3623,-34.094
-0.18311,-0.35669,-36.188
0.51709,-0.22156,-18.953
-0.31909,-0.7959,-80.25
-1.1035,0.25952,19.453
-1.8281,1.6172,149.25
-0.018341,-0.11743,-11.68
0.18713,-0.53857,-52.031
0.091736,-0.18787,-18.0
-0.074341,-0.18457,-18.609
-0.051941,0.28125,27.438
-1.4824,0.15698,7.2305
0.83154,0.79785,83.312
-1.6387,-0.25952,-34.719
-0.96582,-0.18945,-24.062
0.98535,-1.5859,-150.88
0.15869,-0.396,-38.156
0.4021,0.24854,26.734
1.9004,0.39331,49.344
0.75342,-0.61475,-56.375
-0.82764,0.086121,3.8848
-2.6367,0.003376,-14.336
0.49927,-0.52197,-48.656
0.91553,1.2637,129.75
-1.5049,0.40161,31.203
-0.24268,0.12274,10.75
-0.84961,-0.48291,-52.344
-0.62695,1.8125,175.12
-0.053894,-0.98242,-97.125
0.42188,-0.82471,-78.938
0.067017,0.51611,51.219
1.9131,-1.3252,-119.94
1.3057,-0.71338,-63.062
1.5488,1.4863,155.12
0.87402,0.73535,77.375
-0.27515,-2.3027,-228.5
1.3564,0.45239,52.125
0.23584,1.1514,114.81
-0.97168,-1.3799,-141.38
0.74756,0.29785,33.531
-0.96582,1.6289,155.25
-2.8203,0.83398,66.5
0.24023,1.2529,124.88
0.47339,-0.2168,-18.734
-1.2695,1.5361,144.38
-1.4092,0.2749,19.266
0.024506,0.49805,49.219
1.2686,-1.3867,-129.62
-0.9292,-1.1338,-116.94
0.61035,0.47485,50.188
0.62109,1.21,122.69
-0.71533,0.2522,20.875
2.1582,-0.60596,-47.688
1.7324,2.2305,229.62
0.24548,0.55859,56.438
1.0176,-1.2959,-122.06
-1.9844,-0.26709,-37.375
-0.30151,-1.4844,-148.0
1.3906,1.7871,183.88
-0.50293,-1.0137,-102.75
-1.0947,0.021622,-3.9609
0.72852,-0.84814,-79.562
-1.3193,-1.9316,-197.75
0.27197,-0.05191,-3.6035
-1.0039,0.12683,6.9102
-0.54834,0.26611,23.188
-0.33228,-0.61279,-62.219
-0.66797,-2.1973,-220.25
-1.5693,-0.63672,-71.5
-2.3848,0.74512,60.188
0.2262,1.1182,111.44
-0.0066795,0.73535,72.5
-0.48779,1.0742,103.19
0.28589,0.33447,34.562
-0.79053,-0.28223,-32.219
-0.26782,1.3223,128.88
-0.48755,-1.4365,-144.25
-2.3047,-0.36108,-48.406
1.2529,-0.77881,-69.812
-1.4355,-0.21509,-29.188
