-0.20544,-1.2803,2.166,0.027786,-0.45923,58.062
-0.10583,-0.016617,-2.8379,-0.30957,1.1465,-217.75
0.14197,-0.31396,0.065918,1.8564,-0.99854,-60.656
-1.5273,0.74609,0.24146,-0.35034,0.070129,87.188
0.91406,-2.1445,-0.043823,0.33594,-0.40039,-217.62
0.90479,0.4895,0.57812,1.1836,1.0361,144.0
0.1676,-1.2734,-1.0762,0.29785,-0.67383,-243.88
0.34351,0.35205,0.34399,-2.9258,-0.85254,33.219
-1.2949,-1.29,0.073303,-1.6553,0.82324,-91.438
-0.24414,0.45361,1.6133,0.32129,0.42188,205.38
0.05777,0.028656,1.3652,0.79932,0.72754,155.88
-0.021851,1.4717,-0.19336,-0.30298,1.3457,173.12
1.3652,-0.72803,-0.78369,0.99365,-0.1543,-138.88
0.48828,0.65674,-1.8477,-0.25708,1.3916,-50.844
0.14893,0.33838,-1.7363,-0.23767,-0.47314,-144.0
-0.16382,1.7383,1.0674,0.066467,-0.69238,234.88
-0.25879,-0.12018,2.127,1.9541,0.28174,192.88
0.016907,0.7876,-0.38428,-1.8379,-0.45874,21.547
-1.2295,0.47192,0.18481,0.47632,-0.28247,44.375
1.0176,0.39404,1.127,-0.1864,0.97559,183.0
-1.1191,0.25586,-0.33545,-1.0947,-0.14026,-18.078
-0.53516,0.84766,-2.1719,1.1074,-0.12036,-125.44
0.28223,-0.93164,-0.023804,-0.15063,-0.1366,-94.25
-0.44531,1.792,-2.2734,-1.0342,-1.5322,-99.312
-1.2344,-1.1387,-0.78564,0.57227,-0.6377,-210.62
0.51416,0.3772,-0.99902,-0.62207,-0.69873,-79.75
1.5859,-0.41309,1.375,0.3689,0.49268,114.0
-1.0889,0.36475,1.2705,1.0146,0.12744,150.0
-0.21228,0.88379,1.9404,-1.4443,0.28857,270.75
-1.3818,-0.97852,0.6123,0.24316,-0.47021,-62.094
-1.0908,0.82422,0.97949,-0.11816,0.3374,174.62
-0.39502,2.8652,-2.1328,-0.18494,0.36865,88.562
0.68799,-0.051727,-0.96143,-1.3604,-0.21289,-97.625
0.54443,-2.8496,-0.88574,-0.85498,-1.2061,-394.5
0.048859,0.54346,0.12231,0.12524,-0.42944,46.531
-0.21399,0.98438,-0.99854,0.23425,1.5508,60.25
0.22632,0.36768,-1.6553,-0.15662,1.0889,-73.625
1.6191,0.59961,1.0273,-0.64111,0.65918,184.38
-0.45483,-2.123,-0.43555,-0.98828,0.86816,-210.5
0.17444,1.4619,-0.30713,-1.3896,0.14478,116.56
-0.60986,0.92871,0.6958,-1.1211,-0.9126,113.12
0.44556,0.58643,0.18701,-0.7417,-0.37402,60.562
0.19336,1.8896,0.4978,-0.90234,1.0088,264.0
-0.72021,-2.707,0.86426,0.83301,-0.63037,-205.38
-2.0645,0.75098,-1.9756,-1.6895,-0.47119,-139.0
-1.0928,-0.027893,-0.72559,-1.0898,-0.42676,-91.438
1.4365,-0.22583,0.90479,-1.7178,0.23608,77.562
-0.51514,1.2764,1.0234,-0.77783,-0.6543,186.5
0.082336,0.55811,1.5,2.3203,0.85986,224.0
-0.064514,0.35596,0.74219,0.70215,-0.43066,84.938
-0.31494,0.14722,-0.70996,-1.8701,0.68994,-26.734
-0.087646,0.21313,0.05249,-1.9629,0.21057,32.031
-0.12494,-0.56641,0.31982,1.373,2.082,54.938
1.5537,-1.1211,0.81982,-0.77197,-0.41016,-38.844
1.5176,1.4355,-0.38916,1.1963,0.84668,141.38
1.3486,-0.1842,-0.90186,-0.27393,-1.1553,-137.0
0.048706,-0.7959,-1.1943,1.1064,-0.95947,-220.75
-1.0127,0.23376,0.78711,-0.20532,1.4434,143.88
-0.015732,-0.47534,1.5,-0.90527,-2.1055,11.18
1.8018,0.27222,-0.84814,-1.4424,0.2002,-34.812
-0.70752,0.44971,-1.2441,1.0107,3.5293,60.375
1.6074,0.61035,-0.89941,1.3701,-0.45386,-32.75
0.29907,-0.11133,1.5361,1.8164,-1.2695,83.438
-0.25,1.4873,1.417,1.208,-0.57959,247.25
2.3672,-1.0947,0.13623,0.25195,0.37817,-64.062
-0.48291,-1.4434,-0.9502,0.66553,-0.7959,-256.5
-0.77344,0.42773,1.2344,-0.71777,-0.0044823,148.88
-1.1426,0.59229,1.1475,0.85693,1.4307,209.88
0.46338,-2.0371,-0.82617,-0.75049,0.011581,-265.75
-0.064392,-1.8545,0.86914,-1.4805,-0.0055351,-97.312
0.71924,-0.45361,1.1865,0.89697,-0.26221,59.562
0.40796,0.049591,-0.30566,0.99512,0.81494,10.391
1.499,-0.94971,-0.14978,1.2617,0.39966,-80.0
-0.34497,0.055603,-0.73779,-1.4199,-0.84033,-96.562
-0.16064,0.8877,0.72949,0.68799,-0.55371,128.88
-0.17932,0.72998,0.27881,0.27979,0.44507,110.81
0.54053,0.0075302,0.32593,0.76367,-0.245,24.25
-0.7666,-0.12878,-1.4893,-0.47095,1.002,-114.25
0.020508,0.75195,1.333,0.65332,-1.0713,152.5
-0.38599,-0.47144,1.0186,1.6846,-1.1611,2.3711
0.67139,0.54053,-0.9541,0.67529,-0.13208,-37.25
-1.4414,0.95312,-1.8311,-0.51172,0.51074,-65.312
-1.2627,0.015007,0.034943,-0.63037,-0.10699,-6.4141
1.6768,0.4248,-0.22888,0.35474,0.65869,53.625
0.04303,-0.93115,0.72998,0.31445,-0.35889,-34.938
2.2031,0.080383,-1.1338,-0.1416,1.7705,-16.531
0.71484,0.22424,-0.58643,0.61035,0.15698,-22.359
-0.3313,-1.0039,-1.3447,-2.2051,1.3896,-167.25
-1.1992,-0.51367,-0.50684,0.50439,0.29102,-90.188
-1.04,0.057404,0.81445,0.0849,-0.79443,43.969
-0.077881,-0.75635,-0.028992,0.26245,0.95459,-38.188
1.165,1.6641,0.28442,-0.79102,0.3606,203.5
-1.0312,-0.48779,-0.9668,1.3145,1.7686,-72.062
-0.44336,2.4219,1.0361,-0.61914,-1.9258,248.0
0.39209,0.57861,-1.4648,-0.44971,-1.1133,-119.62
-0.37451,-1.0771,0.77783,-1.1074,0.56445,-11.688
0.71533,0.24426,1.4395,-1.7549,-0.65381,133.0
-0.49463,-0.38354,0.61523,1.3379,-2.5293,-79.125
0.45776,0.42456,1.3594,0.17896,-0.069458,164.38
-2.0195,-0.12646,1.2051,-1.2559,-0.40845,71.375
-0.6543,1.3428,-0.51367,1.1094,-0.1048,73.125
-0.014778,-0.53076,-0.48413,-0.0755,-1.8438,-165.25
-2.0117,1.2559,0.12732,-0.0026627,-0.09021,116.38
-0.28564,-1.0234,-0.52686,-0.017929,-0.035431,-148.12
1.4727,-0.83984,-0.98438,1.9961,0.24731,-151.62
0.98193,-1.1904,-0.13916,0.82861,1.0537,-79.75
-0.85938,1.2529,-1.1543,0.030807,-0.85449,-24.094
0.15308,1.5293,1.0781,-0.32471,0.025604,245.12
1.0107,1.4775,-0.94287,1.6729,-0.62109,35.938
-0.49243,1.0918,-0.70996,-0.72021,-0.55518,14.531
0.10712,0.19092,-0.3855,0.61816,0.41675,-0.46387
-0.031616,-0.84277,-0.68896,0.25903,-0.58936,-165.5
-1.5088,-0.88965,1.332,0.081909,0.87451,62.812
-0.39502,-0.36108,-0.68311,-0.077271,2.375,-7.9531
0.046631,1.0469,-1.7188,-1.0293,0.22693,-49.25
-0.39795,0.08728,-1.2988,0.1449,-0.0802,-115.62
-1.0508,-0.039215,-0.14868,0.0070305,0.19104,-15.625
2.8242,-0.90186,2.8652,1.5264,1.9023,264.75
-1.4531,0.41406,0.26367,0.74219,0.89746,90.062
-1.3135,-0.59521,0.57568,0.39014,-0.87158,-44.031
0.12146,-0.52393,-1.0088,1.3418,1.1074,-98.438
-0.87256,-0.89697,-0.66113,-0.96094,-1.2393,-197.75
-0.62939,1.1123,-1.5225,-1.0293,-1.3525,-89.062
-1.0781,0.70459,0.22949,-0.8999,-1.2402,34.281
0.36987,-0.86865,0.037262,1.1396,-0.0064125,-76.875
0.40674,0.65234,1.1133,-1.6006,1.459,221.12
1.8027,-0.85156,-0.32739,0.02034,1.0518,-60.75
-1.4111,-0.86816,-1.3311,-2.0039,0.33862,-199.12
0.027527,-0.97998,-1.8584,0.45068,-0.72363,-290.25
-1.1572,-0.49683,-1.4375,1.0508,0.1333,-179.25
-0.43237,0.93408,0.83398,1.167,-2.8203,54.906
-0.20972,-0.61865,-0.6582,0.42358,-0.81201,-150.88
1.0879,0.032104,-0.082581,-1.7227,0.53418,21.266
0.65186,0.58203,-1.3047,0.521,-1.083,-101.94
-0.45825,-2.4883,1.4141,-1.5293,1.5371,-50.562
-0.72607,-0.62744,-0.89062,0.71973,0.76172,-115.38
-0.6792,-1.5234,0.39258,-0.5498,0.66846,-86.688
-1.3398,-0.19275,-0.54297,-1.875,0.52197,-55.656
-0.48828,-1.6064,-1.877,-0.86865,1.4922,-269.5
0.88916,0.68848,1.4736,0.72656,-0.9292,169.38
0.33862,0.4436,0.37769,0.13037,0.0849,81.688
0.83154,0.13892,-0.72168,1.4541,-0.47998,-66.312
2.1426,-1.5879,1.335,0.5918,-0.6377,-41.25
1.3096,0.88525,-0.85645,-0.60449,0.86377,45.5
-0.50977,-0.45728,-1.832,-0.68359,-0.69287,-240.25
-0.2666,0.95752,-0.46313,0.81592,-0.20032,39.562
-0.007061,0.28394,1.5898,1.4844,-1.0264,133.25
-0.38135,0.5918,-0.8291,-1.2793,-1.124,-65.125
2.2246,-0.088806,-1.4346,1.1367,-0.92432,-162.62
-1.4072,-0.37134,-0.34277,1.2461,-2.0742,-153.0
0.1969,-1.3281,-1.96,-1.2207,0.20886,-296.25
-0.43994,0.89209,1.0869,-0.16821,0.27271,192.0
-0.18481,-0.19043,-0.17053,0.93213,-0.011101,-34.781
2.0293,-0.56299,-0.19751,-0.33838,0.35889,-46.938
-0.28052,-0.97656,-0.81836,0.51318,0.84375,-136.38
-0.51807,0.70703,0.79346,0.5293,1.7246,202.88
-1.2461,0.77881,0.2981,-0.91064,-0.026581,93.125
-0.1958,-1.3564,1.3906,-0.045258,-1.2334,-49.594
-1.5195,-1.2285,1.083,1.9072,-0.177,-31.797
0.72998,-1.1504,-0.060455,-0.81738,-1.5986,-172.12
0.26025,-0.41357,-1.3262,1.4482,-0.35986,-172.38
0.70947,1.5352,0.61865,0.94678,0.48267,224.62
-0.51318,-1.0312,0.11664,0.50098,1.5195,-31.547
1.0557,0.92334,0.87305,2.6191,-0.2644,163.5
-0.73926,-1.4766,-1.0977,-1.3906,0.15771,-238.62
-0.5835,1.1768,-1.2246,-1.7207,-0.3584,-17.781
-0.072449,-0.92334,0.82275,-0.12408,1.6357,49.875
-0.59277,-0.56445,-0.89062,0.95557,-0.056793,-140.0
-0.060547,-0.33911,0.17078,0.51221,0.1416,-11.289
0.46436,-1.1719,-1.043,-0.15027,-0.32666,-216.5
-0.31226,-1.625,-1.1357,0.58691,0.6709,-233.62
0.37769,0.23047,-0.66748,1.0088,-1.123,-79.812
0.97168,-0.85938,-0.52881,-0.72607,0.17688,-118.0
0.80225,-1.3643,0.34375,-0.28174,-0.57471,-115.62
-0.62793,0.72656,0.24512,-1.0391,1.6875,152.12
-0.53369,0.99463,-1.3154,-0.76953,0.32007,-16.781
-0.34937,-2.1035,-1.0859,0.097046,-0.50928,-320.0
-1.248,1.1807,1.2031,-1.1836,0.6123,238.25
0.18958,0.35352,-0.34326,0.19092,-0.1311,-1.8154
0.68701,1.9531,-0.02739,-1.7256,-0.27026,175.5
-0.031464,0.79932,-0.45996,-0.31592,-1.1953,-12.258
0.084229,-0.45483,0.83008,-0.29053,2.3984,124.94
0.071106,-0.0057449,1.2246,0.15186,0.76367,141.0
0.28223,-0.57227,-0.85938,-1.0088,0.94043,-95.562
-0.45825,-1.0264,-0.53369,-0.37744,1.2578,-100.5
-0.30469,-1.7412,1.0508,0.77002,0.8623,-37.375
-0.16809,0.83105,0.92236,1.2686,0.52148,182.5
0.035553,-0.85596,1.665,-0.15771,-0.6416,46.688
-1.1357,-0.28198,-0.70801,2.1328,0.24634,-87.562
-1.4453,-1.6152,0.096741,-0.44897,-0.40601,-167.62
-0.61719,0.53271,1.2129,-1.4512,-0.92432,122.31
1.4531,0.27222,2.916,-0.34741,0.060394,302.25
-1.0781,-0.58008,-0.51855,0.042908,-0.0026855,-108.19
0.23584,-2.4297,-0.48193,0.043243,-0.90234,-307.5
0.66895,1.667,1.8428,0.76758,1.6328,392.5
-0.099548,-0.3999,-1.4912,-0.015686,-0.271,-185.12
-0.44385,0.58887,0.93555,0.21191,-0.48608,120.38
-0.17419,0.20081,0.49072,-0.33911,-0.46899,44.906
0.70264,-0.36768,0.89795,1.083,-1.8389,-19.031
-0.66748,-0.078918,-0.8999,1.1445,-0.032837,-94.25
-0.63184,0.8291,0.3938,-0.32788,-1.4258,56.594
0.88184,1.6875,-1.082,-1.4219,-0.64648,40.625
0.81104,0.65479,-1.9688,0.51367,0.034729,-112.06
0.53564,-0.60645,0.88379,-1.1152,0.38501,40.594
-0.10834,0.79443,0.11316,-1.0586,-2.1816,1.3477
-0.8418,0.12415,0.48389,-0.25098,0.23792,60.531
0.104,-1.1074,0.41431,-1.3223,-1.2305,-113.94
-0.072754,0.2041,0.1153,-1.2979,-1.1201,-13.719
0.44116,-0.72217,0.15466,0.81689,0.94531,-15.578
-0.59961,0.015038,-0.11389,0.033569,1.0898,29.484
1.1279,-1.1104,-0.60693,1.6777,0.32788,-141.62
0.88916,0.34277,-1.0186,-0.61133,-0.2019,-63.75
-1.9922,0.71973,-0.59033,-0.26636,-0.079224,0.48486
-0.15527,0.33423,-1.2422,0.077454,0.25781,-72.812
0.82764,-0.87988,-0.29004,0.62109,1.21,-59.0
-1.5479,0.32324,-1.1094,-0.45776,1.0713,-38.219
1.0928,0.60449,1.7627,-0.40942,-0.015541,223.62
0.11908,2.0117,-0.058197,1.0479,-1.6104,124.62
-0.7373,1.4043,-1.4336,-0.3562,0.015198,-1.3682
-0.87744,1.3662,-1.6094,-0.41064,1.4395,32.594
0.51367,-1.3945,-0.10455,0.0005393,0.30298,-127.38
-0.9043,0.25977,0.048096,-1.8047,-1.6279,-38.594
0.94043,-0.93066,-0.02449,-0.37549,0.9043,-50.906
-0.33545,0.65674,0.49146,1.6748,-0.0064278,105.56
-1.0732,-0.22656,0.68652,-1.6797,-0.83447,3.123
-0.63281,-1.543,0.76416,-0.94775,-0.83447,-111.94
-1.9473,-0.9502,1.2773,1.5938,0.69092,43.156
-0.11316,1.4492,1.2793,0.85693,-0.57471,232.0
-0.33472,0.050568,-0.86133,-0.26538,-1.4609,-131.62
0.88184,0.61816,-0.90039,-0.43774,-1.002,-57.438
-0.33887,0.24792,1.2656,0.74854,-0.56982,115.81
1.5332,-1.3379,1.2305,-0.54443,1.0479,33.781
-0.52539,0.94336,2.4238,0.60254,-0.50684,288.75
2.2051,-1.2217,-0.29858,-1.2852,0.96484,-94.688
-0.026413,-0.59229,-1.2344,0.96484,1.6152,-107.06
1.1094,0.18652,1.4805,0.0086746,0.16394,165.12
-0.23218,-0.56543,-1.6172,0.83008,1.4209,-148.12
0.7959,-0.77246,-2.2344,-0.3999,0.7207,-245.75
0.33643,-1.666,0.2262,-1.0488,-0.55127,-156.88
0.93555,2.5352,1.6465,-1.6865,0.5835,417.75
-0.49487,1.083,-1.2314,-0.2832,1.291,36.719
1.2344,0.22156,-0.11346,-1.0986,1.4209,71.25
0.3772,-0.44434,-0.979,-0.51025,-0.26978,-140.0
0.74316,1.4434,2.0391,0.90869,-0.33276,314.75
-0.7749,-0.60596,-0.074585,-0.5791,1.6465,-5.582
1.3486,-0.66406,0.9126,-0.47876,1.543,86.625
-1.2334,0.77979,-1.0596,-0.75977,0.34912,-16.422
-1.208,-0.12415,0.99951,-1.1445,-0.67871,46.844
1.2998,-0.40088,0.50684,0.63232,0.12598,20.266
-1.2295,1.1709,-0.028656,-1.3975,0.020004,102.12
0.045166,-0.59912,-0.34814,0.18286,-0.56738,-110.0
-0.40894,-0.46655,1.0293,-0.41797,0.95947,84.312
0.29614,0.13818,-0.54492,-1.1074,1.2012,10.531
-0.033936,0.55322,-0.84521,-1.1943,0.28589,-14.383
-1.5029,0.65039,1.4014,0.52246,0.41846,197.88
-2.9043,-1.2402,0.16541,-0.70996,-1.1084,-160.62
-1.0176,0.90771,-0.2854,-0.87451,-1.0264,14.969
-0.96729,-1.8965,-0.01915,-0.41772,0.5918,-164.12
-0.3103,-0.96826,0.37988,-0.39746,1.2373,-11.461
0.058563,0.62549,-0.13123,0.16016,1.5576,107.25
0.1936,0.26245,0.87451,-0.81934,-0.47632,87.375
0.26758,0.48462,0.081299,0.065735,-0.26831,44.531
0.22205,0.077576,-0.35645,0.04364,-0.13281,-29.109
-1.3643,1.7812,0.88574,0.13977,0.23853,251.62
-0.080139,-0.41089,-0.2467,-0.62988,1.4619,-6.1797
-0.070068,0.085327,-1.7373,0.068176,0.81787,-119.81
1.3867,0.60107,0.9917,-1.293,-1.0176,115.75
0.1781,0.17139,-1.5635,-2.5508,-0.52588,-146.5
-1.0645,-1.0059,-0.88135,1.085,-0.38452,-196.0
-2.2168,1.2793,0.42432,0.47534,-0.79541,117.88
-1.0381,1.9697,0.13977,-1.1943,0.04364,195.25
-0.4458,1.0107,0.21191,-1.0557,-0.32397,100.06
-0.15271,0.22339,-1.2197,1.1875,0.34229,-77.688
0.45239,0.63965,0.057739,1.3174,0.57373,90.625
-0.52051,-1.3887,0.01535,-0.21631,0.69531,-106.44
0.68994,0.23706,0.18091,-0.53027,0.024185,43.469
2.6797,-0.16626,0.87207,1.2705,0.32764,91.188
-0.11945,-0.33618,-0.78027,0.0040016,-0.71436,-131.12
3.8535,0.51514,0.51367,-0.93799,0.51514,135.88
0.010353,0.55762,1.3906,-0.025024,0.81787,211.25
-0.85791,0.45923,1.3467,0.0038071,-0.098206,158.38
-0.44385,-0.12756,0.9292,0.73535,-2.0117,-6.2695
-0.64648,0.25562,-0.31616,0.1228,-1.376,-60.719
-0.69775,0.40479,-0.39575,-1.2139,-2.2598,-88.312
1.5801,1.1406,0.49829,-1.1113,0.24646,171.12
-0.53418,-0.10022,-2.5039,0.23743,-1.1855,-286.5
0.43091,0.32886,-0.46704,-0.0036564,-0.8252,-40.781
-0.053558,-0.088074,0.93945,-0.13037,0.90479,111.81
0.521,0.18091,-1.2236,0.78906,1.2158,-45.188
-1.2012,-0.8252,-1.4512,0.043915,0.57715,-195.12
0.67529,1.1914,-1.4609,-0.47681,1.6768,47.031
0.015587,0.62354,0.96777,-0.60547,-0.2876,136.5
0.88965,-0.82031,-0.60986,-0.62256,0.37061,-114.75
-0.245,-0.29614,-0.26221,-1.541,-2.3301,-142.88
-0.094299,-0.14404,0.19263,0.30298,-0.58936,-19.0
-0.86377,0.41968,-0.094482,-1.8184,0.75977,55.062
0.85645,-0.11993,0.0090103,-0.46606,-0.96338,-42.938
0.302,0.38574,0.0073738,0.31958,-0.78418,8.9297
0.96387,-0.14734,0.19434,-0.86133,2.1777,92.062
-0.15735,-0.66553,0.16235,-1.502,-2.0488,-127.88
-1.9062,-0.63379,-1.0234,0.94434,0.15161,-157.75
-0.29834,0.037964,-1.4668,-1.1201,0.66162,-107.06
1.1797,2.1582,-1.333,0.66699,-2.3535,-0.69238
0.9248,0.94385,0.33521,2.2285,-0.16248,119.44
0.09845,-0.10559,-0.81641,1.2686,-1.3867,-136.75
-0.43604,-0.015358,-0.096436,0.60645,-1.4707,-68.688
-0.012192,0.52734,0.10242,2.0742,-0.37012,45.688
-0.011612,0.87402,1.3594,1.6523,0.5249,227.62
-1.7041,1.3711,-1.5459,-0.10748,1.9365,53.5
-0.13416,-1.4043,-0.039886,-0.48071,2.5391,-40.438
1.1465,0.31299,0.23486,-0.38062,0.025711,58.156
0.44458,-1.1963,0.39478,0.58838,1.6699,-10.844
1.9023,-1.7295,-0.43726,-0.10468,1.7627,-126.31
